index,age,workclass,education,marital_status,occupation,sex,income
14435,"[40, 60[",Private,High School,Divorced,Nontechnical,Female,<=50K
14436,"[20, 40[",Private,Undergraduate,Never-married,Other,Male,<=50K
14437,"[20, 40[",Private,Undergraduate,Never-married,Technical,Male,<=50K
14438,"[20, 40[",Private,High School,Never-married,Other,Female,<=50K
14439,"[20, 40[",Private,High School,Never-married,Other,Female,<=50K
14440,"[40, 60[",Private,High School,Divorced,Other,Female,<=50K
14441,"[20, 40[",Private,Graduate,Never-married,Nontechnical,Female,<=50K
14442,"[20, 40[",Private,High School,Divorced,Technical,Male,<=50K
14443,"[20, 40[",Private,Undergraduate,Never-married,Technical,Male,<=50K
14444,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14445,"[20, 40[",Private,High School,Never-married,Other,Male,<=50K
14446,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14447,"[0, 20[",Private,High School,Never-married,Other,Female,<=50K
14448,*,*,*,*,*,*,>50K
14449,"[20, 40[",Private,Undergraduate,Never-married,Technical,Female,<=50K
14450,"[40, 60[",Private,Undergraduate,Widowed,Other,Female,<=50K
14451,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14452,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
14453,"[40, 60[",Private,Graduate,Divorced,Nontechnical,Female,>50K
14454,"[20, 40[",Private,High School,Never-married,Technical,Male,<=50K
14455,*,*,*,*,*,*,<=50K
14456,"[20, 40[",Private,Graduate,Never-married,Nontechnical,Male,<=50K
14457,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
14458,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
14459,"[20, 40[",Local-gov,Graduate,Married-civ-spouse,Technical,Male,<=50K
14460,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
14461,"[40, 60[",Self-emp-not-inc,High School,Divorced,Technical,Male,<=50K
14462,"[0, 20[",Private,High School,Never-married,Other,Female,<=50K
14463,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
14464,*,*,*,*,*,*,>50K
14465,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
14466,"[0, 20[",Private,High School,Never-married,Other,Female,<=50K
14467,"[20, 40[",Self-emp-not-inc,Professional Education,Married-civ-spouse,Technical,Male,>50K
14468,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14469,"[20, 40[",Private,High School,Never-married,Technical,Female,<=50K
14470,"[20, 40[",Private,High School,Never-married,Other,Male,<=50K
14471,"[40, 60[",Private,Undergraduate,Widowed,Nontechnical,Female,<=50K
14472,"[40, 60[",Private,Undergraduate,Never-married,Technical,Male,<=50K
14473,"[20, 40[",Private,Undergraduate,Never-married,Technical,Male,<=50K
14474,"[20, 40[",Private,Graduate,Married-civ-spouse,Nontechnical,Male,>50K
14475,"[20, 40[",Private,Primary School,Never-married,Technical,Male,<=50K
14476,"[40, 60[",Private,Graduate,Married-civ-spouse,Technical,Male,>50K
14477,"[0, 20[",Private,High School,Never-married,Nontechnical,Female,<=50K
14478,"[40, 60[",Self-emp-not-inc,Graduate,Married-civ-spouse,Technical,Male,>50K
14479,"[20, 40[",Private,Professional Education,Never-married,Other,Female,<=50K
14480,"[20, 40[",Private,Graduate,Married-civ-spouse,Nontechnical,Male,>50K
14481,"[20, 40[",Private,High School,Never-married,Other,Male,<=50K
14482,"[40, 60[",Federal-gov,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14483,*,*,*,*,*,*,<=50K
14484,*,*,*,*,*,*,>50K
14485,*,*,*,*,*,*,<=50K
14486,*,*,*,*,*,*,<=50K
14487,"[40, 60[",Private,Undergraduate,Never-married,Technical,Male,<=50K
14488,*,*,*,*,*,*,<=50K
14489,"[20, 40[",Private,High School,Separated,Technical,Male,<=50K
14490,"[20, 40[",Private,High School,Never-married,Other,Female,<=50K
14491,"[40, 60[",Private,High School,Married-civ-spouse,Other,Male,<=50K
14492,*,*,*,*,*,*,<=50K
14493,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14494,*,*,*,*,*,*,<=50K
14495,"[20, 40[",Private,Primary School,Married-civ-spouse,Other,Male,<=50K
14496,"[20, 40[",Private,Professional Education,Married-civ-spouse,Technical,Male,<=50K
14497,*,*,*,*,*,*,>50K
14498,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14499,"[20, 40[",Private,Undergraduate,Never-married,Technical,Female,<=50K
14500,"[20, 40[",Self-emp-not-inc,Professional Education,Never-married,Technical,Male,<=50K
14501,"[40, 60[",Self-emp-inc,High School,Married-civ-spouse,Nontechnical,Male,>50K
14502,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,>50K
14503,"[40, 60[",Local-gov,High School,Married-civ-spouse,Other,Male,<=50K
14504,"[40, 60[",Local-gov,Undergraduate,Married-civ-spouse,Other,Male,<=50K
14505,"[0, 20[",Private,High School,Never-married,Nontechnical,Female,<=50K
14506,"[20, 40[",Self-emp-not-inc,Undergraduate,Never-married,Technical,Male,<=50K
14507,"[40, 60[",Local-gov,High School,Married-civ-spouse,Other,Male,>50K
14508,"[40, 60[",Self-emp-not-inc,High School,Divorced,Nontechnical,Male,<=50K
14509,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14510,*,*,*,*,*,*,<=50K
14511,"[20, 40[",Private,High School,Never-married,Other,Male,<=50K
14512,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14513,"[40, 60[",Private,High School,Married-civ-spouse,Other,Male,>50K
14514,"[40, 60[",Private,Graduate,Married-civ-spouse,Technical,Male,>50K
14515,*,*,*,*,*,*,<=50K
14516,"[40, 60[",Local-gov,High School,Married-civ-spouse,Other,Male,>50K
14517,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14518,"[40, 60[",Private,Undergraduate,Divorced,Nontechnical,Female,<=50K
14519,"[40, 60[",Private,Graduate,Married-civ-spouse,Nontechnical,Male,>50K
14520,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,>50K
14521,"[40, 60[",Local-gov,High School,Married-civ-spouse,Other,Male,<=50K
14522,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14523,"[20, 40[",Private,High School,Never-married,Other,Female,<=50K
14524,*,*,*,*,*,*,<=50K
14525,"[20, 40[",Private,High School,Never-married,Other,Male,<=50K
14526,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14527,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14528,"[40, 60[",Private,High School,Divorced,Other,Male,<=50K
14529,"[40, 60[",Private,Professional Education,Married-civ-spouse,Nontechnical,Male,<=50K
14530,"[20, 40[",State-gov,Undergraduate,Never-married,Other,Male,<=50K
14531,"[20, 40[",Private,Undergraduate,Never-married,Other,Male,<=50K
14532,"[40, 60[",Private,Undergraduate,Divorced,Other,Male,<=50K
14533,"[20, 40[",Private,High School,Divorced,Technical,Male,<=50K
14534,*,*,*,*,*,*,<=50K
14535,"[20, 40[",Private,Undergraduate,Never-married,Technical,Male,<=50K
14536,"[40, 60[",Private,High School,Divorced,Technical,Male,<=50K
14537,"[40, 60[",Local-gov,High School,Married-civ-spouse,Other,Male,<=50K
14538,"[20, 40[",Private,High School,Never-married,Technical,Male,<=50K
14539,"[20, 40[",Private,Professional Education,Divorced,Technical,Female,<=50K
14540,"[40, 60[",Private,Graduate,Married-civ-spouse,Nontechnical,Male,>50K
14541,*,*,*,*,*,*,>50K
14542,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
14543,"[40, 60[",Local-gov,Professional Education,Married-civ-spouse,Other,Male,>50K
14544,"[20, 40[",Private,Professional Education,Never-married,Technical,Female,<=50K
14545,*,*,*,*,*,*,<=50K
14546,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14547,"[20, 40[",Private,High School,Never-married,Technical,Male,<=50K
14548,*,*,*,*,*,*,<=50K
14549,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14550,"[20, 40[",Private,Undergraduate,Never-married,Technical,Female,<=50K
14551,"[40, 60[",Self-emp-inc,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14552,"[20, 40[",Private,Professional Education,Married-civ-spouse,Nontechnical,Male,<=50K
14553,"[40, 60[",Private,High School,Separated,Technical,Male,<=50K
14554,"[0, 20[",Private,High School,Never-married,Other,Male,<=50K
14555,"[20, 40[",Self-emp-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14556,"[20, 40[",Private,Undergraduate,Never-married,Technical,Male,<=50K
14557,"[20, 40[",Private,High School,Never-married,Nontechnical,Male,<=50K
14558,"[20, 40[",Private,High School,Married-civ-spouse,Nontechnical,Female,<=50K
14559,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
14560,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Other,Male,>50K
14561,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Other,Male,<=50K
14562,"[20, 40[",Private,Undergraduate,Divorced,Nontechnical,Female,<=50K
14563,"[20, 40[",Private,Professional Education,Divorced,Nontechnical,Female,<=50K
14564,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14565,"[20, 40[",Private,Graduate,Married-civ-spouse,Technical,Male,>50K
14566,"[20, 40[",Private,High School,Married-civ-spouse,Other,Male,<=50K
14567,"[20, 40[",Private,High School,Never-married,Technical,Female,<=50K
14568,*,*,*,*,*,*,<=50K
14569,"[40, 60[",Private,High School,Divorced,Technical,Female,<=50K
14570,*,*,*,*,*,*,<=50K
14571,"[20, 40[",Private,High School,Divorced,Technical,Male,<=50K
14572,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14573,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Female,<=50K
14574,"[20, 40[",Private,Undergraduate,Never-married,Other,Male,<=50K
14575,*,*,*,*,*,*,<=50K
14576,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,>50K
14577,"[20, 40[",Private,Professional Education,Married-civ-spouse,Technical,Male,<=50K
14578,"[0, 20[",Private,High School,Never-married,Other,Female,<=50K
14579,*,*,*,*,*,*,>50K
14580,"[20, 40[",Private,High School,Never-married,Other,Female,<=50K
14581,"[60, 80[",Private,High School,Divorced,Other,Female,<=50K
14582,*,*,*,*,*,*,>50K
14583,"[20, 40[",Private,Undergraduate,Never-married,Other,Female,<=50K
14584,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,>50K
14585,*,*,*,*,*,*,<=50K
14586,"[20, 40[",Private,High School,Never-married,Nontechnical,Female,<=50K
14587,"[40, 60[",Private,High School,Divorced,Other,Male,<=50K
14588,"[20, 40[",Private,Undergraduate,Never-married,Other,Male,<=50K
14589,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14590,*,*,*,*,*,*,<=50K
14591,"[20, 40[",Private,Professional Education,Married-civ-spouse,Nontechnical,Male,>50K
14592,"[20, 40[",Private,High School,Never-married,Technical,Female,<=50K
14593,*,*,*,*,*,*,<=50K
14594,"[20, 40[",Self-emp-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14595,"[20, 40[",Private,Undergraduate,Never-married,Technical,Male,>50K
14596,"[20, 40[",Private,High School,Married-spouse-absent,Other,Female,<=50K
14597,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14598,*,*,*,*,*,*,>50K
14599,*,*,*,*,*,*,<=50K
14600,"[20, 40[",Private,High School,Never-married,Other,Male,<=50K
14601,"[20, 40[",Private,High School,Never-married,Technical,Male,<=50K
14602,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,>50K
14603,"[60, 80[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14604,*,*,*,*,*,*,<=50K
14605,"[40, 60[",Private,High School,Never-married,Other,Female,<=50K
14606,"[20, 40[",Private,High School,Never-married,Other,Male,<=50K
14607,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Female,>50K
14608,"[20, 40[",Private,High School,Divorced,Technical,Male,<=50K
14609,"[20, 40[",Private,High School,Divorced,Other,Female,<=50K
14610,"[40, 60[",Self-emp-not-inc,Professional Education,Married-civ-spouse,Technical,Male,<=50K
14611,"[40, 60[",Private,High School,Never-married,Nontechnical,Female,<=50K
14612,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14613,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
14614,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14615,"[40, 60[",Private,High School,Divorced,Technical,Male,<=50K
14616,"[0, 20[",Private,High School,Never-married,Other,Female,<=50K
14617,"[40, 60[",Self-emp-not-inc,High School,Married-civ-spouse,Other,Male,<=50K
14618,*,*,*,*,*,*,<=50K
14619,"[40, 60[",Private,Professional Education,Married-civ-spouse,Technical,Male,>50K
14620,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14621,"[60, 80[",Private,High School,Widowed,Other,Female,>50K
14622,"[60, 80[",Private,Graduate,Married-civ-spouse,Technical,Male,>50K
14623,*,*,*,*,*,*,<=50K
14624,"[20, 40[",Federal-gov,High School,Never-married,Other,Male,<=50K
14625,"[20, 40[",Private,High School,Never-married,Other,Female,<=50K
14626,"[20, 40[",State-gov,Undergraduate,Never-married,Other,Female,<=50K
14627,"[40, 60[",Private,High School,Married-civ-spouse,Other,Female,<=50K
14628,"[20, 40[",Private,Undergraduate,Never-married,Technical,Male,<=50K
14629,"[20, 40[",Private,High School,Married-civ-spouse,Other,Male,<=50K
14630,"[20, 40[",Private,Undergraduate,Divorced,Other,Female,<=50K
14631,"[40, 60[",Private,High School,Married-civ-spouse,Nontechnical,Male,>50K
14632,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,>50K
14633,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14634,"[20, 40[",State-gov,Undergraduate,Never-married,Other,Male,<=50K
14635,"[0, 20[",Private,Undergraduate,Never-married,Other,Female,<=50K
14636,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
14637,*,*,*,*,*,*,>50K
14638,"[40, 60[",State-gov,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
14639,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14640,"[60, 80[",Private,Undergraduate,Divorced,Other,Female,<=50K
14641,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14642,"[20, 40[",Private,High School,Married-civ-spouse,Other,Male,<=50K
14643,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
14644,"[20, 40[",Private,High School,Never-married,Nontechnical,Female,<=50K
14645,"[40, 60[",Self-emp-not-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
14646,"[20, 40[",Private,High School,Never-married,Technical,Male,<=50K
14647,"[40, 60[",Private,Undergraduate,Divorced,Nontechnical,Female,>50K
14648,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
14649,"[20, 40[",Private,High School,Married-civ-spouse,Nontechnical,Male,<=50K
14650,"[0, 20[",Private,High School,Never-married,Other,Male,<=50K
14651,*,*,*,*,*,*,>50K
14652,"[40, 60[",Self-emp-not-inc,High School,Married-civ-spouse,Nontechnical,Male,<=50K
14653,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
14654,"[40, 60[",Private,Undergraduate,Never-married,Other,Male,<=50K
14655,*,*,*,*,*,*,<=50K
14656,"[20, 40[",Private,High School,Divorced,Other,Female,<=50K
14657,"[60, 80[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
14658,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
14659,"[20, 40[",Self-emp-inc,Undergraduate,Never-married,Nontechnical,Male,<=50K
14660,"[40, 60[",Private,High School,Married-civ-spouse,Nontechnical,Female,>50K
14661,"[20, 40[",Private,High School,Separated,Other,Female,<=50K
14662,*,*,*,*,*,*,<=50K
14663,*,*,*,*,*,*,<=50K
14664,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14665,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
14666,"[40, 60[",Private,High School,Widowed,Nontechnical,Female,<=50K
14667,"[40, 60[",Self-emp-inc,Graduate,Married-civ-spouse,Nontechnical,Male,>50K
14668,*,*,*,*,*,*,<=50K
14669,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14670,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
14671,"[40, 60[",Private,Graduate,Married-civ-spouse,Nontechnical,Male,>50K
14672,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Other,Female,<=50K
14673,"[40, 60[",Private,Professional Education,Married-civ-spouse,Nontechnical,Male,>50K
14674,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
14675,"[20, 40[",Private,High School,Married-civ-spouse,Other,Male,>50K
14676,"[40, 60[",Private,Graduate,Married-civ-spouse,Nontechnical,Male,>50K
14677,"[20, 40[",Private,High School,Married-civ-spouse,Other,Female,<=50K
14678,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14679,*,*,*,*,*,*,<=50K
14680,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14681,"[40, 60[",Self-emp-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14682,"[20, 40[",Local-gov,Undergraduate,Never-married,Technical,Male,>50K
14683,"[20, 40[",Private,Undergraduate,Never-married,Other,Female,<=50K
14684,"[20, 40[",Private,Undergraduate,Never-married,Other,Female,<=50K
14685,"[40, 60[",Self-emp-inc,High School,Married-civ-spouse,Nontechnical,Male,>50K
14686,"[20, 40[",Federal-gov,Undergraduate,Married-civ-spouse,Other,Male,<=50K
14687,*,*,*,*,*,*,>50K
14688,"[20, 40[",Private,High School,Married-civ-spouse,Other,Male,<=50K
14689,*,*,*,*,*,*,<=50K
14690,"[40, 60[",Private,High School,Separated,Technical,Male,<=50K
14691,"[40, 60[",Federal-gov,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
14692,"[20, 40[",Private,High School,Divorced,Other,Female,<=50K
14693,"[20, 40[",Private,High School,Married-civ-spouse,Other,Male,<=50K
14694,*,*,*,*,*,*,<=50K
14695,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
14696,"[60, 80[",Self-emp-not-inc,Professional Education,Married-civ-spouse,Technical,Male,>50K
14697,"[40, 60[",Local-gov,Undergraduate,Married-civ-spouse,Technical,Female,>50K
14698,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14699,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Female,>50K
14700,"[0, 20[",Private,Undergraduate,Never-married,Other,Female,<=50K
14701,*,*,*,*,*,*,<=50K
14702,*,*,*,*,*,*,<=50K
14703,*,*,*,*,*,*,>50K
14704,"[40, 60[",Private,High School,Never-married,Technical,Female,<=50K
14705,*,*,*,*,*,*,<=50K
14706,"[20, 40[",Private,Graduate,Never-married,Technical,Male,<=50K
14707,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14708,"[40, 60[",Local-gov,Graduate,Married-civ-spouse,Technical,Female,>50K
14709,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14710,*,*,*,*,*,*,<=50K
14711,"[20, 40[",Private,Graduate,Never-married,Technical,Female,<=50K
14712,"[40, 60[",Self-emp-not-inc,Graduate,Married-civ-spouse,Nontechnical,Male,>50K
14713,"[20, 40[",Private,Professional Education,Divorced,Technical,Female,<=50K
14714,"[20, 40[",Private,High School,Divorced,Nontechnical,Female,<=50K
14715,*,*,*,*,*,*,<=50K
14716,"[20, 40[",Private,Professional Education,Married-civ-spouse,Nontechnical,Male,>50K
14717,"[20, 40[",Private,Undergraduate,Never-married,Technical,Male,<=50K
14718,"[40, 60[",Private,Undergraduate,Divorced,Nontechnical,Male,<=50K
14719,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14720,*,*,*,*,*,*,<=50K
14721,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14722,"[20, 40[",Private,High School,Never-married,Other,Female,<=50K
14723,"[20, 40[",Private,Undergraduate,Never-married,Technical,Female,>50K
14724,"[60, 80[",Private,High School,Married-civ-spouse,Nontechnical,Male,<=50K
14725,"[20, 40[",Private,Professional Education,Divorced,Technical,Female,<=50K
14726,"[20, 40[",Private,High School,Never-married,Nontechnical,Male,<=50K
14727,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14728,*,*,*,*,*,*,<=50K
14729,"[40, 60[",Private,Undergraduate,Never-married,Technical,Male,<=50K
14730,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
14731,"[40, 60[",Private,Undergraduate,Divorced,Other,Female,<=50K
14732,*,*,*,*,*,*,>50K
14733,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14734,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Other,Male,<=50K
14735,"[40, 60[",Private,High School,Married-civ-spouse,Nontechnical,Male,>50K
14736,"[40, 60[",Private,High School,Married-civ-spouse,Nontechnical,Male,<=50K
14737,"[20, 40[",Private,Undergraduate,Divorced,Nontechnical,Female,<=50K
14738,"[20, 40[",Private,Undergraduate,Divorced,Other,Female,<=50K
14739,*,*,*,*,*,*,<=50K
14740,"[40, 60[",Private,Professional Education,Never-married,Technical,Male,<=50K
14741,"[60, 80[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14742,"[20, 40[",Private,High School,Never-married,Technical,Male,<=50K
14743,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14744,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14745,*,*,*,*,*,*,>50K
14746,"[60, 80[",Private,Professional Education,Married-civ-spouse,Technical,Male,>50K
14747,"[40, 60[",Private,Graduate,Married-civ-spouse,Technical,Male,>50K
14748,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
14749,"[40, 60[",Private,High School,Widowed,Technical,Female,<=50K
14750,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14751,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,<=50K
14752,"[20, 40[",Private,Professional Education,Divorced,Nontechnical,Male,<=50K
14753,"[20, 40[",Private,Undergraduate,Never-married,Other,Male,<=50K
14754,"[20, 40[",Private,High School,Married-civ-spouse,Nontechnical,Male,<=50K
14755,*,*,*,*,*,*,<=50K
14756,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,>50K
14757,"[20, 40[",Private,Graduate,Married-civ-spouse,Nontechnical,Male,>50K
14758,"[20, 40[",Private,Undergraduate,Divorced,Nontechnical,Male,<=50K
14759,"[20, 40[",Private,High School,Never-married,Technical,Female,<=50K
14760,"[40, 60[",Private,Professional Education,Divorced,Technical,Male,>50K
14761,"[20, 40[",Self-emp-not-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
14762,*,*,*,*,*,*,<=50K
14763,*,*,*,*,*,*,<=50K
14764,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14765,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14766,"[20, 40[",Private,High School,Never-married,Other,Female,<=50K
14767,"[40, 60[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14768,"[20, 40[",Private,Professional Education,Married-civ-spouse,Nontechnical,Male,<=50K
14769,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
14770,"[20, 40[",Private,High School,Never-married,Other,Female,<=50K
14771,"[20, 40[",Federal-gov,Undergraduate,Married-civ-spouse,Other,Male,<=50K
14772,"[20, 40[",Local-gov,Undergraduate,Never-married,Other,Male,<=50K
14773,*,*,*,*,*,*,>50K
14774,"[40, 60[",Private,Undergraduate,Divorced,Other,Male,<=50K
14775,*,*,*,*,*,*,<=50K
14776,"[20, 40[",Federal-gov,Undergraduate,Never-married,Other,Female,<=50K
14777,"[40, 60[",Federal-gov,Professional Education,Married-civ-spouse,Technical,Male,>50K
14778,"[20, 40[",Private,High School,Never-married,Nontechnical,Female,<=50K
14779,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14780,"[60, 80[",Private,High School,Widowed,Other,Female,<=50K
14781,*,*,*,*,*,*,>50K
14782,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14783,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Technical,Male,>50K
14784,"[20, 40[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14785,*,*,*,*,*,*,<=50K
14786,"[20, 40[",Private,Undergraduate,Never-married,Technical,Female,<=50K
14787,"[20, 40[",Private,Undergraduate,Divorced,Other,Female,<=50K
14788,"[20, 40[",Private,High School,Never-married,Nontechnical,Male,<=50K
14789,"[40, 60[",Private,High School,Married-civ-spouse,Nontechnical,Female,<=50K
14790,*,*,*,*,*,*,<=50K
14791,"[40, 60[",Local-gov,Graduate,Married-civ-spouse,Technical,Male,>50K
14792,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Male,<=50K
14793,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14794,"[20, 40[",Private,High School,Never-married,Other,Male,<=50K
14795,"[40, 60[",Local-gov,Undergraduate,Divorced,Other,Female,<=50K
14796,*,*,*,*,*,*,<=50K
14797,"[40, 60[",Private,High School,Married-civ-spouse,Technical,Male,<=50K
14798,*,*,*,*,*,*,<=50K
14799,*,*,*,*,*,*,<=50K
14800,"[40, 60[",Private,Professional Education,Married-civ-spouse,Nontechnical,Male,>50K
14801,"[40, 60[",Private,High School,Never-married,Other,Male,<=50K
14802,"[40, 60[",Private,Graduate,Married-civ-spouse,Technical,Male,>50K
14803,"[20, 40[",Self-emp-inc,Undergraduate,Married-civ-spouse,Nontechnical,Male,>50K
14804,"[60, 80[",Self-emp-not-inc,High School,Married-civ-spouse,Other,Male,<=50K
14805,"[20, 40[",Private,Undergraduate,Never-married,Other,Male,<=50K
14806,*,*,*,*,*,*,<=50K
14807,"[20, 40[",Private,High School,Never-married,Technical,Male,<=50K
14808,"[20, 40[",Private,Graduate,Married-civ-spouse,Technical,Male,<=50K
14809,"[40, 60[",Private,High School,Divorced,Technical,Male,<=50K
14810,"[20, 40[",Private,High School,Married-civ-spouse,Other,Male,<=50K
14811,"[20, 40[",Private,Undergraduate,Married-civ-spouse,Nontechnical,Male,<=50K
14812,"[0, 20[",Private,High School,Never-married,Nontechnical,Female,<=50K
14813,*,*,*,*,*,*,<=50K
14814,"[20, 40[",Private,Undergraduate,Never-married,Nontechnical,Female,<=50K
14815,"[20, 40[",Self-emp-not-inc,Undergraduate,Never-married,Technical,Male,<=50K
14816,*,*,*,*,*,*,<=50K
14817,"[20, 40[",Self-emp-not-inc,High School,Married-civ-spouse,Technical,Male,<=50K
14818,"[40, 60[",Self-emp-inc,Graduate,Married-civ-spouse,Technical,Male,>50K
