index,age,workclass,education,marital_status,occupation,sex,income
13653,"[30, 35[",Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Female,>50K
13654,"[15, 20[",Private,11th,Never-married,Sales,Female,<=50K
13655,"[45, 50[",State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
13656,"[30, 35[",Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,<=50K
13657,"[45, 50[",State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Male,<=50K
13658,"[25, 30[",Private,HS-grad,Never-married,Sales,Male,<=50K
13659,"[60, 65[",Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Female,<=50K
13660,"[30, 35[",Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
13661,*,*,*,*,*,*,<=50K
13662,*,*,*,*,*,*,<=50K
13663,"[25, 30[",Private,HS-grad,Divorced,Sales,Female,<=50K
13664,*,*,*,*,*,*,<=50K
13665,"[25, 30[",Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,<=50K
13666,"[45, 50[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
13667,"[20, 25[",Private,Bachelors,Never-married,Adm-clerical,Female,<=50K
13668,"[20, 25[",Private,Assoc-voc,Never-married,Tech-support,Male,<=50K
13669,"[45, 50[",Private,Some-college,Divorced,Adm-clerical,Female,<=50K
13670,"[60, 65[",Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Male,>50K
13671,"[20, 25[",Private,HS-grad,Never-married,Prof-specialty,Female,<=50K
13672,"[30, 35[",Private,Assoc-voc,Divorced,Tech-support,Female,<=50K
13673,"[30, 35[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,>50K
13674,"[35, 40[",Federal-gov,Some-college,Divorced,Adm-clerical,Female,<=50K
13675,"[35, 40[",Private,10th,Never-married,Craft-repair,Male,<=50K
13676,"[20, 25[",Private,HS-grad,Never-married,Exec-managerial,Male,<=50K
13677,"[60, 65[",Private,9th,Married-civ-spouse,Craft-repair,Male,<=50K
13678,*,*,*,*,*,*,<=50K
13679,"[20, 25[",Private,HS-grad,Never-married,Sales,Female,<=50K
13680,"[25, 30[",Private,5th-6th,Never-married,Priv-house-serv,Female,<=50K
13681,*,*,*,*,*,*,<=50K
13682,"[25, 30[",Private,HS-grad,Never-married,Sales,Female,<=50K
13683,"[50, 55[",Private,Some-college,Widowed,Sales,Female,<=50K
13684,"[55, 60[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,<=50K
13685,"[20, 25[",Private,Some-college,Never-married,Adm-clerical,Male,<=50K
13686,*,*,*,*,*,*,<=50K
13687,"[30, 35[",Private,HS-grad,Never-married,Transport-moving,Male,<=50K
13688,"[35, 40[",Private,HS-grad,Never-married,Other-service,Female,<=50K
13689,"[50, 55[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,>50K
13690,"[50, 55[",Private,11th,Married-civ-spouse,Transport-moving,Male,<=50K
13691,"[50, 55[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Female,>50K
13692,*,*,*,*,*,*,<=50K
13693,*,*,*,*,*,*,<=50K
13694,"[15, 20[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
13695,"[40, 45[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
13696,*,*,*,*,*,*,>50K
13697,"[35, 40[",Private,Masters,Never-married,Prof-specialty,Male,<=50K
13698,"[15, 20[",Private,9th,Never-married,Machine-op-inspct,Male,<=50K
13699,"[25, 30[",Private,Masters,Never-married,Exec-managerial,Female,<=50K
13700,*,*,*,*,*,*,<=50K
13701,"[40, 45[",Private,Bachelors,Married-civ-spouse,Sales,Male,>50K
13702,"[15, 20[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
13703,"[30, 35[",Local-gov,HS-grad,Never-married,Other-service,Male,<=50K
13704,"[45, 50[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
13705,"[45, 50[",Private,Assoc-acdm,Married-civ-spouse,Sales,Male,<=50K
13706,*,*,*,*,*,*,<=50K
13707,"[55, 60[",Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
13708,"[45, 50[",Private,HS-grad,Never-married,Other-service,Female,<=50K
13709,"[45, 50[",Private,7th-8th,Married-civ-spouse,Other-service,Male,<=50K
13710,"[25, 30[",Private,10th,Married-civ-spouse,Handlers-cleaners,Male,<=50K
13711,"[25, 30[",Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,>50K
13712,"[35, 40[",Self-emp-inc,Some-college,Married-civ-spouse,Sales,Male,<=50K
13713,"[25, 30[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,<=50K
13714,"[30, 35[",Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,>50K
13715,"[65, 70[",Private,HS-grad,Widowed,Other-service,Female,<=50K
13716,"[45, 50[",Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Male,<=50K
13717,"[40, 45[",Private,HS-grad,Divorced,Craft-repair,Male,<=50K
13718,*,*,*,*,*,*,<=50K
13719,*,*,*,*,*,*,<=50K
13720,"[35, 40[",Local-gov,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
13721,"[35, 40[",Self-emp-not-inc,HS-grad,Never-married,Sales,Female,<=50K
13722,"[50, 55[",Private,10th,Married-civ-spouse,Machine-op-inspct,Male,<=50K
13723,"[45, 50[",Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
13724,"[20, 25[",Private,Bachelors,Never-married,Exec-managerial,Female,<=50K
13725,*,*,*,*,*,*,<=50K
13726,*,*,*,*,*,*,<=50K
13727,"[55, 60[",Private,Bachelors,Divorced,Sales,Male,>50K
13728,*,*,*,*,*,*,<=50K
13729,"[30, 35[",Private,9th,Never-married,Craft-repair,Male,<=50K
13730,"[20, 25[",Private,Some-college,Never-married,Sales,Male,<=50K
13731,"[45, 50[",Self-emp-not-inc,Doctorate,Never-married,Prof-specialty,Female,>50K
13732,"[60, 65[",Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,<=50K
13733,"[30, 35[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
13734,"[50, 55[",Private,HS-grad,Never-married,Farming-fishing,Male,<=50K
13735,"[35, 40[",Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,>50K
13736,"[35, 40[",Private,Assoc-acdm,Married-civ-spouse,Sales,Male,<=50K
13737,*,*,*,*,*,*,<=50K
13738,"[45, 50[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,<=50K
13739,"[35, 40[",Private,Some-college,Divorced,Adm-clerical,Female,<=50K
13740,"[60, 65[",State-gov,HS-grad,Widowed,Adm-clerical,Female,<=50K
13741,"[35, 40[",Private,Bachelors,Divorced,Prof-specialty,Female,<=50K
13742,"[30, 35[",Private,HS-grad,Divorced,Adm-clerical,Male,<=50K
13743,"[60, 65[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
13744,"[25, 30[",Private,Bachelors,Never-married,Sales,Male,<=50K
13745,"[60, 65[",Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
13746,"[30, 35[",Private,Some-college,Divorced,Exec-managerial,Male,<=50K
13747,*,*,*,*,*,*,<=50K
13748,"[40, 45[",Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Male,<=50K
13749,"[55, 60[",Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
13750,*,*,*,*,*,*,<=50K
13751,"[30, 35[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
13752,"[35, 40[",Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Male,<=50K
13753,*,*,*,*,*,*,>50K
13754,"[55, 60[",Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
13755,"[20, 25[",Private,Some-college,Never-married,Other-service,Male,<=50K
13756,"[45, 50[",Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
13757,"[30, 35[",Private,Some-college,Married-civ-spouse,Other-service,Female,<=50K
13758,"[25, 30[",State-gov,Masters,Married-civ-spouse,Prof-specialty,Male,<=50K
13759,"[40, 45[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Male,<=50K
13760,"[45, 50[",Private,HS-grad,Never-married,Other-service,Female,<=50K
13761,"[40, 45[",Private,Some-college,Married-civ-spouse,Prof-specialty,Female,<=50K
13762,"[15, 20[",Private,11th,Never-married,Sales,Male,<=50K
13763,"[25, 30[",Private,Bachelors,Never-married,Exec-managerial,Female,<=50K
13764,"[50, 55[",Private,HS-grad,Married-civ-spouse,Sales,Male,>50K
13765,"[40, 45[",Private,HS-grad,Never-married,Transport-moving,Male,<=50K
13766,"[40, 45[",Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Male,>50K
13767,"[35, 40[",Private,Bachelors,Married-civ-spouse,Tech-support,Male,>50K
13768,"[40, 45[",Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
13769,"[35, 40[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
13770,"[35, 40[",Private,HS-grad,Married-civ-spouse,Other-service,Female,<=50K
13771,"[25, 30[",Private,Bachelors,Never-married,Exec-managerial,Male,>50K
13772,*,*,*,*,*,*,<=50K
13773,*,*,*,*,*,*,<=50K
13774,"[60, 65[",Private,11th,Married-civ-spouse,Transport-moving,Male,<=50K
13775,"[55, 60[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
13776,"[20, 25[",Private,Some-college,Never-married,Other-service,Female,<=50K
13777,"[20, 25[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
13778,"[45, 50[",Federal-gov,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
13779,"[20, 25[",Private,Bachelors,Never-married,Exec-managerial,Female,<=50K
13780,*,*,*,*,*,*,<=50K
13781,"[45, 50[",Private,11th,Married-civ-spouse,Other-service,Female,<=50K
13782,*,*,*,*,*,*,<=50K
13783,"[20, 25[",Private,Bachelors,Never-married,Adm-clerical,Female,<=50K
13784,*,*,*,*,*,*,<=50K
13785,"[15, 20[",Private,HS-grad,Never-married,Sales,Female,<=50K
13786,"[35, 40[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
13787,"[50, 55[",Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
13788,*,*,*,*,*,*,<=50K
13789,"[20, 25[",Private,Some-college,Never-married,Other-service,Female,<=50K
13790,"[25, 30[",Private,Some-college,Married-civ-spouse,Transport-moving,Male,<=50K
13791,"[30, 35[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,<=50K
13792,"[40, 45[",Private,Bachelors,Never-married,Prof-specialty,Male,>50K
13793,*,*,*,*,*,*,<=50K
13794,"[40, 45[",Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,>50K
13795,*,*,*,*,*,*,<=50K
13796,"[30, 35[",State-gov,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
13797,"[55, 60[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
13798,"[25, 30[",Private,Bachelors,Never-married,Exec-managerial,Male,<=50K
13799,"[20, 25[",Private,Assoc-voc,Never-married,Other-service,Female,<=50K
13800,"[20, 25[",Local-gov,Assoc-voc,Never-married,Adm-clerical,Female,<=50K
13801,"[25, 30[",Private,HS-grad,Married-civ-spouse,Sales,Female,<=50K
13802,"[35, 40[",Private,Some-college,Divorced,Exec-managerial,Female,<=50K
13803,"[25, 30[",State-gov,Masters,Never-married,Prof-specialty,Male,<=50K
13804,*,*,*,*,*,*,<=50K
13805,"[30, 35[",Local-gov,Bachelors,Never-married,Prof-specialty,Male,<=50K
13806,"[40, 45[",Private,Assoc-acdm,Married-civ-spouse,Sales,Male,<=50K
13807,"[25, 30[",Private,Bachelors,Never-married,Exec-managerial,Male,<=50K
13808,*,*,*,*,*,*,>50K
13809,"[20, 25[",Private,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
13810,"[60, 65[",Private,7th-8th,Married-civ-spouse,Protective-serv,Male,<=50K
13811,*,*,*,*,*,*,<=50K
13812,"[40, 45[",Private,Some-college,Married-civ-spouse,Exec-managerial,Female,>50K
13813,"[30, 35[",Private,Bachelors,Married-civ-spouse,Adm-clerical,Female,<=50K
13814,"[20, 25[",Private,Assoc-voc,Never-married,Machine-op-inspct,Female,<=50K
13815,*,*,*,*,*,*,>50K
13816,"[20, 25[",Private,HS-grad,Never-married,Handlers-cleaners,Female,<=50K
13817,"[35, 40[",Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
13818,*,*,*,*,*,*,<=50K
13819,"[35, 40[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Female,>50K
13820,"[25, 30[",Private,Assoc-acdm,Never-married,Sales,Female,<=50K
13821,"[30, 35[",Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
13822,"[30, 35[",Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,>50K
13823,"[35, 40[",Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
13824,"[30, 35[",Private,Some-college,Divorced,Tech-support,Female,<=50K
13825,"[40, 45[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
13826,"[25, 30[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
13827,"[40, 45[",Private,HS-grad,Divorced,Handlers-cleaners,Male,<=50K
13828,"[45, 50[",Local-gov,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
13829,*,*,*,*,*,*,<=50K
13830,"[30, 35[",Self-emp-not-inc,Some-college,Never-married,Craft-repair,Male,<=50K
13831,*,*,*,*,*,*,<=50K
13832,"[40, 45[",Private,Bachelors,Married-civ-spouse,Adm-clerical,Male,>50K
13833,"[20, 25[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
13834,*,*,*,*,*,*,<=50K
13835,"[30, 35[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
13836,"[30, 35[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
13837,"[20, 25[",Private,HS-grad,Never-married,Transport-moving,Male,<=50K
13838,"[35, 40[",Private,HS-grad,Married-civ-spouse,Other-service,Male,>50K
13839,"[50, 55[",Local-gov,Masters,Never-married,Prof-specialty,Female,<=50K
13840,*,*,*,*,*,*,<=50K
13841,"[45, 50[",Private,Some-college,Divorced,Adm-clerical,Female,<=50K
13842,"[55, 60[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
13843,"[35, 40[",Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Male,<=50K
13844,"[40, 45[",Private,HS-grad,Never-married,Exec-managerial,Female,<=50K
13845,"[30, 35[",Private,HS-grad,Divorced,Sales,Female,<=50K
13846,"[25, 30[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,<=50K
13847,*,*,*,*,*,*,<=50K
13848,"[25, 30[",Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Male,<=50K
13849,*,*,*,*,*,*,<=50K
13850,"[20, 25[",Private,HS-grad,Married-civ-spouse,Transport-moving,Male,>50K
13851,*,*,*,*,*,*,<=50K
13852,"[30, 35[",Private,HS-grad,Married-civ-spouse,Sales,Male,>50K
13853,"[55, 60[",Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Male,>50K
13854,*,*,*,*,*,*,<=50K
13855,"[15, 20[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
13856,"[25, 30[",Private,7th-8th,Married-civ-spouse,Other-service,Female,<=50K
13857,"[30, 35[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
13858,"[45, 50[",Self-emp-not-inc,Some-college,Divorced,Other-service,Female,<=50K
13859,"[50, 55[",Private,Some-college,Married-civ-spouse,Prof-specialty,Male,>50K
13860,"[25, 30[",Private,10th,Married-civ-spouse,Handlers-cleaners,Male,<=50K
13861,"[20, 25[",Private,Some-college,Never-married,Exec-managerial,Male,<=50K
13862,*,*,*,*,*,*,<=50K
13863,"[40, 45[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
13864,"[35, 40[",Private,Bachelors,Never-married,Exec-managerial,Male,<=50K
13865,"[50, 55[",Private,HS-grad,Married-civ-spouse,Tech-support,Male,>50K
13866,"[40, 45[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
13867,"[35, 40[",Private,Some-college,Divorced,Adm-clerical,Female,<=50K
13868,"[35, 40[",State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Female,<=50K
13869,*,*,*,*,*,*,<=50K
13870,"[60, 65[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
13871,"[45, 50[",Private,Doctorate,Married-civ-spouse,Exec-managerial,Male,<=50K
13872,"[30, 35[",Private,HS-grad,Never-married,Exec-managerial,Female,<=50K
13873,"[30, 35[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
13874,"[20, 25[",Self-emp-not-inc,HS-grad,Divorced,Other-service,Female,<=50K
13875,*,*,*,*,*,*,<=50K
13876,"[45, 50[",Private,Bachelors,Never-married,Prof-specialty,Male,<=50K
13877,*,*,*,*,*,*,<=50K
13878,"[25, 30[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
13879,*,*,*,*,*,*,>50K
13880,"[20, 25[",Private,Some-college,Married-civ-spouse,Tech-support,Male,<=50K
13881,*,*,*,*,*,*,<=50K
13882,"[15, 20[",Private,11th,Never-married,Other-service,Female,<=50K
13883,"[60, 65[",Private,5th-6th,Married-civ-spouse,Transport-moving,Male,<=50K
13884,*,*,*,*,*,*,<=50K
13885,*,*,*,*,*,*,<=50K
13886,"[30, 35[",Private,9th,Married-civ-spouse,Handlers-cleaners,Male,<=50K
13887,"[30, 35[",Private,Bachelors,Never-married,Exec-managerial,Male,>50K
13888,*,*,*,*,*,*,<=50K
13889,"[40, 45[",State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
13890,"[40, 45[",State-gov,Some-college,Never-married,Adm-clerical,Female,<=50K
13891,"[35, 40[",Private,HS-grad,Never-married,Exec-managerial,Male,<=50K
13892,"[35, 40[",Local-gov,Some-college,Married-spouse-absent,Adm-clerical,Female,<=50K
13893,"[45, 50[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
13894,*,*,*,*,*,*,>50K
13895,"[30, 35[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
13896,*,*,*,*,*,*,<=50K
13897,"[45, 50[",Private,Some-college,Divorced,Prof-specialty,Male,>50K
13898,"[50, 55[",Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
13899,"[30, 35[",Private,Bachelors,Never-married,Prof-specialty,Female,>50K
13900,"[45, 50[",Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Female,>50K
13901,"[20, 25[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
13902,"[30, 35[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
13903,"[15, 20[",Private,HS-grad,Never-married,Adm-clerical,Male,<=50K
13904,*,*,*,*,*,*,<=50K
13905,"[30, 35[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,<=50K
13906,"[45, 50[",Private,HS-grad,Divorced,Craft-repair,Male,<=50K
13907,"[30, 35[",Private,Some-college,Married-civ-spouse,Transport-moving,Male,<=50K
13908,"[20, 25[",Private,Bachelors,Never-married,Sales,Male,<=50K
13909,*,*,*,*,*,*,>50K
13910,"[20, 25[",Private,Assoc-voc,Never-married,Sales,Male,<=50K
13911,"[25, 30[",Private,Assoc-voc,Never-married,Adm-clerical,Female,<=50K
13912,"[55, 60[",Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
13913,"[35, 40[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
13914,"[20, 25[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
13915,*,*,*,*,*,*,<=50K
13916,"[50, 55[",Federal-gov,Bachelors,Married-civ-spouse,Protective-serv,Male,>50K
13917,"[30, 35[",Private,Some-college,Never-married,Craft-repair,Male,<=50K
13918,"[35, 40[",Private,Assoc-voc,Separated,Prof-specialty,Female,<=50K
13919,"[35, 40[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
13920,"[35, 40[",Private,Bachelors,Married-civ-spouse,Adm-clerical,Male,>50K
13921,"[30, 35[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
13922,"[45, 50[",Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,<=50K
13923,"[40, 45[",Local-gov,Assoc-voc,Divorced,Exec-managerial,Female,<=50K
13924,"[40, 45[",Private,11th,Married-civ-spouse,Transport-moving,Male,<=50K
13925,"[35, 40[",Private,Bachelors,Never-married,Prof-specialty,Male,<=50K
13926,"[35, 40[",Private,HS-grad,Divorced,Other-service,Female,<=50K
13927,*,*,*,*,*,*,<=50K
13928,"[20, 25[",Private,11th,Never-married,Craft-repair,Male,<=50K
13929,"[50, 55[",Local-gov,Some-college,Divorced,Adm-clerical,Female,<=50K
13930,"[25, 30[",Private,HS-grad,Never-married,Adm-clerical,Male,<=50K
13931,"[40, 45[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
13932,"[50, 55[",Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
13933,"[40, 45[",State-gov,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
13934,"[30, 35[",Private,11th,Married-civ-spouse,Transport-moving,Male,<=50K
13935,"[25, 30[",Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,<=50K
13936,"[35, 40[",Private,HS-grad,Never-married,Machine-op-inspct,Male,<=50K
13937,"[35, 40[",State-gov,Masters,Married-civ-spouse,Prof-specialty,Female,>50K
13938,"[25, 30[",Private,HS-grad,Married-civ-spouse,Prof-specialty,Male,<=50K
13939,*,*,*,*,*,*,>50K
13940,"[55, 60[",Private,HS-grad,Divorced,Sales,Female,<=50K
13941,*,*,*,*,*,*,<=50K
13942,"[25, 30[",Private,Bachelors,Never-married,Sales,Female,<=50K
13943,"[15, 20[",Private,11th,Never-married,Handlers-cleaners,Male,<=50K
13944,"[30, 35[",Private,5th-6th,Married-civ-spouse,Craft-repair,Male,<=50K
13945,"[35, 40[",Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Female,>50K
13946,*,*,*,*,*,*,<=50K
13947,"[20, 25[",Private,Assoc-acdm,Never-married,Adm-clerical,Female,<=50K
13948,"[30, 35[",Private,10th,Never-married,Craft-repair,Male,<=50K
13949,"[55, 60[",Private,HS-grad,Married-civ-spouse,Sales,Male,>50K
13950,"[30, 35[",Private,HS-grad,Never-married,Other-service,Female,<=50K
13951,"[40, 45[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
13952,*,*,*,*,*,*,<=50K
13953,"[55, 60[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
13954,"[40, 45[",Private,Bachelors,Married-civ-spouse,Transport-moving,Male,>50K
13955,"[45, 50[",Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,<=50K
13956,"[20, 25[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
13957,"[35, 40[",Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,<=50K
13958,"[50, 55[",Private,Assoc-acdm,Married-civ-spouse,Tech-support,Male,<=50K
13959,"[55, 60[",Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
13960,"[45, 50[",Private,Assoc-voc,Married-civ-spouse,Sales,Male,>50K
13961,*,*,*,*,*,*,<=50K
13962,"[30, 35[",Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,<=50K
13963,"[20, 25[",Private,Some-college,Never-married,Sales,Female,<=50K
13964,"[45, 50[",Private,HS-grad,Divorced,Machine-op-inspct,Male,<=50K
13965,"[30, 35[",Private,HS-grad,Divorced,Protective-serv,Male,<=50K
13966,"[45, 50[",Private,Bachelors,Never-married,Prof-specialty,Female,<=50K
13967,"[55, 60[",Private,HS-grad,Widowed,Other-service,Female,<=50K
13968,*,*,*,*,*,*,<=50K
13969,"[50, 55[",Private,Some-college,Married-civ-spouse,Prof-specialty,Male,<=50K
13970,"[50, 55[",Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Male,<=50K
13971,"[15, 20[",Private,HS-grad,Never-married,Other-service,Female,<=50K
13972,"[55, 60[",Self-emp-not-inc,10th,Married-civ-spouse,Sales,Male,>50K
13973,*,*,*,*,*,*,>50K
13974,"[35, 40[",Private,Bachelors,Separated,Prof-specialty,Female,>50K
13975,"[20, 25[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
13976,"[40, 45[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
13977,"[30, 35[",Private,HS-grad,Divorced,Craft-repair,Male,<=50K
13978,"[30, 35[",Private,Some-college,Married-civ-spouse,Other-service,Male,<=50K
13979,"[55, 60[",Private,Masters,Divorced,Prof-specialty,Female,>50K
13980,"[35, 40[",Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
13981,*,*,*,*,*,*,<=50K
13982,"[40, 45[",Private,Some-college,Divorced,Adm-clerical,Female,<=50K
13983,"[25, 30[",Private,Assoc-voc,Never-married,Tech-support,Male,<=50K
13984,"[55, 60[",Private,Some-college,Married-civ-spouse,Transport-moving,Male,<=50K
13985,"[30, 35[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
13986,"[20, 25[",Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
13987,"[45, 50[",Private,Assoc-voc,Divorced,Sales,Female,<=50K
13988,"[60, 65[",Self-emp-inc,HS-grad,Married-civ-spouse,Adm-clerical,Female,>50K
13989,*,*,*,*,*,*,<=50K
13990,*,*,*,*,*,*,<=50K
13991,"[25, 30[",Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
13992,"[40, 45[",Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
13993,"[40, 45[",Private,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
13994,"[70, 75[",Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Male,>50K
13995,"[20, 25[",Private,Some-college,Never-married,Tech-support,Female,<=50K
13996,*,*,*,*,*,*,>50K
13997,*,*,*,*,*,*,>50K
13998,"[20, 25[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
13999,*,*,*,*,*,*,<=50K
14000,"[50, 55[",Private,Bachelors,Married-civ-spouse,Tech-support,Male,<=50K
14001,"[15, 20[",Private,Some-college,Never-married,Other-service,Female,<=50K
14002,*,*,*,*,*,*,<=50K
14003,"[20, 25[",Private,Some-college,Never-married,Sales,Female,<=50K
14004,"[50, 55[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,<=50K
14005,"[50, 55[",Private,Masters,Never-married,Prof-specialty,Male,>50K
14006,"[30, 35[",Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
14007,*,*,*,*,*,*,<=50K
14008,"[20, 25[",Self-emp-not-inc,HS-grad,Never-married,Other-service,Male,<=50K
14009,*,*,*,*,*,*,<=50K
14010,"[25, 30[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
14011,"[35, 40[",Private,HS-grad,Divorced,Craft-repair,Male,<=50K
14012,*,*,*,*,*,*,<=50K
14013,"[55, 60[",Private,Doctorate,Married-civ-spouse,Prof-specialty,Male,>50K
14014,"[35, 40[",Private,Bachelors,Married-civ-spouse,Tech-support,Male,>50K
14015,*,*,*,*,*,*,<=50K
14016,*,*,*,*,*,*,<=50K
