index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
19370,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,3103,0,40,North America, >50K
19371,"[20, 40[",Private,*,Undergraduate,13,Never-married,Nontechnical, Own-child,White,Female,0,0,35,North America, <=50K
19372,"[20, 40[",Self-emp-not-inc,*,High School,9,Never-married,Other, Unmarried,White,Male,0,0,60,North America, <=50K
19373,"[20, 40[",Private,*,Professional Education,12,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,55,North America, <=50K
19374,"[20, 40[",Private,*,Undergraduate,13,Never-married,Nontechnical, Own-child,White,Female,0,0,15,North America, <=50K
19375,"[40, 60[",Private,*,High School,9,Divorced,Other, Not-in-family,White,Male,0,0,68,North America, <=50K
19376,"[20, 40[",Private,*,High School,9,Separated,Other, Not-in-family,White,Female,0,0,40,North America, <=50K
19377,"[20, 40[",Private,*,High School,9,Never-married,Technical, Not-in-family,White,Female,0,0,40,North America, <=50K
19378,"[40, 60[",Private,*,Graduate,14,Married-civ-spouse,Technical, Wife,White,Female,15024,0,24,North America, >50K
19379,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Other, Husband,White,Male,0,0,55,North America, <=50K
19380,"[0, 20[",Private,*,High School,6,Never-married,Other, Own-child,White,Male,0,0,15,North America, <=50K
19381,"[40, 60[",Self-emp-not-inc,*,High School,8,Married-civ-spouse,Technical, Husband,White,Male,0,0,45,North America, <=50K
19382,"[40, 60[",Private,*,Professional Education,12,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
19383,"[40, 60[",Self-emp-not-inc,*,High School,9,Never-married,Technical, Own-child,White,Male,0,0,35,North America, <=50K
19384,"[40, 60[",Local-gov,*,Professional Education,11,Never-married,Technical, Not-in-family,White,Male,0,0,44,North America, <=50K
19385,"[40, 60[",Self-emp-not-inc,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,30,North America, <=50K
19386,"[40, 60[",Self-emp-not-inc,*,Graduate,14,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,50,North America, <=50K
19387,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
19389,"[20, 40[",Private,*,Professional Education,11,Married-civ-spouse,Technical, Husband,White,Male,3464,0,38,North America, <=50K
19390,"[20, 40[",Private,*,High School,7,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
19391,"[20, 40[",Private,*,High School,9,Never-married,Nontechnical, Not-in-family,White,Male,0,1876,45,North America, <=50K
19392,"[20, 40[",Private,*,High School,9,Divorced,Other, Unmarried,White,Female,0,0,40,North America, <=50K
19393,"[20, 40[",Local-gov,*,High School,9,Never-married,Technical, Not-in-family,White,Male,0,1876,40,North America, <=50K
19394,"[40, 60[",Local-gov,*,High School,8,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
19395,"[20, 40[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,50,North America, >50K
19396,"[20, 40[",Private,*,Professional Education,11,Never-married,Technical, Not-in-family,White,Female,4650,0,40,North America, <=50K
19397,"[40, 60[",Private,*,Undergraduate,10,Divorced,Nontechnical, Unmarried,White,Female,0,0,70,North America, <=50K
19398,"[20, 40[",Private,*,Undergraduate,13,Never-married,Technical, Not-in-family,White,Female,0,0,40,North America, <=50K
19399,"[20, 40[",Self-emp-inc,*,Undergraduate,10,Divorced,Technical, Not-in-family,White,Male,0,0,99,North America, <=50K
19400,"[60, 80[",Self-emp-inc,*,Undergraduate,10,Widowed,Nontechnical, Not-in-family,White,Female,0,0,20,North America, <=50K
19401,"[20, 40[",Self-emp-not-inc,*,Professional Education,11,Divorced,Technical, Not-in-family,White,Female,0,0,40,North America, <=50K
19402,"[20, 40[",Private,*,High School,9,Separated,Other, Not-in-family,White,Female,0,0,40,North America, <=50K
19403,"[20, 40[",Private,*,High School,9,Never-married,Other, Own-child,White,Male,0,0,40,North America, <=50K
19404,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,58,North America, <=50K
19405,"[40, 60[",Private,*,High School,9,Never-married,Other, Not-in-family,White,Male,0,0,33,North America, <=50K
19406,"[20, 40[",Private,*,High School,9,Never-married,Nontechnical, Own-child,White,Male,0,0,40,North America, <=50K
19407,"[20, 40[",Private,*,Undergraduate,13,Never-married,Other, Own-child,White,Female,0,0,30,North America, <=50K
19409,"[20, 40[",Private,*,High School,9,Never-married,Nontechnical, Own-child,White,Male,0,0,45,North America, <=50K
19410,"[20, 40[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,7688,0,50,North America, >50K
19411,"[20, 40[",Private,*,Undergraduate,10,Never-married,Other, Unmarried,White,Female,0,0,30,North America, <=50K
19412,"[40, 60[",Local-gov,*,Undergraduate,10,Divorced,Other, Unmarried,White,Female,0,0,40,North America, <=50K
19413,"[20, 40[",Private,*,Undergraduate,10,Never-married,Nontechnical, Own-child,White,Male,0,0,60,North America, <=50K
19415,"[20, 40[",Private,*,Undergraduate,10,Never-married,Other, Not-in-family,White,Male,0,0,40,North America, <=50K
19416,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Technical, Wife,White,Female,0,0,40,North America, >50K
19418,"[20, 40[",Private,*,Undergraduate,10,Divorced,Technical, Not-in-family,White,Female,0,0,40,North America, <=50K
19419,"[20, 40[",Private,*,Graduate,16,Never-married,Technical, Not-in-family,White,Female,0,0,80,North America, >50K
19420,"[40, 60[",Self-emp-not-inc,*,High School,9,Divorced,Technical, Not-in-family,White,Male,0,0,15,North America, <=50K
19421,"[20, 40[",Private,*,High School,9,Never-married,Technical, Not-in-family,Black,Male,0,0,40,North America, <=50K
19422,"[40, 60[",Local-gov,*,Graduate,14,Divorced,Technical, Unmarried,White,Female,0,0,40,North America, <=50K
19423,"[20, 40[",Private,*,Undergraduate,13,Never-married,Other, Own-child,White,Male,0,0,40,North America, <=50K
19424,"[20, 40[",Private,*,Professional Education,11,Never-married,Technical, Unmarried,White,Female,0,0,55,North America, <=50K
19425,"[20, 40[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Wife,White,Female,0,0,40,North America, <=50K
19427,"[20, 40[",Local-gov,*,Professional Education,12,Never-married,Technical, Own-child,White,Female,0,0,2,North America, <=50K
19429,"[20, 40[",Local-gov,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,45,North America, <=50K
19430,"[0, 20[",Private,*,High School,9,Never-married,Technical, Not-in-family,White,Male,0,0,40,North America, <=50K
19431,"[0, 20[",Private,*,High School,9,Never-married,Other, Own-child,White,Male,0,0,40,North America, <=50K
19432,"[20, 40[",Private,*,High School,9,Never-married,Other, Not-in-family,White,Male,0,0,40,North America, <=50K
19433,"[40, 60[",?,*,Undergraduate,13,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
19435,"[40, 60[",Private,*,High School,6,Divorced,Technical, Not-in-family,Black,Male,0,0,40,North America, <=50K
19436,"[20, 40[",Private,*,Professional Education,11,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
19437,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,45,North America, >50K
19438,"[40, 60[",?,*,Undergraduate,10,Married-civ-spouse,Other, Husband,White,Male,99999,0,40,North America, >50K
19439,"[20, 40[",Private,*,Professional Education,12,Never-married,Other, Own-child,White,Male,0,0,60,North America, <=50K
19440,"[20, 40[",State-gov,*,Undergraduate,10,Never-married,Nontechnical, Own-child,White,Male,0,0,10,North America, <=50K
19441,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,50,North America, <=50K
19442,"[40, 60[",Local-gov,*,Professional Education,12,Married-civ-spouse,Technical, Husband,White,Male,0,0,48,North America, <=50K
19444,"[20, 40[",Federal-gov,*,Undergraduate,10,Married-civ-spouse,Other, Husband,White,Male,7298,0,48,North America, >50K
19445,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, >50K
19446,"[20, 40[",Self-emp-not-inc,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,90,North America, <=50K
19448,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,2377,40,North America, <=50K
19449,"[20, 40[",Private,*,Graduate,14,Never-married,Nontechnical, Not-in-family,White,Male,0,0,50,North America, <=50K
19450,"[40, 60[",Self-emp-inc,*,Graduate,14,Married-civ-spouse,Technical, Husband,White,Male,0,2415,55,North America, >50K
19451,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,50,North America, >50K
19452,"[20, 40[",Private,*,Undergraduate,13,Divorced,Technical, Not-in-family,White,Male,0,0,40,North America, <=50K
19453,"[20, 40[",State-gov,*,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,12,North America, <=50K
19454,"[20, 40[",Self-emp-inc,*,Undergraduate,13,Never-married,Technical, Not-in-family,White,Male,0,0,45,North America, >50K
19456,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,50,North America, <=50K
19458,"[40, 60[",Private,*,Professional Education,11,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, <=50K
19459,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,1887,40,North America, >50K
19460,"[20, 40[",Private,*,High School,6,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, <=50K
19461,"[0, 20[",?,*,High School,9,Never-married,Other, Not-in-family,White,Female,0,0,16,North America, <=50K
19462,"[60, 80[",?,*,High School,9,Widowed,Other, Not-in-family,White,Female,0,0,30,North America, <=50K
19463,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, <=50K
19464,"[40, 60[",Private,*,Graduate,14,Married-civ-spouse,Technical, Husband,White,Male,0,0,55,North America, >50K
19465,"[20, 40[",Private,*,High School,9,Never-married,Technical, Own-child,White,Female,0,0,40,North America, <=50K
19466,"[40, 60[",Local-gov,*,High School,9,Married-civ-spouse,Other, Wife,White,Female,7298,0,30,North America, >50K
19467,"[40, 60[",Self-emp-inc,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,51,North America, <=50K
19468,"[0, 20[",Private,*,High School,6,Never-married,Nontechnical, Other-relative,White,Male,0,0,10,North America, <=50K
19469,"[20, 40[",Private,*,High School,9,Divorced,Other, Not-in-family,White,Female,0,0,25,North America, <=50K
19470,"[40, 60[",Private,*,High School,9,Divorced,Nontechnical, Unmarried,White,Female,0,0,40,North America, >50K
19471,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,30,North America, <=50K
19473,"[20, 40[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,45,North America, <=50K
19474,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Technical, Husband,White,Male,0,0,50,North America, >50K
19475,"[40, 60[",State-gov,*,Professional Education,15,Married-civ-spouse,Technical, Husband,Black,Male,0,0,40,North America, <=50K
19476,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Technical, Husband,White,Male,0,0,45,North America, >50K
19477,"[40, 60[",Private,*,High School,9,Divorced,Other, Unmarried,White,Female,0,0,40,North America, <=50K
19478,"[20, 40[",Private,*,Undergraduate,13,Divorced,Technical, Not-in-family,White,Male,0,0,45,North America, <=50K
19479,"[40, 60[",Private,*,Graduate,16,Married-civ-spouse,Technical, Husband,White,Male,0,0,50,North America, >50K
19480,"[40, 60[",Local-gov,*,Professional Education,12,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,44,North America, >50K
19481,"[20, 40[",Private,*,Undergraduate,13,Never-married,Technical, Not-in-family,White,Female,0,0,36,North America, <=50K
19482,"[40, 60[",Self-emp-not-inc,*,Undergraduate,10,Separated,Technical, Not-in-family,White,Male,0,0,20,North America, <=50K
19483,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Other, Husband,White,Male,0,1902,40,North America, >50K
19485,"[40, 60[",Federal-gov,*,Graduate,14,Never-married,Technical, Not-in-family,White,Female,0,0,40,North America, <=50K
19486,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,56,North America, >50K
19487,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,1887,30,North America, >50K
19488,"[20, 40[",Private,*,Professional Education,11,Divorced,Nontechnical, Unmarried,White,Female,0,0,40,North America, <=50K
19492,"[60, 80[",?,*,Undergraduate,13,Married-civ-spouse,Other, Husband,White,Male,0,0,30,North America, <=50K
19493,"[20, 40[",Private,*,Professional Education,11,Never-married,Other, Not-in-family,White,Female,0,0,40,North America, <=50K
19496,"[0, 20[",Private,*,High School,6,Never-married,Other, Own-child,Black,Female,0,0,12,North America, <=50K
19497,"[40, 60[",Private,*,Professional Education,11,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
19498,"[40, 60[",Federal-gov,*,High School,6,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
19499,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Other, Husband,White,Male,0,0,45,North America, >50K
19500,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,40,North America, <=50K
19502,"[20, 40[",Private,*,Professional Education,11,Married-civ-spouse,Technical, Wife,White,Female,0,0,24,North America, >50K
19503,"[20, 40[",Private,*,High School,9,Never-married,Other, Other-relative,White,Male,0,0,30,North America, <=50K
19504,"[20, 40[",Federal-gov,*,Undergraduate,10,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, >50K
19505,"[20, 40[",Private,*,High School,9,Never-married,Other, Not-in-family,White,Male,0,0,60,North America, <=50K
19506,"[40, 60[",Private,*,Graduate,14,Married-civ-spouse,Technical, Husband,White,Male,0,0,55,North America, >50K
19507,"[40, 60[",State-gov,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,Black,Male,0,0,40,North America, >50K
19508,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,60,North America, <=50K
19510,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
19513,"[40, 60[",Private,*,High School,9,Divorced,Technical, Own-child,White,Male,0,0,40,North America, <=50K
19514,"[20, 40[",Private,*,High School,9,Never-married,Technical, Not-in-family,White,Male,0,0,50,North America, <=50K
19516,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,44,North America, <=50K
19517,"[20, 40[",Private,*,Undergraduate,10,Never-married,Nontechnical, Own-child,White,Female,0,0,20,North America, <=50K
19518,"[20, 40[",Self-emp-not-inc,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,35,North America, <=50K
19519,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
19520,"[60, 80[",Private,*,Undergraduate,13,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
19521,"[20, 40[",Private,*,High School,9,Never-married,Nontechnical, Own-child,White,Male,0,0,40,North America, <=50K
19522,"[20, 40[",State-gov,*,High School,9,Married-civ-spouse,Other, Wife,Black,Female,0,0,40,North America, <=50K
19523,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
19524,"[20, 40[",Private,*,Undergraduate,10,Never-married,Nontechnical, Own-child,White,Male,0,0,35,North America, <=50K
19525,"[40, 60[",Private,*,High School,6,Married-civ-spouse,Technical, Husband,White,Male,0,0,46,North America, >50K
19528,"[20, 40[",Private,*,High School,9,Never-married,Nontechnical, Not-in-family,White,Female,0,0,40,North America, <=50K
19529,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,99,North America, <=50K
19530,"[20, 40[",Local-gov,*,Undergraduate,13,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
19531,"[20, 40[",Self-emp-inc,*,High School,9,Married-civ-spouse,Nontechnical, Husband,White,Male,0,1977,40,North America, >50K
19533,"[20, 40[",Private,*,Undergraduate,10,Never-married,Nontechnical, Not-in-family,White,Female,0,0,40,North America, <=50K
19534,"[40, 60[",Private,*,High School,9,Never-married,Other, Other-relative,White,Female,0,0,40,North America, <=50K
19535,"[20, 40[",Self-emp-not-inc,*,High School,9,Never-married,Technical, Not-in-family,White,Male,0,2258,50,North America, <=50K
19537,"[20, 40[",Local-gov,*,Undergraduate,13,Never-married,Technical, Not-in-family,White,Male,0,0,55,North America, <=50K
19538,"[20, 40[",Private,*,Undergraduate,10,Never-married,Nontechnical, Own-child,Asian-Pac-Islander,Male,0,0,30,Asia, <=50K
19539,"[20, 40[",Local-gov,*,High School,8,Never-married,Nontechnical, Unmarried,Black,Female,0,0,20,North America, <=50K
19540,"[20, 40[",Private,*,Professional Education,11,Never-married,Technical, Not-in-family,White,Male,0,0,40,North America, <=50K
19543,"[20, 40[",Self-emp-inc,*,Professional Education,12,Married-civ-spouse,Nontechnical, Husband,White,Male,0,1887,40,North America, >50K
19544,"[40, 60[",?,*,High School,5,Divorced,Other, Not-in-family,White,Female,0,0,15,North America, <=50K
19545,"[20, 40[",Private,*,Undergraduate,13,Never-married,Technical, Not-in-family,White,Male,0,0,25,North America, <=50K
19546,"[20, 40[",?,*,High School,7,Never-married,Other, Not-in-family,White,Male,0,0,30,North America, <=50K
19547,"[20, 40[",Private,*,Undergraduate,10,Never-married,Other, Own-child,White,Male,0,0,40,North America, <=50K
19548,"[40, 60[",?,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
19549,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
19550,"[20, 40[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,48,North America, >50K
19551,"[60, 80[",Private,*,High School,6,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
19552,"[40, 60[",Private,*,Undergraduate,10,Divorced,Other, Unmarried,White,Female,0,0,40,North America, <=50K
19553,"[40, 60[",Self-emp-not-inc,*,Undergraduate,10,Never-married,Other, Unmarried,White,Male,0,0,5,North America, <=50K
19554,"[20, 40[",Private,*,Undergraduate,13,Never-married,Nontechnical, Not-in-family,White,Female,0,0,40,North America, <=50K
19555,"[20, 40[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,7688,0,40,North America, >50K
19556,"[20, 40[",Private,*,High School,6,Divorced,Technical, Not-in-family,White,Female,0,0,40,North America, <=50K
19557,"[40, 60[",Federal-gov,*,Professional Education,11,Never-married,Technical, Not-in-family,White,Female,13550,0,40,North America, >50K
19558,"[40, 60[",Private,*,High School,7,Never-married,Other, Not-in-family,White,Male,0,0,42,North America, <=50K
19559,"[20, 40[",Federal-gov,*,Undergraduate,10,Never-married,Nontechnical, Not-in-family,Black,Male,13550,0,40,North America, >50K
19560,"[20, 40[",State-gov,*,Undergraduate,10,Never-married,Other, Own-child,White,Female,0,0,40,North America, <=50K
19562,"[40, 60[",Private,*,High School,6,Married-civ-spouse,Other, Wife,Black,Female,0,0,40,North America, <=50K
19563,"[40, 60[",Private,*,Graduate,14,Married-civ-spouse,Technical, Husband,White,Male,0,1902,60,North America, >50K
19565,"[20, 40[",Private,*,High School,9,Divorced,Other, Not-in-family,White,Male,0,0,40,North America, <=50K
19566,"[40, 60[",Private,*,Professional Education,12,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,45,North America, <=50K
19567,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
19568,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,55,North America, >50K
19569,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Other, Husband,White,Male,0,0,57,North America, >50K
19570,"[20, 40[",Private,*,Undergraduate,10,Never-married,Other, Unmarried,White,Female,6497,0,35,North America, <=50K
19571,"[60, 80[",Self-emp-not-inc,*,Primary School,3,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
19573,"[20, 40[",Private,*,Undergraduate,10,Never-married,Other, Own-child,Black,Female,0,0,25,North America, <=50K
19574,"[40, 60[",Local-gov,*,Graduate,14,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
19577,"[40, 60[",Local-gov,*,Graduate,14,Married-civ-spouse,Technical, Wife,White,Female,4386,0,40,North America, >50K
19578,"[20, 40[",Federal-gov,*,Undergraduate,13,Never-married,Other, Not-in-family,White,Male,0,0,50,North America, <=50K
19579,"[20, 40[",Local-gov,*,Undergraduate,10,Never-married,Other, Unmarried,Black,Female,0,0,40,North America, <=50K
19581,"[40, 60[",State-gov,*,High School,9,Divorced,Nontechnical, Unmarried,White,Female,0,0,40,North America, <=50K
19582,"[20, 40[",Private,*,Undergraduate,13,Never-married,Nontechnical, Other-relative,White,Female,0,0,40,North America, <=50K
19583,"[20, 40[",Local-gov,*,Professional Education,11,Never-married,Other, Not-in-family,White,Male,0,0,56,North America, <=50K
19584,"[60, 80[",Self-emp-not-inc,*,Primary School,3,Married-civ-spouse,Other, Husband,White,Male,0,0,70,North America, <=50K
19585,"[40, 60[",Local-gov,*,Undergraduate,10,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, >50K
19586,"[20, 40[",Private,*,High School,9,Never-married,Other, Own-child,White,Male,0,0,40,North America, <=50K
19587,"[60, 80[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,30,North America, <=50K
19588,"[20, 40[",Private,*,High School,7,Divorced,Technical, Unmarried,White,Female,0,0,40,North America, <=50K
19589,"[40, 60[",Private,*,Undergraduate,10,Divorced,Other, Not-in-family,White,Female,0,0,32,North America, <=50K
19590,"[20, 40[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
19591,"[40, 60[",Private,*,Undergraduate,13,Never-married,Technical, Not-in-family,White,Female,0,1876,40,North America, <=50K
19592,"[20, 40[",Local-gov,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, <=50K
19593,"[20, 40[",Private,*,High School,9,Divorced,Technical, Not-in-family,White,Male,0,0,40,North America, <=50K
19594,"[40, 60[",Self-emp-not-inc,*,Undergraduate,13,Divorced,Technical, Own-child,White,Male,0,0,40,North America, <=50K
19595,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Other, Wife,White,Female,7688,0,20,North America, >50K
19596,"[40, 60[",Private,*,Undergraduate,10,Divorced,Technical, Unmarried,Black,Female,0,0,38,North America, <=50K
19597,"[0, 20[",Private,*,High School,9,Never-married,Technical, Not-in-family,White,Female,0,0,40,North America, <=50K
19598,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Wife,White,Female,0,0,40,North America, <=50K
19599,"[40, 60[",Self-emp-not-inc,*,High School,9,Divorced,Technical, Not-in-family,White,Male,0,0,40,North America, <=50K
19601,"[20, 40[",Private,*,Undergraduate,10,Separated,Other, Not-in-family,White,Female,0,0,30,North America, <=50K
19602,"[40, 60[",Private,*,High School,9,Divorced,Nontechnical, Unmarried,White,Female,0,0,43,North America, <=50K
19603,"[40, 60[",Private,*,High School,9,Divorced,Other, Not-in-family,White,Male,0,0,37,North America, <=50K
19604,"[20, 40[",Local-gov,*,Professional Education,11,Married-civ-spouse,Other, Husband,White,Male,0,0,42,North America, <=50K
19605,"[40, 60[",Private,*,High School,9,Divorced,Other, Not-in-family,White,Male,0,0,40,North America, <=50K
19606,"[40, 60[",Private,*,High School,4,Separated,Other, Not-in-family,White,Female,0,0,32,North America, <=50K
19607,"[20, 40[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Husband,White,Male,0,0,60,North America, >50K
19608,"[20, 40[",Private,*,Undergraduate,13,Never-married,Technical, Not-in-family,White,Male,0,1408,36,North America, <=50K
19610,"[20, 40[",Private,*,High School,9,Never-married,Technical, Not-in-family,White,Female,0,0,40,North America, <=50K
19613,"[40, 60[",Private,*,High School,9,Divorced,Other, Unmarried,Black,Female,0,0,45,North America, <=50K
19614,"[40, 60[",Private,*,High School,9,Never-married,Technical, Other-relative,White,Male,0,0,40,North America, <=50K
19615,"[60, 80[",Private,*,Undergraduate,10,Married-civ-spouse,Nontechnical, Husband,White,Male,7298,0,48,North America, >50K
19616,"[40, 60[",?,*,Undergraduate,10,Married-civ-spouse,Other, Husband,White,Male,0,0,8,North America, <=50K
19617,"[40, 60[",Private,*,Undergraduate,13,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,60,North America, >50K
19618,"[40, 60[",Local-gov,*,Graduate,14,Never-married,Technical, Not-in-family,White,Female,0,0,40,North America, <=50K
19619,"[20, 40[",Private,*,High School,9,Never-married,Other, Own-child,White,Male,0,0,35,North America, <=50K
19620,"[60, 80[",?,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,10,North America, <=50K
19621,"[20, 40[",Private,*,Professional Education,11,Married-civ-spouse,Nontechnical, Husband,White,Male,0,0,60,North America, <=50K
19622,"[40, 60[",Private,*,High School,9,Divorced,Technical, Unmarried,White,Female,0,0,40,North America, <=50K
19623,"[40, 60[",Private,*,Undergraduate,10,Married-civ-spouse,Technical, Wife,White,Female,0,0,40,North America, >50K
19624,"[0, 20[",Private,*,High School,6,Never-married,Other, Own-child,White,Female,0,0,30,North America, <=50K
19625,"[0, 20[",Private,*,High School,7,Never-married,Technical, Own-child,White,Male,0,0,16,North America, <=50K
19627,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
19628,"[20, 40[",State-gov,*,Undergraduate,10,Divorced,Nontechnical, Not-in-family,White,Female,0,0,39,North America, <=50K
19629,"[20, 40[",Private,*,High School,9,Never-married,Nontechnical, Not-in-family,White,Male,0,0,40,North America, <=50K
19630,"[20, 40[",Private,*,Undergraduate,13,Never-married,Nontechnical, Not-in-family,White,Female,0,0,60,North America, <=50K
19631,"[20, 40[",Private,*,Undergraduate,13,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
19632,"[20, 40[",Private,*,High School,7,Divorced,Other, Own-child,White,Male,0,0,40,North America, <=50K
19633,"[40, 60[",Private,*,Undergraduate,10,Widowed,Other, Not-in-family,White,Female,0,0,40,North America, <=50K
19634,"[20, 40[",Private,*,High School,6,Divorced,Other, Unmarried,White,Female,0,0,40,North America, <=50K
19635,"[20, 40[",Private,*,Professional Education,15,Married-civ-spouse,Technical, Husband,White,Male,0,0,60,North America, >50K
19636,"[40, 60[",Private,*,High School,9,Married-civ-spouse,Technical, Husband,White,Male,0,0,40,North America, >50K
19637,"[20, 40[",Private,*,High School,9,Never-married,Other, Unmarried,White,Male,0,0,40,North America, <=50K
19638,"[20, 40[",Private,*,High School,9,Never-married,Nontechnical, Unmarried,White,Female,0,0,35,North America, <=50K
19640,"[20, 40[",Self-emp-not-inc,*,High School,9,Married-civ-spouse,Other, Husband,White,Male,0,0,40,North America, <=50K
19642,"[20, 40[",Private,*,Undergraduate,10,Never-married,Nontechnical, Not-in-family,White,Female,0,0,60,North America, <=50K
19643,"[40, 60[",Private,*,Graduate,14,Married-civ-spouse,Nontechnical, Husband,White,Male,15024,0,65,North America, >50K
