index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
13222,"[0, 40[",Private,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,0,70,*, >50K
13224,"[40, 80[",Private,*,Higher education,13,Spouse not present,Technical, Unmarried,*,Female,0,0,40,*, <=50K
13225,"[0, 40[",Private,*,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,35,*, <=50K
13226,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Unmarried,*,Female,0,0,25,*, <=50K
13227,"[40, 80[",Private,*,Secondary education,6,Spouse not present,Technical, Not-in-family,*,Female,0,0,28,*, <=50K
13228,"[40, 80[",Private,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*, >50K
13229,"[40, 80[",Private,*,Higher education,13,Spouse not present,Other, Not-in-family,*,Female,0,0,21,*, >50K
13230,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Own-child,*,Female,0,0,35,*, <=50K
13231,"[0, 40[",Private,*,Higher education,13,Spouse not present,Technical, Not-in-family,*,Male,0,0,50,*, <=50K
13232,"[40, 80[",Private,*,Secondary education,5,Spouse present,Technical, Husband,*,Male,0,0,44,*, <=50K
13233,"[40, 80[",Federal-gov,*,Higher education,14,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
13234,"[40, 80[",?,*,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,20,*, <=50K
13235,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Not-in-family,*,Female,0,1721,55,*, <=50K
13236,"[40, 80[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,1887,40,*, >50K
13237,"[0, 40[",Private,*,Secondary education,6,Spouse not present,Other, Unmarried,*,Male,0,0,60,*, <=50K
13239,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Technical, Own-child,*,Male,0,0,40,*, <=50K
13240,"[0, 40[",Private,*,Secondary education,8,Spouse not present,Other, Own-child,*,Male,0,0,30,*, <=50K
13241,"[40, 80[",Local-gov,*,Higher education,13,Spouse present,Technical, Husband,*,Male,0,0,45,*, >50K
13242,"[0, 40[",Private,*,Higher education,10,Spouse not present,Technical, Not-in-family,*,Female,0,0,25,*, <=50K
13243,"[40, 80[",Private,*,Higher education,10,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, <=50K
13244,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,45,*, <=50K
13245,"[0, 40[",Private,*,Higher education,14,Spouse present,Technical, Husband,*,Male,0,0,48,*, <=50K
13246,"[0, 40[",Private,*,Secondary education,7,Spouse not present,Technical, Not-in-family,*,Female,0,0,25,*, <=50K
13247,"[40, 80[",Private,*,Higher education,10,Spouse not present,Other, Other-relative,*,Female,0,0,40,*, <=50K
13249,"[0, 40[",State-gov,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
13250,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,40,*, <=50K
13251,"[40, 80[",Self-emp-not-inc,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,50,*, <=50K
13252,"[0, 40[",Private,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,7688,0,40,*, >50K
13253,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Technical, Unmarried,*,Female,0,0,40,*, <=50K
13254,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Not-in-family,*,Female,0,0,40,*, <=50K
13255,"[40, 80[",Private,*,Secondary education,5,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,40,*, <=50K
13256,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Other, Other-relative,*,Female,0,0,40,*, <=50K
13257,"[40, 80[",Private,*,Secondary education,9,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, <=50K
13258,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Technical, Own-child,*,Female,0,0,40,*, <=50K
13260,"[0, 40[",Self-emp-not-inc,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,50,*, >50K
13261,"[0, 40[",Self-emp-not-inc,*,Secondary education,9,Spouse not present,Other, Own-child,*,Male,0,0,40,*, <=50K
13262,"[40, 80[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,1902,40,*, >50K
13263,"[40, 80[",Private,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,4,*, <=50K
13264,"[0, 40[",Private,*,Higher education,10,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,60,*, <=50K
13265,"[40, 80[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,42,*, >50K
13266,"[40, 80[",Local-gov,*,Higher education,10,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, <=50K
13267,"[0, 40[",Private,*,Higher education,10,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, >50K
13268,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Unmarried,*,Female,0,0,35,*, <=50K
13269,"[0, 40[",Private,*,Higher education,13,Spouse present,Other, Husband,*,Male,0,0,40,*, <=50K
13270,"[40, 80[",Private,*,Higher education,14,Spouse present,Technical, Husband,*,Male,15024,0,50,*, >50K
13271,"[0, 40[",Local-gov,*,Higher education,13,Spouse not present,Technical, Not-in-family,*,Male,0,0,60,*, <=50K
13272,"[0, 40[",Private,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,0,55,*, >50K
13273,"[0, 40[",Self-emp-not-inc,*,Higher education,13,Spouse present,Technical, Husband,*,Male,0,0,60,*, <=50K
13274,"[40, 80[",Private,*,Secondary education,9,Spouse present,Nontechnical, Husband,*,Male,0,0,60,*, >50K
13275,"[0, 40[",Private,*,Higher education,13,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,45,*, <=50K
13276,"[0, 40[",Private,*,Higher education,13,Spouse not present,Nontechnical, Own-child,*,Female,0,0,15,*, <=50K
13277,"[0, 40[",Private,*,Secondary education,9,Spouse present,Nontechnical, Husband,*,Male,0,0,36,*, <=50K
13279,"[40, 80[",Private,*,Higher education,10,Spouse not present,Other, Unmarried,*,Female,0,0,45,*, <=50K
13280,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Own-child,*,Female,0,0,40,*, <=50K
13281,"[0, 40[",Private,*,Higher education,10,Spouse not present,Nontechnical, Unmarried,*,Female,0,0,40,*, <=50K
13282,"[0, 40[",Self-emp-not-inc,*,Higher education,13,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
13283,"[40, 80[",Private,*,Higher education,10,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, >50K
13284,"[40, 80[",Self-emp-not-inc,*,Higher education,10,Spouse not present,Nontechnical, Unmarried,*,Female,0,0,45,*, <=50K
13285,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Technical, Not-in-family,*,Male,6849,0,40,*, <=50K
13287,"[0, 40[",Self-emp-not-inc,*,Higher education,15,Spouse present,Technical, Husband,*,Male,0,0,55,*, >50K
13288,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Technical, Unmarried,*,Female,0,0,40,*, <=50K
13289,"[0, 40[",Private,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,0,60,*, >50K
13290,"[40, 80[",?,*,Higher education,13,Spouse present,Other, Husband,*,Male,0,0,10,*, <=50K
13291,"[40, 80[",Private,*,Higher education,13,Spouse present,Technical, Husband,*,Male,5013,0,40,*, <=50K
13292,"[0, 40[",Private,*,Higher education,14,Spouse not present,Nontechnical, Not-in-family,*,Female,13550,0,60,*, >50K
13294,"[0, 40[",Local-gov,*,Higher education,13,Spouse not present,Technical, Not-in-family,*,Female,0,0,40,*, <=50K
13296,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Other, Other-relative,*,Female,0,0,35,*, <=50K
13297,"[0, 40[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
13298,"[0, 40[",Private,*,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,30,*, <=50K
13299,"[40, 80[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,45,*, >50K
13300,"[0, 40[",Private,*,Higher education,12,Spouse present,Technical, Husband,*,Male,0,0,45,*, <=50K
13301,"[40, 80[",Private,*,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,50,*, >50K
13303,"[40, 80[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
13304,"[40, 80[",Private,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, >50K
13305,"[0, 40[",Private,*,Higher education,12,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,36,*, <=50K
13306,"[0, 40[",Private,*,Higher education,13,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,25,*, <=50K
13307,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Technical, Not-in-family,*,Female,0,0,60,*, <=50K
13308,"[40, 80[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,44,*, >50K
13309,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Unmarried,*,Female,0,0,30,*, <=50K
13310,"[40, 80[",Private,*,Higher education,13,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
13311,"[40, 80[",Private,*,Secondary education,7,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
13312,"[0, 40[",Self-emp-not-inc,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,50,*, <=50K
13313,"[0, 40[",Private,*,Higher education,13,Spouse present,Other, Husband,*,Male,0,0,20,*, <=50K
13314,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Not-in-family,*,Female,0,0,40,*, <=50K
13315,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Own-child,*,Female,0,0,40,*, <=50K
13316,"[0, 40[",Private,*,Higher education,12,Spouse not present,Technical, Unmarried,*,Male,0,0,25,*, <=50K
13318,"[0, 40[",Private,*,Higher education,13,Spouse not present,Nontechnical, Own-child,*,Male,0,0,40,*, <=50K
13319,"[0, 40[",Private,*,Secondary education,6,Spouse not present,Nontechnical, Other-relative,*,Male,0,0,40,*, <=50K
13320,"[0, 40[",Private,*,Higher education,10,Spouse not present,Nontechnical, Unmarried,*,Female,0,0,30,*, <=50K
13321,"[40, 80[",?,*,Secondary education,9,Spouse present,Other, Husband,*,Male,2635,0,40,*, <=50K
13322,"[0, 40[",Private,*,Secondary education,6,Spouse not present,Other, Own-child,*,Male,0,0,40,*, <=50K
13323,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Own-child,*,Male,0,0,40,*, <=50K
13324,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Unmarried,*,Female,0,0,38,*, <=50K
13325,"[0, 40[",Private,*,Higher education,12,Spouse present,Nontechnical, Husband,*,Male,0,0,60,*, <=50K
13327,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Other, Own-child,*,Female,0,0,40,*, <=50K
13328,"[40, 80[",Self-emp-inc,*,Higher education,10,Spouse not present,Nontechnical, Not-in-family,*,Male,0,2339,50,*, <=50K
13329,"[40, 80[",Private,*,Higher education,10,Spouse present,Nontechnical, Husband,*,Male,0,0,35,*, >50K
13331,"[40, 80[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
13332,"[40, 80[",Federal-gov,*,Secondary education,9,Spouse not present,Other, Not-in-family,*,Female,0,0,40,*, <=50K
13333,"[0, 40[",Private,*,Higher education,13,Spouse not present,Technical, Own-child,*,Female,0,0,40,*, <=50K
13334,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Unmarried,*,Female,0,0,40,*, <=50K
13335,"[0, 40[",Private,*,Secondary education,7,Spouse present,Technical, Husband,*,Male,5178,0,40,*, >50K
13336,"[40, 80[",Self-emp-not-inc,*,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,86,*, <=50K
13337,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Other-relative,*,Female,0,1974,40,*, <=50K
13338,"[0, 40[",Private,*,Higher education,12,Spouse present,Other, Husband,*,Male,0,0,40,*, >50K
13339,"[0, 40[",Local-gov,*,Higher education,13,Spouse not present,Technical, Not-in-family,*,Female,0,0,40,*, <=50K
13340,"[40, 80[",Self-emp-not-inc,*,Higher education,10,Spouse present,Nontechnical, Husband,*,Male,0,0,80,*, <=50K
13341,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Other, Not-in-family,*,Female,0,0,40,*, <=50K
13342,"[40, 80[",Self-emp-not-inc,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, <=50K
13343,"[40, 80[",Private,*,Higher education,13,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
13344,"[0, 40[",Private,*,Secondary education,8,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,55,*, <=50K
13346,"[0, 40[",Self-emp-not-inc,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,50,*, >50K
13348,"[0, 40[",Local-gov,*,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,40,*, >50K
13349,"[40, 80[",Private,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,50,*, <=50K
13350,"[0, 40[",Private,*,Higher education,11,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,23,*, <=50K
13351,"[0, 40[",Private,*,Higher education,12,Spouse present,Technical, Husband,*,Male,5178,0,40,*, >50K
13352,"[40, 80[",Private,*,Higher education,13,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,40,*, >50K
13353,"[40, 80[",Private,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,40,*, >50K
13354,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Own-child,*,Female,0,0,15,*, <=50K
13355,"[0, 40[",Private,*,Higher education,10,Spouse not present,Technical, Not-in-family,*,Female,0,0,40,*, <=50K
13356,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Other, Unmarried,*,Female,0,0,35,*, <=50K
13358,"[0, 40[",Private,*,Higher education,10,Spouse not present,Technical, Own-child,*,Female,0,0,40,*, <=50K
13359,"[0, 40[",Private,*,Secondary education,6,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
13360,"[0, 40[",Self-emp-not-inc,*,Higher education,13,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,25,*, <=50K
13362,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Other, Unmarried,*,Male,0,0,40,*, <=50K
13363,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Own-child,*,Male,0,0,35,*, <=50K
13364,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Other, Not-in-family,*,Male,0,0,40,*, <=50K
13365,"[0, 40[",?,*,Higher education,10,Spouse not present,Other, Own-child,*,Female,0,0,24,*, <=50K
13366,"[40, 80[",Private,*,Secondary education,9,Spouse present,Nontechnical, Husband,*,Male,0,1902,55,*, >50K
13367,"[40, 80[",Private,*,Higher education,13,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,42,*, <=50K
13368,"[0, 40[",Private,*,Higher education,13,Spouse not present,Technical, Not-in-family,*,Female,0,0,60,*, <=50K
13369,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*, <=50K
13371,"[0, 40[",Private,*,Higher education,10,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*, <=50K
13372,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Own-child,*,Female,0,0,40,*, <=50K
13373,"[0, 40[",Federal-gov,*,Higher education,10,Spouse not present,Nontechnical, Own-child,*,Male,0,0,20,*, <=50K
13374,"[0, 40[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,50,*, <=50K
13375,"[0, 40[",Private,*,Higher education,13,Spouse not present,Other, Not-in-family,*,Male,0,0,40,*, <=50K
13376,"[0, 40[",Private,*,Higher education,14,Spouse not present,Technical, Unmarried,*,Female,0,0,40,*, <=50K
13377,"[40, 80[",Private,*,Higher education,13,Spouse not present,Technical, Unmarried,*,Male,0,653,50,*, >50K
13378,"[0, 40[",Local-gov,*,Higher education,14,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,40,*, <=50K
13379,"[0, 40[",Private,*,Higher education,13,Spouse not present,Nontechnical, Own-child,*,Female,0,0,40,*, <=50K
13380,"[40, 80[",Private,*,Higher education,11,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
13381,"[0, 40[",Self-emp-not-inc,*,Higher education,13,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,40,*, <=50K
13382,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Not-in-family,*,Female,0,0,40,*, <=50K
13383,"[0, 40[",Self-emp-inc,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,0,45,*, <=50K
13384,"[40, 80[",?,*,Higher education,13,Spouse present,Other, Husband,*,Male,0,0,8,*, >50K
13385,"[40, 80[",Self-emp-inc,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,0,70,*, >50K
13386,"[0, 40[",Self-emp-not-inc,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,44,*, <=50K
13387,"[0, 40[",Local-gov,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,40,*, <=50K
13388,"[0, 40[",Local-gov,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
13389,"[0, 40[",Self-emp-not-inc,*,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,60,*, <=50K
13390,"[40, 80[",Private,*,Higher education,13,Spouse present,Technical, Husband,*,Male,3103,0,50,*, >50K
13391,"[40, 80[",Private,*,Higher education,10,Spouse present,Other, Husband,*,Male,0,0,40,*, <=50K
13392,"[40, 80[",Private,*,Secondary education,6,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
13393,"[0, 40[",Federal-gov,*,Higher education,13,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*, <=50K
13394,"[0, 40[",Self-emp-not-inc,*,Higher education,10,Spouse present,Nontechnical, Husband,*,Male,0,0,45,*, >50K
13395,"[40, 80[",Private,*,Higher education,13,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,55,*, >50K
13396,"[0, 40[",Private,*,Secondary education,6,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
13397,"[40, 80[",Local-gov,*,Higher education,14,Spouse not present,Technical, Not-in-family,*,Female,0,0,60,*, <=50K
13398,"[40, 80[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
13399,"[40, 80[",Local-gov,*,Secondary education,9,Spouse not present,Other, Unmarried,*,Female,0,0,30,*, <=50K
13400,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,60,*, <=50K
13401,"[0, 40[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
13402,"[0, 40[",Private,*,Higher education,13,Spouse not present,Other, Not-in-family,*,Female,0,0,35,*, <=50K
13403,"[0, 40[",Private,*,Higher education,10,Spouse not present,Nontechnical, Own-child,*,Male,0,0,25,*, <=50K
13404,"[0, 40[",Self-emp-inc,*,Secondary education,9,Spouse not present,Technical, Own-child,*,Male,0,0,40,*, <=50K
13405,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,34,*, <=50K
13406,"[40, 80[",Private,*,Higher education,13,Spouse present,Technical, Husband,*,Male,0,0,50,*, >50K
13407,"[0, 40[",Self-emp-not-inc,*,Higher education,10,Spouse present,Nontechnical, Husband,*,Male,0,1740,50,*, <=50K
13408,"[0, 40[",Private,*,Higher education,12,Spouse not present,Technical, Unmarried,*,Female,0,0,45,*, <=50K
13409,"[0, 40[",Private,*,Higher education,10,Spouse not present,Technical, Own-child,*,Male,0,0,40,*, <=50K
13411,"[40, 80[",State-gov,*,Higher education,13,Spouse not present,Other, Unmarried,*,Male,2174,0,37,*, <=50K
13412,"[0, 40[",Private,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,50,*, <=50K
13413,"[0, 40[",Private,*,Higher education,14,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, <=50K
13414,"[40, 80[",Private,*,Higher education,13,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
13415,"[0, 40[",Private,*,Secondary education,9,Spouse present,Other, Husband,*,Male,4508,0,24,*, <=50K
13416,"[0, 40[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,40,*, >50K
13417,"[0, 40[",Private,*,Secondary education,7,Spouse not present,Nontechnical, Own-child,*,Female,0,0,20,*, <=50K
13418,"[40, 80[",Private,*,Higher education,11,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
13419,"[40, 80[",Private,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*, >50K
13420,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,40,*, <=50K
13421,"[40, 80[",Private,*,Higher education,10,Spouse not present,Technical, Not-in-family,*,Female,0,0,40,*, <=50K
13422,"[40, 80[",Private,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,99999,0,50,*, >50K
13423,"[0, 40[",Local-gov,*,Higher education,13,Spouse not present,Other, Not-in-family,*,Male,0,0,60,*, <=50K
13424,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Unmarried,*,Female,0,0,40,*, <=50K
13425,"[40, 80[",Self-emp-not-inc,*,Secondary education,9,Spouse present,Nontechnical, Husband,*,Male,0,0,35,*, <=50K
13427,"[40, 80[",Private,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, >50K
13428,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Other, Own-child,*,Female,0,0,40,*, <=50K
13429,"[0, 40[",Private,*,Higher education,10,Spouse not present,Nontechnical, Own-child,*,Female,0,0,40,*, <=50K
13430,"[40, 80[",Private,*,Secondary education,8,Spouse not present,Other, Not-in-family,*,Male,0,0,35,*, <=50K
13431,"[0, 40[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,48,*, <=50K
13432,"[0, 40[",Self-emp-not-inc,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
13433,"[40, 80[",Self-emp-not-inc,*,Higher education,10,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*, <=50K
13434,"[0, 40[",Private,*,Higher education,13,Spouse present,Nontechnical, Husband,*,Male,7298,0,50,*, >50K
13435,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Technical, Own-child,*,Female,0,0,20,*, <=50K
13436,"[40, 80[",Private,*,Secondary education,5,Spouse not present,Other, Not-in-family,*,Female,0,1719,30,*, <=50K
13437,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*, <=50K
13438,"[0, 40[",Private,*,Higher education,13,Spouse not present,Nontechnical, Own-child,*,Male,0,0,40,*, <=50K
13439,"[0, 40[",Local-gov,*,Higher education,10,Spouse not present,Other, Not-in-family,*,Male,0,0,75,*, <=50K
13440,"[0, 40[",Private,*,Higher education,10,Spouse not present,Nontechnical, Own-child,*,Female,0,0,20,*, <=50K
13441,"[0, 40[",Private,*,Secondary education,9,Spouse not present,Technical, Own-child,*,Male,0,0,40,*, <=50K
13442,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Own-child,*,Male,0,0,48,*, <=50K
13443,"[40, 80[",Private,*,Higher education,15,Spouse present,Nontechnical, Husband,*,Male,0,0,50,*, <=50K
13444,"[40, 80[",Private,*,Secondary education,9,Spouse present,Other, Husband,*,Male,0,0,46,*, >50K
13446,"[0, 40[",Private,*,Higher education,13,Spouse not present,Other, Not-in-family,*,Female,0,0,40,*, <=50K
13447,"[0, 40[",?,*,Higher education,10,Spouse not present,Other, Own-child,*,Male,0,0,25,*, <=50K
13448,"[40, 80[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,15024,0,40,*, >50K
13449,"[0, 40[",Local-gov,*,Secondary education,5,Spouse present,Technical, Husband,*,Male,0,0,25,*, <=50K
13450,"[0, 40[",Private,*,Higher education,10,Spouse not present,Technical, Unmarried,*,Male,0,0,40,*, <=50K
13451,"[40, 80[",State-gov,*,Higher education,16,Spouse present,Technical, Husband,*,Male,0,0,50,*, >50K
13452,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Own-child,*,Female,2176,0,20,*, <=50K
13453,"[0, 40[",Private,*,Higher education,13,Spouse not present,Technical, Not-in-family,*,Female,0,0,40,*, <=50K
13454,"[40, 80[",State-gov,*,Higher education,14,Spouse not present,Technical, Not-in-family,*,Male,0,1669,40,*, <=50K
13455,"[40, 80[",Private,*,Higher education,10,Spouse present,Nontechnical, Husband,*,Male,99999,0,55,*, >50K
13456,"[0, 40[",Private,*,Secondary education,4,Spouse not present,Nontechnical, Unmarried,*,Male,0,0,40,*, <=50K
13458,"[40, 80[",Private,*,Secondary education,4,Spouse present,Technical, Husband,*,Male,0,0,32,*, <=50K
13459,"[0, 40[",Private,*,Higher education,10,Spouse not present,Nontechnical, Unmarried,*,Male,0,0,50,*, <=50K
13460,"[40, 80[",Private,*,Higher education,14,Spouse present,Technical, Husband,*,Male,0,0,45,*, >50K
13461,"[0, 40[",Private,*,Higher education,10,Spouse not present,Nontechnical, Own-child,*,Female,0,0,20,*, <=50K
13462,"[40, 80[",Self-emp-not-inc,*,Secondary education,9,Spouse present,Nontechnical, Husband,*,Male,0,0,40,*, <=50K
13463,"[40, 80[",Self-emp-not-inc,*,Higher education,13,Spouse present,Technical, Husband,*,Male,15024,0,60,*, >50K
13464,"[40, 80[",Private,*,Higher education,10,Spouse not present,Other, Not-in-family,*,Male,0,0,50,*, <=50K
13465,"[0, 40[",Private,*,Higher education,13,Spouse not present,Nontechnical, Not-in-family,*,Male,0,0,40,*, <=50K
13466,"[40, 80[",Self-emp-not-inc,*,Higher education,16,Spouse present,Technical, Husband,*,Male,15024,0,40,*, >50K
13467,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Nontechnical, Not-in-family,*,Female,0,0,20,*, <=50K
13468,"[0, 40[",Private,*,Higher education,12,Spouse not present,Other, Other-relative,*,Male,0,0,40,*, <=50K
13469,"[40, 80[",Private,*,Higher education,10,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
13470,"[40, 80[",Private,*,Secondary education,4,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
13471,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Not-in-family,*,Female,0,0,50,*, <=50K
13472,"[0, 40[",Private,*,Secondary education,7,Spouse not present,Other, Unmarried,*,Female,0,0,40,*, <=50K
13473,"[0, 40[",Private,*,Secondary education,9,Spouse present,Technical, Husband,*,Male,0,0,40,*, <=50K
13474,"[40, 80[",Private,*,Secondary education,9,Spouse not present,Technical, Unmarried,*,Female,0,0,35,*, <=50K
13475,"[0, 40[",Private,*,Higher education,10,Spouse not present,Other, Own-child,*,Female,0,0,15,*, <=50K
13476,"[0, 40[",Private,*,Higher education,12,Spouse not present,Technical, Not-in-family,*,Male,0,0,40,*, <=50K
13477,"[0, 40[",Private,*,Higher education,12,Spouse not present,Other, Not-in-family,*,Female,0,0,35,*, <=50K
13479,"[0, 40[",Private,*,Higher education,14,Spouse not present,Nontechnical, Not-in-family,*,Male,0,2824,55,*, >50K
