index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary-class
18213,"[20, 25[",Private,*,Some-college,10,Never-married,Adm-clerical, Own-child,Asian-Pac-Islander,Female,0,0,40,North America, <=50K
18214,"[35, 40[",Private,*,Bachelors,13,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,50,North America, >50K
18215,"[50, 55[",State-gov,*,Assoc-voc,11,Married-civ-spouse,Prof-specialty, Husband,White,Male,4386,0,40,North America, >50K
18216,"[50, 55[",Private,*,HS-grad,9,Married-civ-spouse,Adm-clerical, Husband,White,Male,0,0,45,North America, <=50K
18217,"[30, 35[",?,*,Bachelors,13,Divorced,?, Unmarried,White,Female,0,0,32,North America, <=50K
18218,"[30, 35[",?,*,Some-college,10,Married-civ-spouse,?, Wife,White,Female,7688,0,6,North America, >50K
18219,"[30, 35[",Private,*,Bachelors,13,Married-civ-spouse,Sales, Husband,White,Male,7298,0,50,North America, >50K
18221,"[45, 50[",Private,*,Assoc-voc,11,Divorced,Other-service, Own-child,White,Female,0,0,40,North America, <=50K
18222,"[40, 45[",Self-emp-not-inc,*,Bachelors,13,Married-civ-spouse,Sales, Husband,White,Male,0,0,48,North America, <=50K
18223,"[60, 65[",Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct, Husband,White,Male,0,0,40,North America, <=50K
18224,"[30, 35[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
18225,"[20, 25[",Private,*,HS-grad,9,Never-married,Sales, Not-in-family,White,Male,0,0,60,North America, <=50K
18226,"[45, 50[",Private,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,32,North America, <=50K
18228,"[60, 65[",Private,*,HS-grad,9,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,20,North America, <=50K
18229,"[40, 45[",Self-emp-not-inc,*,Bachelors,13,Married-civ-spouse,Farming-fishing, Husband,White,Male,0,0,65,North America, <=50K
18230,"[60, 65[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Sales, Husband,White,Male,0,0,70,North America, <=50K
18231,"[40, 45[",Private,*,HS-grad,9,Never-married,Craft-repair, Other-relative,White,Male,0,0,58,North America, <=50K
18232,"[65, 70[",?,*,7th-8th,4,Married-civ-spouse,?, Husband,White,Male,0,0,4,North America, <=50K
18234,"[50, 55[",Self-emp-not-inc,*,Prof-school,15,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,38,North America, >50K
18237,"[20, 25[",Private,*,HS-grad,9,Never-married,Other-service, Not-in-family,White,Female,0,0,35,North America, <=50K
18239,"[55, 60[",Private,*,7th-8th,4,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,41,North America, <=50K
18241,"[70, 75[",Self-emp-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial, Husband,White,Male,20051,0,25,North America, >50K
18242,"[25, 30[",Private,*,HS-grad,9,Never-married,Adm-clerical, Own-child,White,Male,0,0,40,North America, <=50K
18243,"[35, 40[",Private,*,HS-grad,9,Divorced,Adm-clerical, Unmarried,Black,Female,0,0,40,North America, <=50K
18244,"[20, 25[",?,*,Some-college,10,Never-married,?, Own-child,Asian-Pac-Islander,Female,0,0,4,Africa, <=50K
18246,"[20, 25[",Private,*,Assoc-acdm,12,Never-married,Adm-clerical, Own-child,White,Male,0,0,40,North America, <=50K
18247,"[40, 45[",Private,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,40,Europe, <=50K
18249,"[25, 30[",Private,*,HS-grad,9,Divorced,Machine-op-inspct, Unmarried,White,Male,0,0,40,North America, <=50K
18250,"[30, 35[",Private,*,Bachelors,13,Never-married,Sales, Not-in-family,White,Male,0,0,45,North America, >50K
18251,"[60, 65[",Local-gov,*,Masters,14,Married-civ-spouse,Exec-managerial, Husband,White,Male,7298,0,60,North America, >50K
18253,"[20, 25[",Private,*,Some-college,10,Never-married,Sales, Other-relative,White,Male,0,0,38,North America, <=50K
18254,"[25, 30[",Private,*,9th,5,Never-married,Craft-repair, Not-in-family,White,Male,0,0,40,North America, <=50K
18255,"[30, 35[",Private,*,Bachelors,13,Married-civ-spouse,Prof-specialty, Wife,White,Female,0,0,40,North America, <=50K
18256,"[20, 25[",Private,*,Some-college,10,Never-married,Handlers-cleaners, Own-child,White,Male,0,0,20,North America, <=50K
18257,"[25, 30[",?,*,10th,6,Separated,?, Not-in-family,White,Male,0,0,30,North America, <=50K
18258,"[45, 50[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,50,North America, >50K
18259,"[15, 20[",?,*,Some-college,10,Never-married,?, Not-in-family,White,Female,0,0,24,North America, <=50K
18260,"[40, 45[",Private,*,Assoc-acdm,12,Divorced,Exec-managerial, Unmarried,White,Female,0,0,40,North America, <=50K
18261,"[30, 35[",Private,*,HS-grad,9,Never-married,Craft-repair, Own-child,White,Male,0,0,40,North America, <=50K
18262,"[30, 35[",Private,*,Bachelors,13,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,60,North America, >50K
18263,"[20, 25[",Private,*,Bachelors,13,Never-married,Exec-managerial, Own-child,White,Female,0,0,40,North America, <=50K
18264,"[50, 55[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,50,North America, <=50K
18265,"[40, 45[",Private,*,10th,6,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,40,North America, >50K
18266,"[55, 60[",Private,*,HS-grad,9,Divorced,Adm-clerical, Not-in-family,White,Female,0,0,45,North America, <=50K
18267,"[35, 40[",Private,*,Some-college,10,Married-civ-spouse,Adm-clerical, Wife,White,Female,3908,0,27,North America, <=50K
18268,"[20, 25[",Private,*,Bachelors,13,Never-married,Exec-managerial, Own-child,White,Male,0,0,45,North America, <=50K
18269,"[25, 30[",Private,*,Some-college,10,Never-married,Adm-clerical, Not-in-family,White,Female,0,0,15,North America, <=50K
18271,"[45, 50[",Self-emp-inc,*,HS-grad,9,Married-civ-spouse,Sales, Husband,White,Male,0,0,40,North America, <=50K
18273,"[20, 25[",State-gov,*,Some-college,10,Never-married,Other-service, Not-in-family,White,Male,0,0,50,North America, <=50K
18274,"[45, 50[",Private,*,Some-college,10,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,40,North America, >50K
18275,"[35, 40[",Private,*,Bachelors,13,Married-civ-spouse,Sales, Husband,White,Male,0,0,40,North America, >50K
18276,"[50, 55[",Private,*,HS-grad,9,Divorced,Sales, Not-in-family,White,Male,0,0,60,North America, <=50K
18278,"[55, 60[",Private,*,Some-college,10,Married-civ-spouse,Sales, Husband,White,Male,0,0,50,North America, <=50K
18280,"[65, 70[",Private,*,Some-college,10,Widowed,Adm-clerical, Not-in-family,White,Female,0,0,40,North America, <=50K
18281,"[35, 40[",Private,*,10th,6,Divorced,Craft-repair, Not-in-family,White,Male,0,0,40,North America, <=50K
18282,"[35, 40[",State-gov,*,HS-grad,9,Married-civ-spouse,Adm-clerical, Wife,White,Female,0,0,40,North America, <=50K
18283,"[35, 40[",Private,*,Assoc-voc,11,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
18284,"[45, 50[",Private,*,Some-college,10,Married-civ-spouse,Exec-managerial, Husband,White,Male,15024,0,50,North America, >50K
18285,"[50, 55[",Private,*,HS-grad,9,Married-civ-spouse,Sales, Husband,White,Male,0,0,65,North America, >50K
18286,"[50, 55[",Private,*,Assoc-acdm,12,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,40,North America, >50K
18288,"[30, 35[",Private,*,7th-8th,4,Married-civ-spouse,Craft-repair, Husband,White,Male,2829,0,40,North America, <=50K
18289,"[50, 55[",Private,*,HS-grad,9,Married-civ-spouse,Farming-fishing, Husband,White,Male,0,0,35,North America, <=50K
18290,"[25, 30[",Private,*,Some-college,10,Never-married,Craft-repair, Not-in-family,White,Male,0,0,30,North America, <=50K
18291,"[30, 35[",Private,*,Assoc-voc,11,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,53,North America, <=50K
18292,"[55, 60[",Private,*,HS-grad,9,Divorced,Handlers-cleaners, Not-in-family,White,Male,0,0,40,North America, <=50K
18293,"[20, 25[",Private,*,HS-grad,9,Never-married,Handlers-cleaners, Own-child,White,Male,0,0,40,North America, <=50K
18294,"[15, 20[",?,*,Some-college,10,Never-married,?, Not-in-family,White,Female,0,0,32,North America, <=50K
18295,"[20, 25[",Private,*,Some-college,10,Never-married,Adm-clerical, Not-in-family,White,Male,0,0,35,North America, <=50K
18296,"[35, 40[",Private,*,Some-college,10,Divorced,Other-service, Not-in-family,White,Female,0,0,20,North America, <=50K
18297,"[40, 45[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, >50K
18299,"[25, 30[",Private,*,Some-college,10,Never-married,Adm-clerical, Not-in-family,White,Female,0,0,40,North America, <=50K
18300,"[45, 50[",State-gov,*,Doctorate,16,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,40,North America, >50K
18301,"[30, 35[",State-gov,*,Some-college,10,Never-married,Other-service, Own-child,White,Female,0,0,65,North America, <=50K
18302,"[30, 35[",Private,*,5th-6th,3,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,60,North America, <=50K
18303,"[60, 65[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Sales, Husband,White,Male,0,0,50,North America, <=50K
18304,"[40, 45[",Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct, Husband,White,Male,0,0,40,North America, >50K
18305,"[20, 25[",Private,*,Some-college,10,Never-married,Other-service, Own-child,Black,Male,0,0,20,North America, <=50K
18306,"[25, 30[",Private,*,Some-college,10,Divorced,Adm-clerical, Unmarried,Black,Female,0,0,36,North America, <=50K
18308,"[40, 45[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
18309,"[25, 30[",Private,*,11th,7,Married-civ-spouse,Craft-repair, Husband,White,Male,0,1902,40,North America, >50K
18310,"[15, 20[",Self-emp-not-inc,*,10th,6,Never-married,Farming-fishing, Own-child,White,Male,0,0,40,North America, <=50K
18311,"[45, 50[",Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,40,North America, >50K
18313,"[55, 60[",Private,*,HS-grad,9,Married-civ-spouse,Machine-op-inspct, Husband,White,Male,0,0,40,North America, <=50K
18315,"[40, 45[",Local-gov,*,Bachelors,13,Never-married,Adm-clerical, Not-in-family,White,Female,99999,0,40,North America, >50K
18316,"[20, 25[",Private,*,HS-grad,9,Never-married,Adm-clerical, Other-relative,White,Male,0,0,40,North America, <=50K
18317,"[25, 30[",Private,*,Bachelors,13,Never-married,Other-service, Other-relative,White,Male,0,0,15,North America, <=50K
18318,"[40, 45[",Self-emp-inc,*,HS-grad,9,Divorced,Craft-repair, Unmarried,White,Male,5455,0,50,North America, <=50K
18319,"[30, 35[",Private,*,11th,7,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
18320,"[35, 40[",Private,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Wife,White,Female,0,0,40,North America, <=50K
18322,"[30, 35[",?,*,HS-grad,9,Married-civ-spouse,?, Wife,Black,Female,0,0,45,North America, <=50K
18323,"[45, 50[",Self-emp-not-inc,*,Doctorate,16,Married-civ-spouse,Prof-specialty, Wife,White,Female,0,0,35,North America, >50K
18324,"[25, 30[",Private,*,Bachelors,13,Never-married,Adm-clerical, Own-child,White,Female,0,0,40,North America, <=50K
18326,"[20, 25[",Federal-gov,*,Some-college,10,Married-civ-spouse,Sales, Husband,White,Male,0,1902,37,North America, <=50K
18327,"[25, 30[",Private,*,HS-grad,9,Divorced,Craft-repair, Not-in-family,White,Male,0,0,40,North America, <=50K
18328,"[45, 50[",Private,*,9th,5,Married-civ-spouse,Other-service, Husband,White,Male,0,1848,40,North America, >50K
18329,"[35, 40[",Private,*,Some-college,10,Divorced,Exec-managerial, Unmarried,White,Female,0,625,40,North America, <=50K
18330,"[20, 25[",Private,*,HS-grad,9,Married-civ-spouse,Sales, Husband,White,Male,0,0,40,North America, <=50K
18331,"[60, 65[",?,*,HS-grad,9,Married-civ-spouse,?, Husband,White,Male,0,0,8,North America, <=50K
18332,"[40, 45[",Local-gov,*,Bachelors,13,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,60,North America, >50K
18333,"[35, 40[",Federal-gov,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
18334,"[40, 45[",Federal-gov,*,Assoc-voc,11,Divorced,Craft-repair, Not-in-family,White,Male,0,0,40,North America, <=50K
18335,"[30, 35[",Self-emp-not-inc,*,Some-college,10,Never-married,Farming-fishing, Not-in-family,White,Male,0,0,70,North America, <=50K
18336,"[65, 70[",State-gov,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,20,North America, <=50K
18341,"[35, 40[",Private,*,Assoc-voc,11,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,55,North America, >50K
18342,"[60, 65[",?,*,HS-grad,9,Married-civ-spouse,?, Husband,White,Male,0,0,40,North America, <=50K
18343,"[20, 25[",Private,*,HS-grad,9,Never-married,Machine-op-inspct, Own-child,White,Male,0,0,40,North America, <=50K
18344,"[25, 30[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
18345,"[20, 25[",Private,*,HS-grad,9,Never-married,Transport-moving, Own-child,White,Male,0,0,40,North America, <=50K
18346,"[40, 45[",State-gov,*,HS-grad,9,Divorced,Tech-support, Not-in-family,White,Female,0,0,40,North America, <=50K
18347,"[25, 30[",State-gov,*,Some-college,10,Never-married,Protective-serv, Not-in-family,White,Male,0,0,36,North America, <=50K
18348,"[30, 35[",Private,*,10th,6,Separated,Other-service, Unmarried,White,Female,0,0,36,North America, <=50K
18349,"[20, 25[",Private,*,Some-college,10,Never-married,Sales, Own-child,White,Male,0,0,35,North America, <=50K
18350,"[40, 45[",Local-gov,*,Masters,14,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,35,North America, >50K
18351,"[15, 20[",Private,*,Some-college,10,Never-married,Adm-clerical, Not-in-family,White,Male,0,0,40,North America, <=50K
18352,"[45, 50[",Private,*,Bachelors,13,Married-civ-spouse,Adm-clerical, Husband,White,Male,0,0,40,North America, >50K
18353,"[40, 45[",Private,*,Some-college,10,Divorced,Other-service, Not-in-family,White,Female,0,0,48,North America, <=50K
18356,"[20, 25[",?,*,9th,5,Never-married,?, Not-in-family,White,Male,0,0,30,North America, <=50K
18357,"[50, 55[",Private,*,Doctorate,16,Divorced,Prof-specialty, Other-relative,White,Male,10520,0,50,North America, >50K
18359,"[25, 30[",Private,*,Bachelors,13,Never-married,Prof-specialty, Not-in-family,White,Male,0,0,40,North America, <=50K
18360,"[45, 50[",Private,*,Bachelors,13,Never-married,Exec-managerial, Not-in-family,White,Male,0,0,50,North America, <=50K
18361,"[20, 25[",Private,*,HS-grad,9,Never-married,Sales, Own-child,White,Male,0,0,35,North America, <=50K
18362,"[20, 25[",?,*,Some-college,10,Never-married,?, Not-in-family,White,Male,0,0,15,North America, <=50K
18363,"[20, 25[",Private,*,HS-grad,9,Never-married,Adm-clerical, Own-child,White,Female,0,0,40,North America, <=50K
18364,"[30, 35[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,1887,50,North America, >50K
18367,"[70, 75[",Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Farming-fishing, Husband,White,Male,2653,0,70,North America, <=50K
18368,"[25, 30[",Private,*,Assoc-voc,11,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
18370,"[30, 35[",Private,*,11th,7,Married-civ-spouse,Handlers-cleaners, Husband,White,Male,0,0,50,North America, <=50K
18372,"[15, 20[",Private,*,11th,7,Never-married,Handlers-cleaners, Own-child,White,Male,0,1602,40,North America, <=50K
18373,"[30, 35[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,7298,0,40,North America, >50K
18374,"[35, 40[",State-gov,*,Some-college,10,Married-civ-spouse,Protective-serv, Husband,White,Male,0,0,70,North America, <=50K
18375,"[20, 25[",Private,*,Some-college,10,Never-married,Other-service, Own-child,White,Female,0,0,30,North America, <=50K
18376,"[30, 35[",Private,*,HS-grad,9,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,38,North America, <=50K
18377,"[30, 35[",Local-gov,*,Some-college,10,Married-civ-spouse,Protective-serv, Husband,White,Male,0,0,40,North America, <=50K
18378,"[35, 40[",Private,*,Prof-school,15,Divorced,Prof-specialty, Not-in-family,White,Male,0,0,70,North America, >50K
18379,"[25, 30[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
18380,"[30, 35[",Private,*,Some-college,10,Married-civ-spouse,Tech-support, Husband,White,Male,0,1485,40,North America, <=50K
18382,"[35, 40[",Private,*,HS-grad,9,Never-married,Sales, Not-in-family,White,Male,0,0,25,North America, <=50K
18383,"[30, 35[",Private,*,10th,6,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
18385,"[40, 45[",Private,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,Asian-Pac-Islander,Male,0,0,50,North America, >50K
18387,"[50, 55[",Local-gov,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,0,40,North America, >50K
18388,"[35, 40[",Private,*,HS-grad,9,Never-married,Other-service, Unmarried,White,Female,0,0,30,North America, <=50K
18389,"[15, 20[",Local-gov,*,11th,7,Never-married,Prof-specialty, Own-child,White,Female,0,0,40,North America, <=50K
18390,"[30, 35[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,40,North America, <=50K
18391,"[35, 40[",Private,*,HS-grad,9,Never-married,Machine-op-inspct, Unmarried,Black,Female,0,0,40,North America, <=50K
18392,"[15, 20[",Self-emp-inc,*,Some-college,10,Never-married,Farming-fishing, Own-child,White,Male,0,0,60,North America, <=50K
18394,"[45, 50[",Private,*,Bachelors,13,Divorced,Prof-specialty, Not-in-family,White,Male,0,0,50,North America, >50K
18395,"[45, 50[",Local-gov,*,Bachelors,13,Divorced,Prof-specialty, Not-in-family,Black,Female,0,0,40,North America, <=50K
18396,"[45, 50[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Farming-fishing, Husband,White,Male,0,1672,98,North America, <=50K
18397,"[30, 35[",Private,*,HS-grad,9,Divorced,Adm-clerical, Unmarried,White,Female,0,0,40,North America, <=50K
18398,"[25, 30[",Self-emp-inc,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,50,North America, <=50K
18399,"[35, 40[",Self-emp-inc,*,Bachelors,13,Married-civ-spouse,Sales, Husband,White,Male,0,0,40,North America, <=50K
18400,"[25, 30[",Self-emp-inc,*,HS-grad,9,Never-married,Sales, Not-in-family,White,Male,0,0,50,North America, <=50K
18401,"[40, 45[",Local-gov,*,Masters,14,Married-civ-spouse,Prof-specialty, Wife,White,Female,0,0,38,North America, >50K
18402,"[20, 25[",Private,*,Bachelors,13,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,44,North America, <=50K
18403,"[45, 50[",Private,*,Bachelors,13,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,45,North America, >50K
18404,"[15, 20[",Private,*,HS-grad,9,Never-married,Other-service, Own-child,White,Male,0,0,30,North America, <=50K
18405,"[45, 50[",Private,*,10th,6,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,40,North America, >50K
18406,"[50, 55[",Private,*,HS-grad,9,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,40,North America, <=50K
18407,"[30, 35[",Private,*,HS-grad,9,Never-married,Adm-clerical, Not-in-family,White,Female,0,0,42,North America, <=50K
18408,"[45, 50[",Self-emp-inc,*,Prof-school,15,Married-civ-spouse,Prof-specialty, Husband,White,Male,99999,0,50,North America, >50K
18409,"[65, 70[",?,*,Bachelors,13,Married-civ-spouse,?, Husband,White,Male,10605,0,10,North America, >50K
18410,"[40, 45[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Farming-fishing, Husband,White,Male,0,0,50,North America, <=50K
18411,"[25, 30[",Private,*,Bachelors,13,Never-married,Craft-repair, Not-in-family,White,Male,0,0,40,North America, <=50K
18412,"[40, 45[",Federal-gov,*,Prof-school,15,Married-civ-spouse,Prof-specialty, Husband,Asian-Pac-Islander,Male,0,2415,55,Unknown, >50K
18415,"[20, 25[",Private,*,Preschool,1,Never-married,Farming-fishing, Not-in-family,White,Male,0,0,36,North America, <=50K
18416,"[20, 25[",Private,*,Some-college,10,Never-married,Farming-fishing, Own-child,White,Male,0,0,50,North America, <=50K
18417,"[20, 25[",Private,*,Some-college,10,Never-married,Other-service, Not-in-family,White,Female,0,0,53,North America, <=50K
18418,"[35, 40[",Private,*,HS-grad,9,Married-civ-spouse,Adm-clerical, Wife,White,Female,0,1887,42,North America, >50K
18419,"[30, 35[",Private,*,Bachelors,13,Never-married,Adm-clerical, Other-relative,White,Male,0,0,40,North America, <=50K
18420,"[45, 50[",Private,*,Bachelors,13,Separated,Exec-managerial, Unmarried,White,Female,0,0,40,North America, <=50K
18421,"[15, 20[",Local-gov,*,Some-college,10,Never-married,Adm-clerical, Own-child,White,Female,0,1721,30,North America, <=50K
18423,"[40, 45[",Private,*,HS-grad,9,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,40,North America, <=50K
18424,"[35, 40[",Private,*,HS-grad,9,Never-married,Adm-clerical, Not-in-family,White,Female,0,0,40,North America, <=50K
18425,"[65, 70[",Private,*,HS-grad,9,Widowed,Sales, Not-in-family,White,Female,0,0,24,North America, <=50K
18426,"[30, 35[",Private,*,HS-grad,9,Divorced,Craft-repair, Unmarried,White,Male,0,0,40,North America, <=50K
18427,"[40, 45[",Private,*,Assoc-voc,11,Married-civ-spouse,Sales, Husband,White,Male,0,0,40,North America, <=50K
18428,"[20, 25[",Self-emp-not-inc,*,Some-college,10,Never-married,Farming-fishing, Own-child,White,Male,0,0,60,North America, <=50K
18431,"[30, 35[",Private,*,HS-grad,9,Married-civ-spouse,Sales, Husband,White,Male,0,0,40,North America, >50K
18432,"[35, 40[",Private,*,HS-grad,9,Never-married,Machine-op-inspct, Not-in-family,White,Male,0,0,38,North America, <=50K
18433,"[35, 40[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,60,North America, >50K
18434,"[55, 60[",Private,*,HS-grad,9,Divorced,Other-service, Unmarried,White,Female,0,0,25,North America, <=50K
18435,"[35, 40[",Self-emp-not-inc,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,35,North America, <=50K
18436,"[30, 35[",Federal-gov,*,Some-college,10,Married-civ-spouse,Tech-support, Wife,White,Female,4064,0,40,North America, <=50K
18437,"[40, 45[",Local-gov,*,Masters,14,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,55,North America, <=50K
18439,"[55, 60[",Private,*,HS-grad,9,Separated,Craft-repair, Unmarried,White,Male,0,0,40,North America, <=50K
18440,"[65, 70[",Federal-gov,*,HS-grad,9,Married-civ-spouse,Tech-support, Husband,White,Male,0,0,40,North America, >50K
18441,"[20, 25[",Private,*,HS-grad,9,Divorced,Craft-repair, Not-in-family,White,Male,0,0,40,North America, <=50K
18442,"[35, 40[",Private,*,Some-college,10,Married-civ-spouse,Prof-specialty, Husband,Amer-Indian-Eskimo,Male,0,0,40,North America, <=50K
18443,"[40, 45[",Private,*,Bachelors,13,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,55,Europe, >50K
18444,"[35, 40[",Self-emp-not-inc,*,Some-college,10,Married-civ-spouse,Farming-fishing, Husband,White,Male,0,0,60,North America, <=50K
18445,"[35, 40[",Private,*,HS-grad,9,Never-married,Craft-repair, Not-in-family,White,Male,0,0,40,North America, <=50K
18447,"[25, 30[",Private,*,HS-grad,9,Never-married,Handlers-cleaners, Own-child,White,Male,0,0,40,North America, <=50K
18449,"[20, 25[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,44,North America, <=50K
18451,"[70, 75[",Private,*,10th,6,Married-civ-spouse,Machine-op-inspct, Husband,White,Male,0,0,50,North America, <=50K
18453,"[50, 55[",Federal-gov,*,Bachelors,13,Married-civ-spouse,Exec-managerial, Husband,White,Male,0,1902,40,North America, <=50K
18454,"[35, 40[",Self-emp-not-inc,*,Masters,14,Married-civ-spouse,Farming-fishing, Husband,White,Male,0,0,70,North America, <=50K
18455,"[50, 55[",Private,*,HS-grad,9,Divorced,Prof-specialty, Unmarried,White,Female,0,0,40,North America, >50K
18456,"[25, 30[",Private,*,HS-grad,9,Never-married,Other-service, Not-in-family,White,Male,0,0,40,North America, <=50K
18457,"[65, 70[",Self-emp-not-inc,*,Prof-school,15,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,25,North America, >50K
18460,"[25, 30[",Private,*,Some-college,10,Never-married,Adm-clerical, Not-in-family,White,Female,0,0,40,North America, <=50K
18461,"[20, 25[",Private,*,Some-college,10,Never-married,Sales, Own-child,Black,Female,0,0,40,North America, <=50K
18463,"[70, 75[",Private,*,Prof-school,15,Married-civ-spouse,Prof-specialty, Husband,White,Male,99999,0,50,North America, >50K
18464,"[50, 55[",Private,*,Some-college,10,Divorced,Sales, Not-in-family,White,Female,0,0,40,North America, <=50K
18465,"[65, 70[",Private,*,HS-grad,9,Divorced,Other-service, Other-relative,White,Female,0,0,14,North America, <=50K
18466,"[60, 65[",?,*,HS-grad,9,Divorced,?, Unmarried,White,Female,0,0,38,North America, <=50K
18467,"[40, 45[",Private,*,11th,7,Separated,Other-service, Unmarried,Black,Female,0,0,30,North America, <=50K
18468,"[30, 35[",Private,*,Assoc-voc,11,Married-civ-spouse,Prof-specialty, Husband,White,Male,4386,0,50,North America, >50K
18469,"[15, 20[",Private,*,10th,6,Never-married,Other-service, Own-child,White,Male,0,0,10,North America, <=50K
18470,"[15, 20[",?,*,10th,6,Never-married,?, Own-child,White,Female,0,0,40,North America, <=50K
18471,"[40, 45[",Private,*,Some-college,10,Married-civ-spouse,Transport-moving, Husband,White,Male,0,0,60,North America, <=50K
18472,"[30, 35[",Private,*,Assoc-acdm,12,Divorced,Adm-clerical, Unmarried,White,Female,0,0,40,North America, <=50K
18473,"[50, 55[",Private,*,Bachelors,13,Married-civ-spouse,Sales, Husband,White,Male,3103,0,40,North America, >50K
18474,"[20, 25[",Private,*,Some-college,10,Never-married,Adm-clerical, Own-child,White,Female,0,0,20,North America, <=50K
18475,"[20, 25[",Private,*,Some-college,10,Never-married,Prof-specialty, Own-child,White,Male,0,0,10,North America, <=50K
18476,"[30, 35[",Private,*,HS-grad,9,Married-civ-spouse,Other-service, Husband,White,Male,0,0,45,North America, <=50K
18477,"[30, 35[",Private,*,Some-college,10,Never-married,Sales, Own-child,White,Male,0,0,20,North America, <=50K
18478,"[30, 35[",Private,*,7th-8th,4,Married-civ-spouse,Machine-op-inspct, Husband,White,Male,0,0,40,North America, <=50K
18479,"[40, 45[",Private,*,Bachelors,13,Married-civ-spouse,Prof-specialty, Husband,White,Male,0,0,60,Europe, >50K
18480,"[25, 30[",Private,*,Some-college,10,Never-married,Craft-repair, Not-in-family,Black,Male,0,0,40,North America, <=50K
18481,"[40, 45[",Private,*,HS-grad,9,Married-civ-spouse,Craft-repair, Husband,White,Male,0,0,45,North America, >50K
