index,age,balance,education,job,marital,month,previous,y
20398,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20399,"[40,60[",<0,tertiary,white-collar,married,summer,"[0,20[",no
20400,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",yes
20401,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20402,"[40,60[","[0,10000[",secondary,white-collar,divorced,summer,"[0,20[",no
20403,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20404,"[20,40[","[0,10000[",tertiary,skilled-labor,single,summer,"[0,20[",no
20405,"[40,60[","[0,10000[",secondary,skilled-labor,divorced,summer,"[0,20[",no
20406,"[20,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20407,"[40,60[","[0,10000[",secondary,out-of-work,married,summer,"[0,20[",yes
20408,"[20,40[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",no
20409,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20410,"[60,80[","[0,10000[",secondary,out-of-work,married,summer,"[0,20[",yes
20412,"[40,60[","[0,10000[",secondary,out-of-work,married,summer,"[0,20[",no
20413,"[20,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20414,"[20,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",no
20415,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20416,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20417,"[40,60[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20418,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20419,"[20,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20421,"[40,60[","[0,10000[",primary,self-directed,married,summer,"[0,20[",no
20422,"[40,60[","[0,10000[",primary,skilled-labor,divorced,summer,"[0,20[",no
20423,"[40,60[","[0,10000[",secondary,skilled-labor,divorced,summer,"[0,20[",no
20424,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20426,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20427,"[20,40[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20428,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20429,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20430,"[40,60[","[0,10000[",secondary,self-directed,married,summer,"[0,20[",no
20431,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20432,"[20,40[","[0,10000[",tertiary,skilled-labor,married,summer,"[0,20[",no
20433,"[40,60[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20434,"[20,40[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",yes
20435,"[20,40[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",no
20437,"[40,60[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",no
20438,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",yes
20439,"[40,60[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20440,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20441,"[20,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20442,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20443,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20444,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20445,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20446,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20447,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20448,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20449,"[40,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",no
20450,"[40,60[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",no
20451,"[40,60[","[0,10000[",secondary,out-of-work,married,summer,"[0,20[",no
20452,"[40,60[","[0,10000[",primary,out-of-work,married,summer,"[0,20[",no
20453,"[40,60[","[0,10000[",secondary,out-of-work,married,summer,"[0,20[",no
20454,"[20,40[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",yes
20455,"[40,60[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20456,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20457,"[20,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",no
20458,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20459,"[20,40[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20460,"[20,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20461,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20462,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20463,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20465,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20466,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20467,"[20,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20468,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20469,"[20,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",no
20470,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20471,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20472,"[20,40[","[0,10000[",secondary,white-collar,single,summer,"[0,20[",no
20473,"[20,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",no
20474,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20475,"[40,60[","[0,10000[",tertiary,out-of-work,married,summer,"[0,20[",no
20476,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20477,"[40,60[","[0,10000[",primary,out-of-work,married,summer,"[0,20[",no
20478,"[20,40[","[0,10000[",secondary,white-collar,single,summer,"[0,20[",no
20479,"[20,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",no
20480,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20481,"[40,60[",<0,secondary,skilled-labor,married,summer,"[0,20[",no
20482,"[40,60[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20483,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",yes
20484,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20486,"[20,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",no
20487,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20489,"[20,40[","[0,10000[",tertiary,skilled-labor,single,summer,"[0,20[",no
20490,"[20,40[","[0,10000[",tertiary,skilled-labor,single,summer,"[0,20[",no
20491,"[20,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",no
20492,"[40,60[","[0,10000[",tertiary,out-of-work,married,summer,"[0,20[",no
20493,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20494,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20495,"[40,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",no
20496,"[20,40[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",no
20497,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20499,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20500,"[40,60[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20501,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20502,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20504,"[40,60[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20505,"[20,40[",<0,secondary,skilled-labor,single,summer,"[0,20[",no
20506,"[40,60[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20507,"[40,60[","[0,10000[",tertiary,skilled-labor,married,summer,"[0,20[",no
20508,"[20,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",no
20509,"[20,40[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",yes
20510,"[40,60[","[0,10000[",primary,self-directed,married,summer,"[0,20[",no
20511,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20512,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20513,"[40,60[",<0,tertiary,white-collar,married,summer,"[0,20[",no
20514,"[20,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20515,"[20,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",no
20516,"[20,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",no
20517,"[40,60[","[0,10000[",secondary,out-of-work,divorced,summer,"[0,20[",no
20518,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20520,"[40,60[",<0,tertiary,white-collar,married,summer,"[0,20[",no
20521,"[40,60[","[0,10000[",primary,out-of-work,married,summer,"[0,20[",no
20522,"[20,40[","[0,10000[",tertiary,skilled-labor,single,summer,"[0,20[",no
20523,"[20,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",yes
20524,"[20,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20525,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20526,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20527,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20528,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20529,"[40,60[","[0,10000[",unknown,skilled-labor,married,summer,"[0,20[",no
20530,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20531,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20532,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20533,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20534,"[20,40[","[0,10000[",tertiary,skilled-labor,married,summer,"[0,20[",no
20535,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20537,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20538,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20539,"[20,40[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20540,"[40,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",no
20541,"[20,40[",<0,secondary,skilled-labor,married,summer,"[0,20[",no
20542,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20543,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20544,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20545,"[20,40[","[0,10000[",secondary,self-directed,married,summer,"[0,20[",no
20546,"[40,60[","[0,10000[",secondary,white-collar,divorced,summer,"[0,20[",no
20547,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20548,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20550,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20553,"[40,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",no
20554,"[20,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",no
20555,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20556,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20557,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20558,"[40,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",yes
20559,"[20,40[","[0,10000[",tertiary,skilled-labor,single,summer,"[0,20[",yes
20560,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20561,"[40,60[","[0,10000[",secondary,out-of-work,married,summer,"[0,20[",no
20562,"[40,60[","[0,10000[",secondary,skilled-labor,divorced,summer,"[0,20[",no
20563,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20564,"[20,40[","[0,10000[",tertiary,skilled-labor,single,summer,"[0,20[",no
20565,"[20,40[","[0,10000[",tertiary,skilled-labor,married,summer,"[0,20[",no
20566,"[20,40[","[0,10000[",tertiary,skilled-labor,married,summer,"[0,20[",no
20567,"[40,60[","[0,10000[",secondary,self-directed,married,summer,"[0,20[",yes
20568,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20569,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",yes
20570,"[20,40[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20571,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20572,"[40,60[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20573,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20574,"[20,40[","[0,10000[",tertiary,skilled-labor,married,summer,"[0,20[",no
20575,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",yes
20576,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20577,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20578,"[20,40[","[0,10000[",secondary,self-directed,married,summer,"[0,20[",no
20579,"[40,60[","[0,10000[",secondary,skilled-labor,divorced,summer,"[0,20[",no
20580,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20581,"[20,40[","[0,10000[",tertiary,skilled-labor,single,summer,"[0,20[",no
20582,"[40,60[","[0,10000[",secondary,self-directed,married,summer,"[0,20[",no
20583,"[20,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",yes
20584,"[20,40[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",no
20585,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20586,"[20,40[","[0,10000[",tertiary,self-directed,married,summer,"[0,20[",no
20587,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20588,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20589,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20591,"[20,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",yes
20592,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20594,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20596,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20597,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20598,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20599,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20600,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20601,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20602,"[40,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",no
20603,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",yes
20605,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20606,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20607,"[40,60[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20608,"[40,60[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20609,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20610,"[40,60[","[0,10000[",tertiary,out-of-work,married,summer,"[0,20[",no
20611,"[40,60[","[0,10000[",secondary,out-of-work,married,summer,"[0,20[",no
20612,"[20,40[","[0,10000[",tertiary,skilled-labor,single,summer,"[0,20[",no
20613,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20614,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20615,"[20,40[","[0,10000[",tertiary,skilled-labor,single,summer,"[0,20[",no
20616,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20617,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",yes
20618,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20619,"[40,60[","[0,10000[",secondary,out-of-work,divorced,summer,"[0,20[",yes
20620,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20621,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",yes
20622,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",yes
20623,"[40,60[","[0,10000[",tertiary,self-directed,married,summer,"[0,20[",no
20624,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",yes
20625,"[40,60[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20626,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20627,"[20,40[","[0,10000[",tertiary,skilled-labor,single,summer,"[0,20[",yes
20628,"[20,40[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",no
20629,"[40,60[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20630,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20631,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",yes
20632,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20633,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",yes
20634,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20635,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20636,"[40,60[","[0,10000[",tertiary,skilled-labor,married,summer,"[0,20[",no
20637,"[20,40[","[0,10000[",tertiary,skilled-labor,single,summer,"[0,20[",no
20638,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",yes
20639,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20640,"[40,60[","[0,10000[",tertiary,skilled-labor,married,summer,"[0,20[",no
20641,"[40,60[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20642,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20643,"[40,60[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",yes
20644,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20645,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",yes
20646,"[20,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20647,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20648,"[40,60[","[0,10000[",secondary,out-of-work,married,summer,"[0,20[",no
20649,"[40,60[","[0,10000[",unknown,white-collar,married,summer,"[0,20[",no
20650,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20651,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20652,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20653,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20654,"[40,60[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20655,"[60,80[","[0,10000[",secondary,out-of-work,married,summer,"[0,20[",no
20656,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20657,"[40,60[","[0,10000[",tertiary,skilled-labor,single,summer,"[0,20[",no
20659,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20660,"[20,40[","[0,10000[",tertiary,skilled-labor,single,summer,"[0,20[",no
20661,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20662,"[40,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",no
20663,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20664,"[40,60[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20665,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20666,"[20,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",yes
20667,"[40,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",no
20668,"[40,60[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20669,"[40,60[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",yes
20670,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20671,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20672,"[40,60[","[0,10000[",primary,out-of-work,married,summer,"[0,20[",no
20673,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20674,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20675,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20676,"[20,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20677,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20678,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20679,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",yes
20680,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20681,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",yes
20682,"[40,60[","[0,10000[",secondary,out-of-work,married,summer,"[0,20[",no
20683,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20684,"[40,60[","[0,10000[",unknown,white-collar,married,summer,"[0,20[",no
20685,"[40,60[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20686,"[20,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20687,"[20,40[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",no
20688,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20689,"[40,60[","[0,10000[",secondary,out-of-work,married,summer,"[0,20[",no
20690,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20691,"[40,60[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20692,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20693,"[40,60[","[0,10000[",unknown,skilled-labor,married,summer,"[0,20[",no
20694,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20697,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20698,"[40,60[","[0,10000[",primary,self-directed,married,summer,"[0,20[",no
20700,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20701,"[40,60[","[0,10000[",tertiary,self-directed,married,summer,"[0,20[",no
20702,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20703,"[20,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20704,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20705,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20706,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20707,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20708,"[20,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",no
20709,"[40,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",no
20710,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20711,"[40,60[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20712,"[20,40[","[0,10000[",tertiary,self-directed,married,summer,"[0,20[",no
20713,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20714,"[40,60[",<0,secondary,skilled-labor,married,summer,"[0,20[",no
20715,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20716,"[20,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",no
20717,"[20,40[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20718,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20719,"[20,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",no
20720,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20721,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20722,"[20,40[",<0,secondary,skilled-labor,married,summer,"[0,20[",no
20723,"[20,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20724,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20725,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",yes
20728,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20729,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20730,"[40,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",no
20731,"[40,60[","[0,10000[",primary,out-of-work,married,summer,"[0,20[",yes
20733,"[40,60[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20734,"[20,40[",<0,secondary,skilled-labor,married,summer,"[0,20[",yes
20735,"[40,60[","[0,10000[",secondary,white-collar,married,summer,"[0,20[",no
20738,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20739,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20741,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20742,"[20,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20744,"[40,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",no
20745,"[20,40[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,20[",yes
20746,"[40,60[","[0,10000[",primary,out-of-work,married,summer,"[0,20[",yes
20747,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20748,"[20,40[","[0,10000[",tertiary,skilled-labor,married,summer,"[0,20[",no
20749,"[20,40[","[0,10000[",tertiary,skilled-labor,married,summer,"[0,20[",no
20750,"[40,60[","[0,10000[",unknown,skilled-labor,married,summer,"[0,20[",no
20751,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20752,"[40,60[","[0,10000[",unknown,white-collar,married,summer,"[0,20[",no
20753,"[40,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,20[",no
20754,"[20,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,20[",no
20755,"[40,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,20[",no
20756,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20757,"[20,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,20[",no
20758,"[40,60[","[0,10000[",unknown,white-collar,married,summer,"[0,20[",no
20759,"[40,60[","[0,10000[",secondary,out-of-work,married,summer,"[0,20[",no
20760,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
20761,"[40,60[","[0,10000[",tertiary,out-of-work,married,summer,"[0,20[",no
20762,"[40,60[","[0,10000[",unknown,skilled-labor,married,summer,"[0,20[",no
20763,"[40,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,20[",no
