index,age,balance,education,job,marital,month,previous,y
17260,"[45,50[","[0,10000[",secondary,services,divorced,jul,"[0,10[",yes
17261,"[50,55[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17262,"[40,45[","[0,10000[",secondary,technician,single,jul,"[0,10[",no
17263,"[25,30[","[0,10000[",secondary,services,single,jul,"[0,10[",no
17264,"[25,30[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17265,"[45,50[","[-10000,0[",secondary,admin.,married,jul,"[0,10[",no
17266,"[35,40[","[0,10000[",primary,blue-collar,married,jul,"[0,10[",no
17267,*,*,*,*,*,*,*,no
17268,"[30,35[","[0,10000[",secondary,management,single,jul,"[0,10[",no
17269,"[35,40[","[-10000,0[",tertiary,management,married,jul,"[0,10[",no
17270,"[50,55[","[0,10000[",tertiary,entrepreneur,married,jul,"[0,10[",no
17271,"[60,65[","[0,10000[",secondary,retired,married,jul,"[0,10[",no
17272,"[50,55[","[0,10000[",secondary,admin.,divorced,jul,"[0,10[",no
17273,"[55,60[","[0,10000[",secondary,retired,married,jul,"[0,10[",no
17274,"[30,35[","[-10000,0[",secondary,admin.,single,jul,"[0,10[",no
17275,"[30,35[","[0,10000[",tertiary,self-employed,married,jul,"[0,10[",no
17276,*,*,*,*,*,*,*,no
17277,"[45,50[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17278,"[40,45[","[0,10000[",primary,housemaid,married,jul,"[0,10[",no
17279,"[50,55[","[0,10000[",primary,housemaid,married,jul,"[0,10[",yes
17280,"[45,50[","[0,10000[",secondary,entrepreneur,married,jul,"[0,10[",yes
17281,"[30,35[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17282,"[55,60[","[0,10000[",secondary,admin.,divorced,jul,"[0,10[",no
17283,*,*,*,*,*,*,*,no
17284,"[30,35[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17285,"[35,40[","[-10000,0[",secondary,services,married,jul,"[0,10[",no
17286,"[25,30[","[0,10000[",secondary,technician,single,jul,"[0,10[",yes
17287,"[40,45[","[0,10000[",secondary,housemaid,married,jul,"[0,10[",no
17288,"[25,30[","[0,10000[",secondary,services,single,jul,"[0,10[",no
17289,"[25,30[","[0,10000[",secondary,blue-collar,single,jul,"[0,10[",no
17290,"[55,60[","[0,10000[",primary,housemaid,married,jul,"[0,10[",no
17291,"[25,30[","[-10000,0[",primary,blue-collar,married,jul,"[0,10[",no
17292,"[55,60[","[0,10000[",secondary,technician,married,jul,"[0,10[",yes
17293,"[55,60[","[-10000,0[",tertiary,management,divorced,jul,"[0,10[",no
17294,"[35,40[","[0,10000[",primary,blue-collar,married,jul,"[0,10[",no
17295,"[35,40[","[-10000,0[",tertiary,management,married,jul,"[0,10[",no
17296,"[35,40[","[0,10000[",secondary,admin.,single,jul,"[0,10[",no
17297,"[55,60[","[0,10000[",secondary,technician,divorced,jul,"[0,10[",no
17298,"[25,30[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17299,*,*,*,*,*,*,*,no
17300,"[40,45[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17301,*,*,*,*,*,*,*,no
17302,"[25,30[","[0,10000[",primary,blue-collar,married,jul,"[0,10[",no
17303,"[50,55[","[0,10000[",primary,services,married,jul,"[0,10[",no
17304,"[30,35[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17305,"[30,35[","[0,10000[",primary,blue-collar,married,jul,"[0,10[",no
17306,"[25,30[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17307,"[25,30[","[0,10000[",secondary,technician,single,jul,"[0,10[",no
17308,"[55,60[","[0,10000[",tertiary,management,divorced,jul,"[0,10[",no
17309,"[30,35[","[0,10000[",secondary,blue-collar,single,jul,"[0,10[",no
17310,"[30,35[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17311,"[45,50[","[-10000,0[",secondary,blue-collar,married,jul,"[0,10[",no
17312,"[50,55[","[0,10000[",secondary,admin.,single,jul,"[0,10[",no
17313,"[40,45[","[0,10000[",secondary,housemaid,married,jul,"[0,10[",no
17314,"[50,55[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17315,"[50,55[","[0,10000[",primary,blue-collar,married,jul,"[0,10[",no
17316,"[25,30[","[0,10000[",tertiary,self-employed,married,jul,"[0,10[",no
17317,"[25,30[","[0,10000[",tertiary,admin.,single,jul,"[0,10[",no
17318,"[30,35[","[-10000,0[",secondary,services,married,jul,"[0,10[",no
17319,"[45,50[","[0,10000[",primary,housemaid,married,jul,"[0,10[",no
17320,"[40,45[","[-10000,0[",tertiary,management,married,jul,"[0,10[",no
17321,"[35,40[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17322,*,*,*,*,*,*,*,no
17323,"[30,35[","[0,10000[",tertiary,technician,single,jul,"[0,10[",no
17324,"[40,45[","[0,10000[",secondary,technician,divorced,jul,"[0,10[",no
17325,"[50,55[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17326,"[50,55[","[0,10000[",secondary,housemaid,married,jul,"[0,10[",no
17327,"[40,45[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17328,"[25,30[","[-10000,0[",secondary,technician,single,jul,"[0,10[",no
17329,"[30,35[","[0,10000[",tertiary,entrepreneur,married,jul,"[0,10[",no
17330,"[30,35[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17331,"[35,40[","[-10000,0[",tertiary,management,single,jul,"[0,10[",no
17332,"[35,40[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17333,"[25,30[","[0,10000[",secondary,blue-collar,single,jul,"[0,10[",no
17334,*,*,*,*,*,*,*,no
17335,"[25,30[","[0,10000[",secondary,services,single,jul,"[0,10[",no
17336,"[30,35[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17337,"[30,35[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17338,*,*,*,*,*,*,*,no
17339,"[25,30[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17340,"[30,35[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17341,"[25,30[","[0,10000[",tertiary,technician,married,jul,"[0,10[",no
17342,"[35,40[","[0,10000[",primary,blue-collar,married,jul,"[0,10[",no
17343,*,*,*,*,*,*,*,no
17344,"[40,45[","[0,10000[",secondary,services,married,jul,"[0,10[",yes
17345,"[45,50[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17346,"[25,30[","[0,10000[",secondary,services,single,jul,"[0,10[",no
17347,"[40,45[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17348,"[45,50[","[0,10000[",primary,blue-collar,divorced,jul,"[0,10[",no
17349,"[25,30[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17350,"[50,55[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17351,"[45,50[","[0,10000[",tertiary,entrepreneur,married,jul,"[0,10[",no
17352,"[40,45[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17353,*,*,*,*,*,*,*,no
17354,"[25,30[","[0,10000[",secondary,unemployed,married,jul,"[0,10[",no
17355,"[50,55[","[0,10000[",primary,housemaid,married,jul,"[0,10[",no
17356,"[30,35[","[0,10000[",tertiary,admin.,married,jul,"[0,10[",no
17357,"[30,35[","[0,10000[",tertiary,self-employed,married,jul,"[0,10[",no
17358,"[30,35[","[0,10000[",tertiary,student,single,jul,"[0,10[",no
17359,"[30,35[","[-10000,0[",secondary,blue-collar,single,jul,"[0,10[",no
17360,"[45,50[","[0,10000[",tertiary,management,single,jul,"[0,10[",no
17361,"[50,55[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17362,*,*,*,*,*,*,*,yes
17363,"[50,55[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17364,"[55,60[","[0,10000[",primary,retired,married,jul,"[0,10[",no
17365,"[35,40[","[0,10000[",tertiary,entrepreneur,married,jul,"[0,10[",no
17366,"[30,35[","[0,10000[",secondary,management,single,jul,"[0,10[",no
17367,"[35,40[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17368,"[35,40[","[0,10000[",secondary,blue-collar,divorced,jul,"[0,10[",yes
17369,"[55,60[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17370,"[50,55[","[0,10000[",tertiary,management,divorced,jul,"[0,10[",no
17371,"[25,30[","[0,10000[",secondary,technician,single,jul,"[0,10[",no
17372,*,*,*,*,*,*,*,no
17373,"[40,45[","[0,10000[",secondary,management,married,jul,"[0,10[",no
17374,"[50,55[","[0,10000[",primary,blue-collar,married,jul,"[0,10[",no
17375,"[30,35[","[0,10000[",secondary,services,single,jul,"[0,10[",no
17376,"[40,45[","[0,10000[",secondary,technician,divorced,jul,"[0,10[",no
17377,"[35,40[","[0,10000[",secondary,entrepreneur,married,jul,"[0,10[",no
17378,"[35,40[","[-10000,0[",primary,blue-collar,married,jul,"[0,10[",no
17379,"[55,60[","[0,10000[",primary,housemaid,married,jul,"[0,10[",no
17380,*,*,*,*,*,*,*,yes
17381,"[40,45[","[0,10000[",secondary,housemaid,married,jul,"[0,10[",no
17382,"[55,60[","[0,10000[",tertiary,housemaid,married,jul,"[0,10[",no
17383,"[40,45[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17384,"[25,30[","[0,10000[",tertiary,management,single,jul,"[0,10[",no
17385,"[45,50[","[-10000,0[",secondary,services,married,jul,"[0,10[",no
17386,"[35,40[","[0,10000[",tertiary,management,single,jul,"[0,10[",no
17387,"[45,50[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17388,"[30,35[","[0,10000[",tertiary,self-employed,single,jul,"[0,10[",no
17389,"[35,40[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17390,"[30,35[","[0,10000[",secondary,unemployed,married,jul,"[0,10[",no
17391,"[45,50[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17392,"[35,40[","[0,10000[",secondary,technician,divorced,jul,"[0,10[",no
17393,"[30,35[","[0,10000[",secondary,entrepreneur,married,jul,"[0,10[",no
17394,"[55,60[","[0,10000[",tertiary,management,divorced,jul,"[0,10[",no
17395,"[35,40[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17396,*,*,*,*,*,*,*,no
17397,"[55,60[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17398,"[25,30[","[0,10000[",secondary,services,single,jul,"[0,10[",no
17399,"[50,55[","[0,10000[",secondary,technician,married,jul,"[0,10[",yes
17400,"[30,35[","[0,10000[",secondary,admin.,single,jul,"[0,10[",no
17401,"[30,35[","[0,10000[",secondary,services,single,jul,"[0,10[",no
17402,"[40,45[","[0,10000[",tertiary,admin.,married,jul,"[0,10[",no
17403,"[35,40[","[-10000,0[",primary,blue-collar,single,jul,"[0,10[",no
17404,*,*,*,*,*,*,*,no
17405,"[35,40[","[0,10000[",primary,blue-collar,single,jul,"[0,10[",no
17406,"[30,35[","[0,10000[",tertiary,admin.,single,jul,"[0,10[",no
17407,"[40,45[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17408,"[30,35[","[-10000,0[",secondary,blue-collar,single,jul,"[0,10[",no
17409,"[35,40[","[-10000,0[",secondary,admin.,married,jul,"[0,10[",no
17410,"[30,35[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17411,"[40,45[","[0,10000[",primary,management,married,jul,"[0,10[",no
17412,*,*,*,*,*,*,*,no
17413,"[35,40[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17414,"[35,40[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17415,"[35,40[","[0,10000[",tertiary,management,single,jul,"[0,10[",no
17416,"[30,35[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17417,"[30,35[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17418,"[30,35[","[0,10000[",tertiary,management,single,jul,"[0,10[",no
17419,"[40,45[","[0,10000[",primary,housemaid,married,jul,"[0,10[",no
17420,"[40,45[","[0,10000[",secondary,technician,divorced,jul,"[0,10[",no
17421,"[30,35[","[0,10000[",tertiary,management,single,jul,"[0,10[",no
17422,"[30,35[","[0,10000[",secondary,technician,single,jul,"[0,10[",no
17423,"[35,40[","[0,10000[",secondary,unemployed,married,jul,"[0,10[",no
17424,"[45,50[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17425,"[30,35[","[0,10000[",tertiary,technician,single,jul,"[0,10[",no
17426,"[25,30[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17427,"[30,35[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17428,"[55,60[","[0,10000[",primary,retired,divorced,jul,"[0,10[",no
17429,"[30,35[","[0,10000[",tertiary,unemployed,married,jul,"[0,10[",no
17430,"[30,35[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17431,"[50,55[","[0,10000[",secondary,blue-collar,divorced,jul,"[0,10[",no
17432,"[35,40[","[0,10000[",secondary,services,divorced,jul,"[0,10[",no
17433,"[40,45[","[0,10000[",primary,blue-collar,single,jul,"[0,10[",no
17434,"[40,45[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17435,"[55,60[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17436,"[55,60[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17437,"[35,40[","[-10000,0[",secondary,technician,married,jul,"[0,10[",no
17438,"[25,30[","[0,10000[",secondary,management,single,jul,"[0,10[",no
17439,"[35,40[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17440,"[40,45[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17441,"[25,30[","[-10000,0[",secondary,blue-collar,single,jul,"[0,10[",no
17442,"[25,30[","[0,10000[",tertiary,entrepreneur,married,jul,"[0,10[",no
17443,"[30,35[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17444,"[30,35[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17445,"[55,60[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17446,"[30,35[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17447,"[25,30[","[0,10000[",secondary,blue-collar,single,jul,"[0,10[",no
17448,"[35,40[","[0,10000[",tertiary,admin.,married,jul,"[0,10[",no
17449,"[25,30[","[0,10000[",tertiary,unemployed,single,jul,"[0,10[",no
17450,"[25,30[","[0,10000[",secondary,entrepreneur,married,jul,"[0,10[",no
17451,"[30,35[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17452,"[25,30[","[0,10000[",secondary,admin.,single,jul,"[0,10[",no
17453,"[45,50[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17454,"[30,35[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17455,"[50,55[","[0,10000[",secondary,admin.,single,jul,"[0,10[",yes
17456,*,*,*,*,*,*,*,no
17457,*,*,*,*,*,*,*,no
17458,"[45,50[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17459,"[40,45[","[0,10000[",secondary,housemaid,married,jul,"[0,10[",no
17460,"[55,60[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17461,"[30,35[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17462,*,*,*,*,*,*,*,no
17463,"[50,55[","[0,10000[",secondary,services,single,jul,"[0,10[",no
17464,"[45,50[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17465,"[40,45[","[0,10000[",primary,retired,married,jul,"[0,10[",no
17466,"[30,35[","[0,10000[",tertiary,management,single,jul,"[0,10[",no
17467,"[30,35[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17468,"[25,30[","[0,10000[",secondary,blue-collar,single,jul,"[0,10[",no
17469,"[35,40[","[0,10000[",tertiary,management,single,jul,"[0,10[",no
17470,"[30,35[","[0,10000[",tertiary,admin.,single,jul,"[0,10[",no
17471,"[30,35[","[0,10000[",primary,blue-collar,married,jul,"[0,10[",no
17472,"[25,30[","[0,10000[",tertiary,management,single,jul,"[0,10[",no
17473,"[25,30[","[0,10000[",secondary,admin.,single,jul,"[0,10[",yes
17474,"[45,50[","[0,10000[",secondary,admin.,single,jul,"[0,10[",no
17475,"[45,50[","[0,10000[",primary,blue-collar,married,jul,"[0,10[",no
17476,"[40,45[","[0,10000[",secondary,admin.,single,jul,"[0,10[",no
17477,"[35,40[","[-10000,0[",secondary,technician,married,jul,"[0,10[",no
17478,"[50,55[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17479,"[40,45[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17480,"[45,50[","[0,10000[",primary,services,married,jul,"[0,10[",no
17481,"[30,35[","[0,10000[",primary,blue-collar,single,jul,"[0,10[",no
17482,"[30,35[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17483,"[25,30[","[0,10000[",secondary,technician,single,jul,"[0,10[",no
17484,"[30,35[","[0,10000[",secondary,services,single,jul,"[0,10[",no
17485,"[25,30[","[0,10000[",primary,blue-collar,single,jul,"[0,10[",no
17486,"[55,60[","[-10000,0[",tertiary,management,divorced,jul,"[0,10[",no
17487,"[40,45[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17488,"[30,35[","[0,10000[",secondary,blue-collar,single,jul,"[0,10[",no
17489,"[45,50[","[-10000,0[",secondary,admin.,married,jul,"[0,10[",no
17490,*,*,*,*,*,*,*,no
17491,*,*,*,*,*,*,*,no
17492,"[50,55[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17493,"[40,45[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17494,"[35,40[","[0,10000[",primary,blue-collar,divorced,jul,"[0,10[",no
17495,"[40,45[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17496,"[45,50[","[0,10000[",primary,blue-collar,married,jul,"[0,10[",no
17497,"[50,55[","[0,10000[",secondary,admin.,single,jul,"[0,10[",no
17498,"[35,40[","[0,10000[",secondary,unemployed,married,jul,"[0,10[",no
17499,"[40,45[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17500,"[25,30[","[0,10000[",secondary,management,single,jul,"[0,10[",no
17501,"[35,40[","[0,10000[",tertiary,technician,single,jul,"[0,10[",no
17502,"[40,45[","[-10000,0[",secondary,admin.,married,jul,"[0,10[",no
17503,"[45,50[","[0,10000[",tertiary,management,single,jul,"[0,10[",no
17504,"[30,35[","[0,10000[",tertiary,self-employed,married,jul,"[0,10[",no
17505,"[30,35[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17506,"[25,30[","[0,10000[",secondary,technician,single,jul,"[0,10[",no
17507,"[45,50[","[0,10000[",secondary,entrepreneur,married,jul,"[0,10[",no
17508,"[55,60[","[0,10000[",secondary,retired,married,jul,"[0,10[",no
17509,"[35,40[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17510,"[30,35[","[0,10000[",primary,blue-collar,single,jul,"[0,10[",no
17511,*,*,*,*,*,*,*,no
17512,"[35,40[","[0,10000[",tertiary,management,single,jul,"[0,10[",no
17513,"[55,60[","[0,10000[",primary,services,married,jul,"[0,10[",no
17514,"[30,35[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17515,"[35,40[","[0,10000[",tertiary,management,divorced,jul,"[0,10[",no
17516,"[40,45[","[0,10000[",tertiary,technician,married,jul,"[0,10[",no
17517,"[35,40[","[-10000,0[",secondary,admin.,married,jul,"[0,10[",no
17518,"[60,65[","[0,10000[",secondary,retired,married,jul,"[0,10[",no
17519,"[40,45[","[0,10000[",primary,services,married,jul,"[0,10[",no
17520,*,*,*,*,*,*,*,no
17521,"[55,60[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17522,*,*,*,*,*,*,*,no
17523,"[25,30[","[0,10000[",primary,blue-collar,single,jul,"[0,10[",no
17524,"[55,60[","[0,10000[",secondary,retired,married,jul,"[0,10[",no
17525,"[50,55[","[0,10000[",primary,unemployed,married,jul,"[0,10[",no
17526,"[55,60[","[0,10000[",primary,retired,married,jul,"[0,10[",no
17527,"[45,50[","[-10000,0[",secondary,services,married,jul,"[0,10[",no
17528,"[45,50[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17529,"[35,40[","[-10000,0[",secondary,admin.,married,jul,"[0,10[",no
17530,"[40,45[","[0,10000[",tertiary,technician,married,jul,"[0,10[",no
17531,"[45,50[","[0,10000[",unknown,services,married,jul,"[0,10[",no
17532,"[30,35[","[0,10000[",tertiary,technician,married,jul,"[0,10[",no
17533,"[45,50[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17534,*,*,*,*,*,*,*,no
17535,"[30,35[","[-10000,0[",tertiary,technician,married,jul,"[0,10[",no
17536,"[55,60[","[0,10000[",tertiary,retired,divorced,jul,"[0,10[",no
17537,"[25,30[","[-10000,0[",secondary,management,single,jul,"[0,10[",no
17538,"[55,60[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17539,"[45,50[","[0,10000[",unknown,management,married,jul,"[0,10[",no
17540,*,*,*,*,*,*,*,no
17541,"[40,45[","[-10000,0[",tertiary,management,married,jul,"[0,10[",no
17542,"[45,50[","[0,10000[",secondary,unemployed,married,jul,"[0,10[",no
17543,"[40,45[","[-10000,0[",secondary,technician,married,jul,"[0,10[",no
17544,*,*,*,*,*,*,*,no
17545,"[50,55[","[0,10000[",unknown,blue-collar,married,jul,"[0,10[",no
17546,"[45,50[","[0,10000[",tertiary,management,divorced,jul,"[0,10[",yes
17547,"[55,60[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17548,"[55,60[","[0,10000[",primary,unemployed,married,jul,"[0,10[",no
17549,"[25,30[","[0,10000[",secondary,management,single,jul,"[0,10[",no
17550,"[35,40[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17551,"[55,60[","[0,10000[",secondary,entrepreneur,married,jul,"[0,10[",no
17552,"[50,55[","[0,10000[",tertiary,entrepreneur,married,jul,"[0,10[",no
17553,"[55,60[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17554,"[40,45[","[0,10000[",secondary,blue-collar,single,jul,"[0,10[",no
17555,"[30,35[","[0,10000[",tertiary,management,single,jul,"[0,10[",no
17556,"[45,50[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17557,"[40,45[","[0,10000[",secondary,blue-collar,single,jul,"[0,10[",no
17558,"[40,45[","[0,10000[",tertiary,technician,divorced,jul,"[0,10[",no
17559,"[55,60[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17560,"[45,50[","[0,10000[",primary,housemaid,divorced,jul,"[0,10[",no
17561,"[55,60[","[0,10000[",secondary,management,married,jul,"[0,10[",no
17562,"[45,50[","[0,10000[",secondary,management,married,jul,"[0,10[",no
17563,"[45,50[","[0,10000[",unknown,technician,married,jul,"[0,10[",no
17564,*,*,*,*,*,*,*,no
17565,"[45,50[","[0,10000[",secondary,self-employed,married,jul,"[0,10[",no
17566,"[50,55[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17567,"[50,55[","[-10000,0[",secondary,technician,married,jul,"[0,10[",no
17568,*,*,*,*,*,*,*,no
17569,"[45,50[","[0,10000[",tertiary,entrepreneur,married,jul,"[0,10[",no
17570,"[55,60[","[0,10000[",secondary,admin.,divorced,jul,"[0,10[",no
17571,"[50,55[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17572,"[40,45[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17573,"[40,45[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17574,"[30,35[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17575,"[55,60[","[0,10000[",unknown,blue-collar,married,jul,"[0,10[",no
17576,"[55,60[","[0,10000[",primary,retired,married,jul,"[0,10[",no
17577,"[50,55[","[0,10000[",tertiary,management,divorced,jul,"[0,10[",no
17578,"[30,35[","[0,10000[",secondary,services,single,jul,"[0,10[",no
17579,"[40,45[","[0,10000[",unknown,services,married,jul,"[0,10[",yes
17580,"[40,45[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17581,"[45,50[","[0,10000[",primary,blue-collar,married,jul,"[0,10[",no
17582,"[40,45[","[0,10000[",tertiary,management,single,jul,"[0,10[",no
17583,"[50,55[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17584,"[40,45[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17585,"[45,50[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17586,"[35,40[","[0,10000[",tertiary,management,single,jul,"[0,10[",no
17587,"[50,55[","[0,10000[",secondary,unemployed,married,jul,"[0,10[",no
17588,"[50,55[","[0,10000[",primary,blue-collar,divorced,jul,"[0,10[",yes
17589,"[45,50[","[0,10000[",primary,blue-collar,married,jul,"[0,10[",no
17590,"[55,60[","[0,10000[",tertiary,management,divorced,jul,"[0,10[",no
17591,"[45,50[","[0,10000[",tertiary,management,married,jul,"[0,10[",no
17592,"[55,60[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17593,"[50,55[","[0,10000[",tertiary,entrepreneur,married,jul,"[0,10[",no
17594,"[25,30[","[0,10000[",secondary,technician,single,jul,"[0,10[",no
17595,"[30,35[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17596,"[25,30[","[0,10000[",tertiary,technician,single,jul,"[0,10[",no
17597,"[45,50[","[0,10000[",secondary,services,single,jul,"[0,10[",no
17598,"[45,50[","[0,10000[",secondary,admin.,divorced,jul,"[0,10[",no
17599,"[40,45[","[0,10000[",secondary,blue-collar,married,jul,"[0,10[",no
17600,"[50,55[","[0,10000[",tertiary,management,divorced,jul,"[0,10[",no
17601,"[40,45[","[0,10000[",secondary,admin.,single,jul,"[0,10[",no
17602,"[55,60[","[0,10000[",tertiary,management,single,jul,"[0,10[",no
17603,"[35,40[","[0,10000[",tertiary,management,single,jul,"[0,10[",no
17604,*,*,*,*,*,*,*,no
17605,"[40,45[","[0,10000[",secondary,self-employed,married,jul,"[0,10[",no
17606,*,*,*,*,*,*,*,no
17607,"[40,45[","[0,10000[",secondary,technician,married,jul,"[0,10[",no
17608,"[50,55[","[0,10000[",tertiary,self-employed,married,jul,"[0,10[",no
17609,"[30,35[","[0,10000[",tertiary,management,single,jul,"[0,10[",no
17610,"[40,45[","[0,10000[",secondary,blue-collar,divorced,jul,"[0,10[",no
17611,"[40,45[","[0,10000[",secondary,management,married,jul,"[0,10[",no
17612,"[50,55[","[0,10000[",primary,unemployed,married,jul,"[0,10[",no
17613,"[55,60[","[0,10000[",primary,technician,married,jul,"[0,10[",no
17614,"[40,45[","[0,10000[",tertiary,entrepreneur,married,jul,"[0,10[",no
17615,"[55,60[","[0,10000[",tertiary,retired,married,jul,"[0,10[",no
17616,"[50,55[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17617,"[25,30[","[0,10000[",tertiary,entrepreneur,single,jul,"[0,10[",no
17618,"[50,55[","[0,10000[",secondary,unemployed,married,jul,"[0,10[",no
17619,"[55,60[","[0,10000[",primary,blue-collar,married,jul,"[0,10[",no
17620,"[50,55[","[0,10000[",primary,blue-collar,married,jul,"[0,10[",no
17621,"[40,45[","[0,10000[",secondary,admin.,single,jul,"[0,10[",no
17622,*,*,*,*,*,*,*,no
17623,"[40,45[","[0,10000[",secondary,unemployed,married,jul,"[0,10[",no
17624,"[55,60[","[0,10000[",secondary,admin.,divorced,jul,"[0,10[",no
17625,"[45,50[","[0,10000[",tertiary,entrepreneur,married,jul,"[0,10[",no
17626,"[35,40[","[0,10000[",secondary,services,married,jul,"[0,10[",no
17627,"[55,60[","[0,10000[",primary,retired,married,jul,"[0,10[",no
17628,"[50,55[","[0,10000[",secondary,admin.,married,jul,"[0,10[",no
17629,"[45,50[","[0,10000[",secondary,unemployed,married,jul,"[0,10[",no
17630,"[35,40[","[0,10000[",secondary,technician,single,jul,"[0,10[",no
17631,*,*,*,*,*,*,*,no
