index,age,balance,education,job,marital,month,previous,y
18053,"[50,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18054,"[30,40[","[0,10000[",secondary,out-of-work,single,summer,"[0,10[",no
18055,"[30,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18056,*,*,*,*,*,*,*,no
18057,"[50,60[","[0,10000[",secondary,self-directed,married,summer,"[0,10[",no
18058,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18059,*,*,*,*,*,*,*,no
18060,"[20,30[","[0,10000[",tertiary,skilled-labor,single,summer,"[0,10[",no
18061,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18062,*,*,*,*,*,*,*,no
18063,*,*,*,*,*,*,*,no
18064,"[30,40[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18065,"[30,40[","[0,10000[",secondary,white-collar,single,summer,"[0,10[",no
18066,*,*,*,*,*,*,*,no
18067,"[40,50[",<0,secondary,skilled-labor,married,summer,"[0,10[",no
18068,"[50,60[","[0,10000[",tertiary,self-directed,married,summer,"[0,10[",yes
18069,"[50,60[","[0,10000[",primary,out-of-work,married,summer,"[0,10[",no
18070,"[40,50[","[0,10000[",secondary,self-directed,married,summer,"[0,10[",no
18071,*,*,*,*,*,*,*,no
18072,"[40,50[",<0,primary,skilled-labor,married,summer,"[0,10[",yes
18073,"[50,60[","[0,10000[",tertiary,self-directed,married,summer,"[0,10[",no
18074,"[60,70[","[0,10000[",primary,out-of-work,married,summer,"[0,10[",no
18075,"[30,40[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18076,*,*,*,*,*,*,*,no
18077,"[50,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18078,"[60,70[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18079,*,*,*,*,*,*,*,no
18080,"[30,40[",<0,secondary,skilled-labor,married,summer,"[0,10[",no
18081,"[50,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",yes
18082,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18083,"[20,30[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",no
18084,"[30,40[","[0,10000[",secondary,white-collar,single,summer,"[0,10[",no
18085,"[40,50[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18086,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18087,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18088,*,*,*,*,*,*,*,no
18089,"[30,40[","[0,10000[",secondary,white-collar,single,summer,"[0,10[",no
18090,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18091,"[30,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18092,*,*,*,*,*,*,*,no
18093,"[30,40[","[0,10000[",secondary,skilled-labor,divorced,summer,"[0,10[",no
18094,*,*,*,*,*,*,*,no
18095,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18096,"[50,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18097,"[40,50[","[0,10000[",secondary,white-collar,divorced,summer,"[0,10[",no
18098,*,*,*,*,*,*,*,no
18099,*,*,*,*,*,*,*,no
18100,"[20,30[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18101,"[30,40[",<0,secondary,skilled-labor,married,summer,"[0,10[",no
18102,"[30,40[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18103,"[50,60[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",no
18104,"[50,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18105,"[30,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",no
18106,"[40,50[",<0,secondary,white-collar,married,summer,"[0,10[",no
18107,"[20,30[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18108,"[20,30[","[0,10000[",secondary,white-collar,single,summer,"[0,10[",no
18109,"[30,40[","[0,10000[",secondary,self-directed,married,summer,"[0,10[",no
18110,"[50,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18111,"[30,40[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18112,*,*,*,*,*,*,*,no
18113,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18114,*,*,*,*,*,*,*,no
18115,"[40,50[",<0,secondary,skilled-labor,married,summer,"[0,10[",no
18116,"[50,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18117,"[30,40[","[0,10000[",secondary,out-of-work,single,summer,"[0,10[",no
18118,"[30,40[",<0,tertiary,white-collar,married,summer,"[0,10[",no
18119,"[40,50[","[0,10000[",secondary,out-of-work,married,summer,"[0,10[",no
18120,"[50,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18121,*,*,*,*,*,*,*,no
18122,"[50,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,10[",no
18123,"[40,50[","[0,10000[",secondary,skilled-labor,divorced,summer,"[0,10[",no
18124,*,*,*,*,*,*,*,no
18125,"[50,60[","[0,10000[",primary,self-directed,married,summer,"[0,10[",no
18126,"[30,40[",<0,tertiary,white-collar,married,summer,"[0,10[",yes
18127,"[30,40[","[0,10000[",secondary,white-collar,single,summer,"[0,10[",no
18128,"[40,50[","[0,10000[",secondary,skilled-labor,divorced,summer,"[0,10[",no
18129,"[50,60[","[0,10000[",tertiary,white-collar,single,summer,"[0,10[",no
18130,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18131,"[50,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,10[",no
18132,"[50,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18133,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18134,"[50,60[","[0,10000[",secondary,out-of-work,divorced,summer,"[0,10[",no
18135,"[50,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18136,"[60,70[","[0,10000[",secondary,out-of-work,married,summer,"[0,10[",no
18137,"[40,50[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",no
18138,"[40,50[","[0,10000[",secondary,skilled-labor,divorced,summer,"[0,10[",no
18139,"[50,60[","[0,10000[",primary,out-of-work,married,summer,"[0,10[",no
18140,"[30,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,10[",no
18141,"[50,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,10[",no
18142,"[50,60[","[0,10000[",secondary,skilled-labor,divorced,summer,"[0,10[",no
18143,"[30,40[",<0,secondary,skilled-labor,divorced,summer,"[0,10[",no
18144,"[50,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18145,*,*,*,*,*,*,*,no
18146,"[40,50[",<0,secondary,white-collar,married,summer,"[0,10[",no
18147,"[40,50[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18148,"[50,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18149,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18150,"[50,60[","[0,10000[",tertiary,white-collar,single,summer,"[0,10[",no
18151,"[30,40[","[0,10000[",tertiary,self-directed,single,summer,"[0,10[",no
18152,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18153,"[20,30[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",no
18154,"[50,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18155,"[50,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18156,"[50,60[","[0,10000[",secondary,out-of-work,married,summer,"[0,10[",no
18157,"[50,60[","[0,10000[",secondary,out-of-work,married,summer,"[0,10[",no
18158,"[40,50[","[0,10000[",unknown,skilled-labor,married,summer,"[0,10[",no
18159,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18160,*,*,*,*,*,*,*,no
18161,"[50,60[","[0,10000[",secondary,out-of-work,divorced,summer,"[0,10[",yes
18162,"[40,50[","[0,10000[",secondary,skilled-labor,divorced,summer,"[0,10[",no
18163,*,*,*,*,*,*,*,no
18164,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18165,*,*,*,*,*,*,*,yes
18166,"[40,50[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18167,*,*,*,*,*,*,*,no
18168,"[50,60[","[0,10000[",secondary,out-of-work,divorced,summer,"[0,10[",no
18169,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18170,"[50,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18171,"[20,30[","[0,10000[",tertiary,white-collar,single,summer,"[0,10[",yes
18172,"[40,50[","[0,10000[",secondary,self-directed,married,summer,"[0,10[",no
18173,"[60,70[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18174,"[40,50[","[0,10000[",tertiary,skilled-labor,married,summer,"[0,10[",no
18175,"[40,50[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18176,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18177,"[30,40[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18178,"[30,40[","[0,10000[",tertiary,self-directed,single,summer,"[0,10[",no
18179,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18180,"[40,50[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18181,"[50,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18182,"[30,40[","[0,10000[",secondary,white-collar,single,summer,"[0,10[",no
18183,"[20,30[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18184,"[50,60[",<0,secondary,skilled-labor,married,summer,"[0,10[",no
18185,"[50,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,10[",no
18186,"[40,50[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18187,"[50,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18188,*,*,*,*,*,*,*,no
18189,"[20,30[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",yes
18190,*,*,*,*,*,*,*,no
18191,"[20,30[",<0,secondary,skilled-labor,married,summer,"[0,10[",no
18192,"[40,50[","[0,10000[",secondary,white-collar,divorced,summer,"[0,10[",no
18193,"[20,30[",<0,secondary,skilled-labor,single,summer,"[0,10[",no
18194,"[40,50[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18195,"[30,40[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",yes
18196,*,*,*,*,*,*,*,no
18197,*,*,*,*,*,*,*,no
18198,"[50,60[","[0,10000[",primary,skilled-labor,divorced,summer,"[0,10[",yes
18199,*,*,*,*,*,*,*,no
18200,"[40,50[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18201,"[30,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18202,"[40,50[","[0,10000[",tertiary,self-directed,married,summer,"[0,10[",no
18203,*,*,*,*,*,*,*,no
18204,"[40,50[","[0,10000[",primary,skilled-labor,single,summer,"[0,10[",no
18205,"[30,40[","[0,10000[",tertiary,skilled-labor,single,summer,"[0,10[",no
18206,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18207,"[40,50[","[0,10000[",tertiary,white-collar,single,summer,"[0,10[",no
18208,"[40,50[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18209,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18210,"[30,40[",<0,secondary,skilled-labor,married,summer,"[0,10[",no
18211,*,*,*,*,*,*,*,no
18212,"[30,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,10[",no
18213,"[50,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,10[",no
18214,"[20,30[","[0,10000[",secondary,white-collar,single,summer,"[0,10[",no
18215,"[50,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18216,"[40,50[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",yes
18217,"[50,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18218,"[30,40[","[0,10000[",secondary,white-collar,divorced,summer,"[0,10[",no
18219,"[40,50[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18220,"[50,60[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18221,"[50,60[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",no
18222,"[40,50[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18223,"[50,60[",<0,primary,skilled-labor,married,summer,"[0,10[",no
18224,"[30,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,10[",no
18225,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18226,"[30,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18227,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18228,*,*,*,*,*,*,*,no
18229,"[20,30[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18230,*,*,*,*,*,*,*,no
18231,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18232,"[20,30[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18233,"[20,30[","[0,10000[",tertiary,self-directed,single,summer,"[0,10[",no
18234,"[30,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18235,"[50,60[","[0,10000[",secondary,out-of-work,married,summer,"[0,10[",no
18236,"[40,50[","[0,10000[",secondary,white-collar,single,summer,"[0,10[",no
18237,"[20,30[","[0,10000[",secondary,white-collar,single,summer,"[0,10[",no
18238,"[30,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",yes
18239,"[30,40[",<0,secondary,skilled-labor,married,summer,"[0,10[",no
18240,*,*,*,*,*,*,*,no
18241,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18242,"[50,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18243,*,*,*,*,*,*,*,yes
18244,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18245,"[40,50[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18246,"[40,50[","[0,10000[",secondary,skilled-labor,divorced,summer,"[0,10[",no
18247,"[30,40[","[0,10000[",secondary,white-collar,single,summer,"[0,10[",no
18248,"[30,40[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18249,"[50,60[","[0,10000[",secondary,skilled-labor,divorced,summer,"[0,10[",no
18250,"[50,60[","[0,10000[",tertiary,skilled-labor,married,summer,"[0,10[",no
18251,"[40,50[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18252,"[30,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18253,"[20,30[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",no
18254,"[30,40[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18255,"[30,40[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18256,*,*,*,*,*,*,*,no
18257,"[50,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18258,"[40,50[","[0,10000[",tertiary,white-collar,single,summer,"[0,10[",no
18259,*,*,*,*,*,*,*,no
18260,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18261,"[40,50[","[0,10000[",unknown,skilled-labor,married,summer,"[0,10[",no
18262,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18263,"[50,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,10[",no
18264,"[50,60[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18265,"[40,50[","[0,10000[",secondary,white-collar,divorced,summer,"[0,10[",no
18266,"[50,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18267,*,*,*,*,*,*,*,no
18268,"[30,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18269,"[40,50[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18270,"[40,50[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18271,"[40,50[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18272,"[50,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18273,"[50,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18274,*,*,*,*,*,*,*,no
18275,"[40,50[","[0,10000[",secondary,white-collar,single,summer,"[0,10[",no
18276,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18277,"[40,50[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",no
18278,"[40,50[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18279,"[50,60[","[0,10000[",primary,skilled-labor,divorced,summer,"[0,10[",no
18280,"[40,50[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18281,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18282,"[40,50[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18283,"[20,30[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",no
18284,"[40,50[","[0,10000[",tertiary,self-directed,married,summer,"[0,10[",no
18285,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18286,*,*,*,*,*,*,*,no
18287,"[50,60[","[0,10000[",primary,out-of-work,married,summer,"[0,10[",no
18288,"[30,40[","[0,10000[",secondary,white-collar,single,summer,"[0,10[",no
18289,"[30,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",no
18290,"[30,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18291,"[40,50[","[0,10000[",secondary,self-directed,married,summer,"[0,10[",no
18292,"[30,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,10[",no
18293,"[50,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18294,"[30,40[","[0,10000[",tertiary,self-directed,married,summer,"[0,10[",no
18295,"[40,50[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18296,"[30,40[","[0,10000[",tertiary,self-directed,single,summer,"[0,10[",yes
18297,"[30,40[","[0,10000[",tertiary,skilled-labor,single,summer,"[0,10[",no
18298,"[20,30[","[0,10000[",tertiary,white-collar,single,summer,"[0,10[",no
18299,"[40,50[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18300,"[40,50[","[0,10000[",secondary,white-collar,single,summer,"[0,10[",no
18301,"[40,50[","[0,10000[",tertiary,white-collar,single,summer,"[0,10[",no
18302,*,*,*,*,*,*,*,no
18303,"[40,50[",<0,primary,skilled-labor,married,summer,"[0,10[",no
18304,"[40,50[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18305,"[50,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18306,"[40,50[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18307,*,*,*,*,*,*,*,no
18308,"[40,50[","[0,10000[",unknown,white-collar,married,summer,"[0,10[",no
18309,"[40,50[","[0,10000[",primary,out-of-work,married,summer,"[0,10[",no
18310,*,*,*,*,*,*,*,yes
18311,*,*,*,*,*,*,*,no
18312,*,*,*,*,*,*,*,no
18313,"[40,50[","[0,10000[",secondary,white-collar,single,summer,"[0,10[",no
18314,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18315,"[50,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18316,"[50,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18317,*,*,*,*,*,*,*,no
18318,"[30,40[","[0,10000[",secondary,skilled-labor,divorced,summer,"[0,10[",no
18319,"[50,60[","[0,10000[",unknown,skilled-labor,married,summer,"[0,10[",yes
18320,"[50,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",yes
18321,"[50,60[","[0,10000[",unknown,skilled-labor,married,summer,"[0,10[",no
18322,"[50,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18323,*,*,*,*,*,*,*,no
18324,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18325,"[30,40[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18326,"[50,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18327,"[30,40[",<0,tertiary,white-collar,married,summer,"[0,10[",no
18328,"[30,40[","[0,10000[",tertiary,skilled-labor,married,summer,"[0,10[",no
18329,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18330,"[40,50[","[0,10000[",tertiary,white-collar,single,summer,"[0,10[",no
18331,*,*,*,*,*,*,*,no
18332,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18333,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18334,*,*,*,*,*,*,*,no
18335,"[40,50[","[0,10000[",primary,skilled-labor,divorced,summer,"[0,10[",no
18336,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18337,"[30,40[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18338,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18339,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18340,"[40,50[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18341,"[30,40[","[0,10000[",secondary,self-directed,married,summer,"[0,10[",no
18342,*,*,*,*,*,*,*,no
18343,*,*,*,*,*,*,*,no
18344,"[40,50[",<0,secondary,skilled-labor,married,summer,"[0,10[",no
18345,"[30,40[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18346,"[20,30[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18347,"[40,50[","[0,10000[",secondary,self-directed,married,summer,"[0,10[",no
18348,*,*,*,*,*,*,*,no
18349,"[50,60[","[0,10000[",secondary,out-of-work,married,summer,"[0,10[",no
18350,"[30,40[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18351,"[20,30[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",no
18352,"[30,40[","[0,10000[",tertiary,skilled-labor,married,summer,"[0,10[",no
18353,"[30,40[","[0,10000[",tertiary,skilled-labor,married,summer,"[0,10[",no
18354,*,*,*,*,*,*,*,no
18355,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18356,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18357,"[40,50[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18358,"[40,50[","[0,10000[",secondary,self-directed,married,summer,"[0,10[",no
18359,"[40,50[","[0,10000[",tertiary,white-collar,single,summer,"[0,10[",no
18360,*,*,*,*,*,*,*,no
18361,*,*,*,*,*,*,*,no
18362,"[50,60[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18363,"[40,50[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,10[",no
18364,"[30,40[","[0,10000[",secondary,skilled-labor,divorced,summer,"[0,10[",no
18365,"[20,30[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",no
18366,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18367,"[30,40[","[0,10000[",tertiary,white-collar,single,summer,"[0,10[",no
18368,"[40,50[","[0,10000[",secondary,self-directed,married,summer,"[0,10[",no
18369,"[40,50[","[0,10000[",secondary,white-collar,divorced,summer,"[0,10[",no
18370,"[30,40[",<0,secondary,skilled-labor,married,summer,"[0,10[",no
18371,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18372,"[40,50[","[0,10000[",unknown,white-collar,married,summer,"[0,10[",no
18373,"[40,50[","[0,10000[",secondary,self-directed,married,summer,"[0,10[",no
18374,"[50,60[","[0,10000[",primary,out-of-work,married,summer,"[0,10[",no
18375,"[50,60[","[0,10000[",tertiary,white-collar,divorced,summer,"[0,10[",no
18376,"[40,50[","[0,10000[",unknown,white-collar,married,summer,"[0,10[",no
18377,"[30,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",no
18378,"[40,50[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",no
18379,"[30,40[","[0,10000[",tertiary,white-collar,married,summer,"[0,10[",no
18380,"[40,50[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18381,"[40,50[","[0,10000[",tertiary,skilled-labor,married,summer,"[0,10[",no
18382,*,*,*,*,*,*,*,yes
18383,*,*,*,*,*,*,*,no
18384,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18385,"[50,60[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18386,"[40,50[","[0,10000[",primary,skilled-labor,single,summer,"[0,10[",no
18387,*,*,*,*,*,*,*,no
18388,"[30,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",no
18389,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18390,"[30,40[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18391,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18392,*,*,*,*,*,*,*,no
18393,"[30,40[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18394,"[30,40[","[0,10000[",secondary,skilled-labor,single,summer,"[0,10[",no
18395,"[30,40[",<0,secondary,skilled-labor,married,summer,"[0,10[",no
18396,"[40,50[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18397,"[30,40[","[0,10000[",unknown,skilled-labor,married,summer,"[0,10[",no
18398,"[40,50[","[0,10000[",secondary,skilled-labor,divorced,summer,"[0,10[",no
18399,"[50,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18400,"[40,50[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18401,"[50,60[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18402,*,*,*,*,*,*,*,no
18403,*,*,*,*,*,*,*,no
18404,"[50,60[","[0,10000[",primary,skilled-labor,divorced,summer,"[0,10[",no
18405,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18406,*,*,*,*,*,*,*,no
18407,"[50,60[","[0,10000[",primary,white-collar,married,summer,"[0,10[",no
18408,"[40,50[","[0,10000[",secondary,skilled-labor,divorced,summer,"[0,10[",no
18409,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18410,*,*,*,*,*,*,*,yes
18411,"[30,40[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18412,*,*,*,*,*,*,*,no
18413,*,*,*,*,*,*,*,no
18414,"[40,50[",<0,secondary,white-collar,married,summer,"[0,10[",no
18415,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18416,"[50,60[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18417,*,*,*,*,*,*,*,no
18418,*,*,*,*,*,*,*,no
18419,"[40,50[","[0,10000[",primary,skilled-labor,married,summer,"[0,10[",no
18420,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18421,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18422,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18423,"[40,50[","[0,10000[",secondary,white-collar,married,summer,"[0,10[",no
18424,"[40,50[","[0,10000[",secondary,white-collar,single,summer,"[0,10[",no
18425,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
18426,"[40,50[","[0,10000[",secondary,skilled-labor,married,summer,"[0,10[",no
