index,age,workclass,education,marital_status,occupation,sex,income
13214,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,>50K
13215,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
13216,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
13217,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13218,*,*,*,*,*,*,>50K
13219,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13220,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13221,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13222,*,*,*,*,*,*,<=50K
13223,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
13224,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13225,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
13226,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13227,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
13228,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13229,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13230,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
13231,*,*,*,*,*,*,<=50K
13232,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
13233,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13234,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
13235,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
13236,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
13237,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
13238,*,*,*,*,*,*,>50K
13239,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
13240,*,*,*,*,*,*,<=50K
13241,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
13242,*,*,*,*,*,*,<=50K
13243,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
13244,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13245,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
13246,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
13247,*,*,*,*,*,*,>50K
13248,*,*,*,*,*,*,<=50K
13249,"[40, 80[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
13250,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
13251,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13252,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
13253,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
13254,*,*,*,*,*,*,<=50K
13255,*,*,*,*,*,*,<=50K
13256,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
13257,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13258,*,*,*,*,*,*,>50K
13259,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
13260,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
13261,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
13262,*,*,*,*,*,*,<=50K
13263,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13264,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
13265,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13266,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13267,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13268,*,*,*,*,*,*,<=50K
13269,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
13270,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
13271,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
13272,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,>50K
13273,*,*,*,*,*,*,<=50K
13274,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
13275,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13276,*,*,*,*,*,*,>50K
13277,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13278,*,*,*,*,*,*,<=50K
13279,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13280,*,*,*,*,*,*,<=50K
13281,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
13282,*,*,*,*,*,*,>50K
13283,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,>50K
13284,*,*,*,*,*,*,<=50K
13285,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13286,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
13287,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
13288,*,*,*,*,*,*,<=50K
13289,*,*,*,*,*,*,<=50K
13290,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13291,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
13292,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
13293,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
13294,*,*,*,*,*,*,<=50K
13295,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
13296,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13297,*,*,*,*,*,*,<=50K
13298,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13299,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13300,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
13301,*,*,*,*,*,*,<=50K
13302,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
13303,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
13304,*,*,*,*,*,*,>50K
13305,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13306,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
13307,*,*,*,*,*,*,<=50K
13308,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13309,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
13310,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
13311,*,*,*,*,*,*,<=50K
13312,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13313,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13314,*,*,*,*,*,*,<=50K
13315,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13316,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13317,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
13318,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Female,>50K
13319,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13320,*,*,*,*,*,*,<=50K
13321,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13322,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13323,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
13324,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13325,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13326,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13327,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
13328,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13329,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
13330,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13331,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
13332,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
13333,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13334,*,*,*,*,*,*,<=50K
13335,*,*,*,*,*,*,>50K
13336,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13337,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
13338,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
13339,*,*,*,*,*,*,>50K
13340,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13341,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
13342,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13343,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13344,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13345,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13346,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13347,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
13348,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13349,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
13350,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,>50K
13351,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
13352,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
13353,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13354,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
13355,*,*,*,*,*,*,<=50K
13356,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13357,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13358,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
13359,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
13360,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13361,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
13362,"[40, 80[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
13363,*,*,*,*,*,*,<=50K
13364,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13365,"[40, 80[",Government,Higher education,Spouse not present,Technical,Female,<=50K
13366,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13367,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13368,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13369,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
13370,*,*,*,*,*,*,<=50K
13371,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
13372,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13373,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
13374,*,*,*,*,*,*,<=50K
13375,*,*,*,*,*,*,>50K
13376,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13377,*,*,*,*,*,*,<=50K
13378,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
13379,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13380,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
13381,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13382,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
13383,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13384,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13385,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
13386,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13387,"[40, 80[",Government,Higher education,Spouse present,Technical,Male,>50K
13388,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13389,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,>50K
13390,*,*,*,*,*,*,<=50K
13391,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
13392,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13393,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13394,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
13395,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
13396,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
13397,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,>50K
13398,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,>50K
13399,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
13400,*,*,*,*,*,*,<=50K
13401,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13402,*,*,*,*,*,*,<=50K
13403,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
13404,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13405,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13406,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
13407,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
13408,*,*,*,*,*,*,<=50K
13409,*,*,*,*,*,*,<=50K
13410,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
13411,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
13412,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13413,*,*,*,*,*,*,<=50K
13414,*,*,*,*,*,*,<=50K
13415,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
13416,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
13417,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
13418,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Female,>50K
13419,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
13420,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
13421,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13422,*,*,*,*,*,*,<=50K
13423,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
13424,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
13425,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
13426,*,*,*,*,*,*,>50K
13427,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
13428,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,>50K
13429,"[40, 80[",Government,Higher education,Spouse present,Technical,Male,>50K
13430,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13431,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13432,*,*,*,*,*,*,>50K
13433,"[40, 80[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
13434,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13435,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13436,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13437,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
13438,*,*,*,*,*,*,<=50K
13439,*,*,*,*,*,*,<=50K
13440,*,*,*,*,*,*,<=50K
13441,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
13442,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
13443,*,*,*,*,*,*,<=50K
13444,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
13445,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13446,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
13447,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13448,"[40, 80[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
13449,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13450,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13451,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
13452,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
13453,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13454,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13455,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
13456,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13457,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
13458,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13459,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,>50K
13460,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
13461,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13462,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
13463,*,*,*,*,*,*,>50K
13464,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
13465,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
13466,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13467,"[40, 80[",Government,Higher education,Spouse present,Technical,Male,>50K
13468,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Female,<=50K
13469,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
13470,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
13471,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13472,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
13473,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13474,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13475,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13476,*,*,*,*,*,*,<=50K
13477,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,>50K
13478,*,*,*,*,*,*,<=50K
13479,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
13480,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13481,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13482,*,*,*,*,*,*,<=50K
13483,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13484,*,*,*,*,*,*,<=50K
13485,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
13486,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
13487,*,*,*,*,*,*,<=50K
13488,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13489,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
13490,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13491,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,>50K
13492,*,*,*,*,*,*,<=50K
13493,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
13494,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
13495,*,*,*,*,*,*,<=50K
13496,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13497,"[40, 80[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
13498,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
13499,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
13500,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
13501,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
13502,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
13503,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13504,*,*,*,*,*,*,<=50K
13505,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13506,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
13507,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
13508,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
13509,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13510,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
13511,*,*,*,*,*,*,<=50K
13512,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
13513,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13514,"[0, 40[",Non-Government,Higher education,Spouse present,Other,Male,<=50K
13515,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13516,*,*,*,*,*,*,<=50K
13517,"[40, 80[",Non-Government,Higher education,Spouse not present,Technical,Male,>50K
13518,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
13519,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
13520,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
13521,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
13522,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13523,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13524,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13525,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
13526,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13527,*,*,*,*,*,*,<=50K
13528,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13529,"[40, 80[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
13530,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13531,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Male,<=50K
13532,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13533,*,*,*,*,*,*,>50K
13534,"[40, 80[",Government,Higher education,Spouse not present,Technical,Female,<=50K
13535,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13536,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
13537,*,*,*,*,*,*,>50K
13538,"[40, 80[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13539,"[0, 40[",Non-Government,Secondary education,Spouse present,Other,Male,>50K
13540,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13541,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13542,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,>50K
13543,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
13544,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13545,"[0, 40[",Non-Government,Higher education,Spouse present,Nontechnical,Male,<=50K
13546,*,*,*,*,*,*,>50K
13547,"[0, 40[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
13548,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Male,<=50K
13549,"[0, 40[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
13550,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13551,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13552,"[40, 80[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,<=50K
13553,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Male,<=50K
13554,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13555,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Male,<=50K
13556,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13557,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
13558,*,*,*,*,*,*,<=50K
13559,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,<=50K
13560,"[0, 40[",Non-Government,Higher education,Spouse not present,Other,Female,<=50K
13561,*,*,*,*,*,*,<=50K
13562,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
13563,"[0, 40[",Non-Government,Higher education,Spouse not present,Technical,Female,<=50K
13564,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
13565,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
13566,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
13567,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13568,"[40, 80[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13569,"[40, 80[",Government,Higher education,Spouse not present,Technical,Female,<=50K
13570,*,*,*,*,*,*,<=50K
13571,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13572,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13573,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13574,"[40, 80[",Non-Government,Secondary education,Spouse present,Nontechnical,Male,<=50K
13575,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13576,"[0, 40[",Non-Government,Secondary education,Spouse not present,Other,Female,<=50K
13577,*,*,*,*,*,*,>50K
13578,*,*,*,*,*,*,<=50K
13579,"[0, 40[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13580,"[40, 80[",Non-Government,Secondary education,Spouse present,Other,Male,<=50K
13581,"[40, 80[",Non-Government,Higher education,Spouse not present,Nontechnical,Female,<=50K
13582,*,*,*,*,*,*,>50K
13583,"[0, 40[",Non-Government,Secondary education,Spouse not present,Nontechnical,Female,>50K
13584,"[0, 40[",Non-Government,Secondary education,Spouse present,Technical,Male,<=50K
13585,"[40, 80[",Non-Government,Higher education,Spouse present,Nontechnical,Male,>50K
13586,"[0, 40[",Non-Government,Secondary education,Spouse not present,Technical,Male,<=50K
13587,"[40, 80[",Non-Government,Secondary education,Spouse not present,Other,Male,<=50K
13588,"[40, 80[",Non-Government,Higher education,Spouse present,Technical,Male,>50K
13589,*,*,*,*,*,*,<=50K
