index,age,workclass,education,marital_status,occupation,sex,income
*,90,Private,HS-grad,Never-married,Other-service,Female,<=50K
*,47,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
*,42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
*,69,Private,Bachelors,Divorced,Handlers-cleaners,Male,<=50K
*,23,Private,Bachelors,Never-married,Tech-support,Female,<=50K
*,44,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Male,<=50K
*,41,Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
*,47,Local-gov,Some-college,Never-married,Adm-clerical,Male,<=50K
*,43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
*,33,Private,Some-college,Never-married,Other-service,Male,<=50K
*,48,Private,11th,Never-married,Other-service,Female,<=50K
*,39,Private,Bachelors,Divorced,Sales,Male,<=50K
*,43,Private,Masters,Divorced,Exec-managerial,Female,>50K
*,52,Private,HS-grad,Widowed,Priv-house-serv,Female,<=50K
*,18,Private,HS-grad,Never-married,Sales,Female,<=50K
*,27,Self-emp-inc,HS-grad,Never-married,Sales,Male,<=50K
*,27,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
*,45,Local-gov,HS-grad,Never-married,Adm-clerical,Female,<=50K
*,24,Private,Assoc-voc,Married-civ-spouse,Other-service,Male,<=50K
*,25,Private,Some-college,Married-spouse-absent,Sales,Female,<=50K
*,42,Self-emp-not-inc,10th,Widowed,Transport-moving,Male,<=50K
*,63,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Male,<=50K
*,40,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,>50K
*,47,Private,Prof-school,Married-civ-spouse,Exec-managerial,Male,>50K
*,42,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
*,42,Private,Some-college,Divorced,Exec-managerial,Female,<=50K
*,63,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
*,37,Local-gov,Bachelors,Divorced,Prof-specialty,Female,<=50K
*,65,Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,<=50K
*,62,Private,Bachelors,Married-civ-spouse,Craft-repair,Male,>50K
*,46,Private,HS-grad,Divorced,Craft-repair,Male,<=50K
*,23,Private,HS-grad,Never-married,Sales,Female,<=50K
*,47,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Female,<=50K
*,20,Private,Some-college,Never-married,Other-service,Male,<=50K
*,28,Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
*,61,Local-gov,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
*,30,State-gov,HS-grad,Married-civ-spouse,Other-service,Female,<=50K
*,30,State-gov,Bachelors,Married-civ-spouse,Protective-serv,Male,>50K
*,29,Private,Bachelors,Never-married,Sales,Male,>50K
*,39,Private,HS-grad,Widowed,Machine-op-inspct,Female,<=50K
*,23,Private,11th,Divorced,Other-service,Female,<=50K
*,32,Private,11th,Never-married,Priv-house-serv,Female,<=50K
*,63,Private,HS-grad,Widowed,Other-service,Female,<=50K
*,19,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Female,<=50K
*,57,State-gov,Doctorate,Divorced,Prof-specialty,Male,>50K
*,41,Private,Bachelors,Married-civ-spouse,Craft-repair,Male,>50K
*,23,Private,Assoc-voc,Never-married,Sales,Male,<=50K
*,30,Private,Doctorate,Never-married,Prof-specialty,Male,<=50K
*,43,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,Male,<=50K
*,64,Self-emp-not-inc,7th-8th,Married-civ-spouse,Other-service,Male,<=50K
*,56,Private,5th-6th,Separated,Machine-op-inspct,Male,<=50K
*,32,Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,<=50K
*,55,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,17,Private,11th,Never-married,Other-service,Female,<=50K
*,17,Private,10th,Never-married,Other-service,Male,<=50K
*,29,Private,Some-college,Married-civ-spouse,Adm-clerical,Female,<=50K
*,37,Private,HS-grad,Divorced,Craft-repair,Male,<=50K
*,39,Private,HS-grad,Divorced,Priv-house-serv,Female,<=50K
*,36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Female,>50K
*,50,Private,Bachelors,Divorced,Exec-managerial,Male,>50K
*,31,Private,Some-college,Never-married,Machine-op-inspct,Female,<=50K
*,56,Private,Some-college,Widowed,Exec-managerial,Female,<=50K
*,51,Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
*,20,Private,Some-college,Separated,Other-service,Female,<=50K
*,53,Private,Bachelors,Divorced,Prof-specialty,Male,>50K
*,33,State-gov,Masters,Never-married,Prof-specialty,Female,<=50K
*,27,Private,Some-college,Married-civ-spouse,Adm-clerical,Female,<=50K
*,40,Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
*,45,Private,Some-college,Divorced,Adm-clerical,Female,<=50K
*,54,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,<=50K
*,33,Self-emp-not-inc,HS-grad,Separated,Craft-repair,Male,<=50K
*,36,Private,10th,Never-married,Farming-fishing,Male,<=50K
*,42,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
*,33,Private,Some-college,Never-married,Adm-clerical,Female,<=50K
*,19,Private,Some-college,Never-married,Adm-clerical,Female,<=50K
*,52,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
*,41,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Female,>50K
*,30,Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
*,22,Private,Some-college,Never-married,Adm-clerical,Male,<=50K
*,47,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
*,26,Private,5th-6th,Never-married,Transport-moving,Male,<=50K
*,36,Private,11th,Separated,Machine-op-inspct,Male,<=50K
*,35,Private,HS-grad,Separated,Machine-op-inspct,Male,<=50K
*,46,Private,Some-college,Married-civ-spouse,Protective-serv,Male,>50K
*,24,Private,Bachelors,Never-married,Prof-specialty,Female,<=50K
*,30,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Male,>50K
*,38,Private,HS-grad,Divorced,Machine-op-inspct,Male,<=50K
*,50,Private,HS-grad,Divorced,Sales,Female,<=50K
*,41,Local-gov,Some-college,Divorced,Adm-clerical,Female,<=50K
*,38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
*,36,Private,Bachelors,Never-married,Sales,Male,<=50K
*,47,Private,HS-grad,Married-civ-spouse,Sales,Male,>50K
*,59,Private,Some-college,Married-civ-spouse,Adm-clerical,Female,>50K
*,59,Private,Doctorate,Married-civ-spouse,Prof-specialty,Male,>50K
*,52,Private,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
*,37,Self-emp-inc,Assoc-voc,Married-civ-spouse,Sales,Male,>50K
*,52,Private,Bachelors,Married-spouse-absent,Other-service,Female,<=50K
*,51,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Male,>50K
*,67,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,<=50K
*,68,Private,10th,Widowed,Other-service,Female,<=50K
*,71,Private,9th,Divorced,Priv-house-serv,Female,<=50K
*,49,Local-gov,Masters,Married-civ-spouse,Adm-clerical,Male,<=50K
*,35,Local-gov,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
*,18,Private,HS-grad,Never-married,Adm-clerical,Male,<=50K
*,29,Private,10th,Married-civ-spouse,Farming-fishing,Female,<=50K
*,47,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Male,<=50K
*,31,Private,9th,Never-married,Farming-fishing,Male,<=50K
*,22,Federal-gov,Some-college,Never-married,Exec-managerial,Male,<=50K
*,20,Private,Some-college,Never-married,Tech-support,Female,<=50K
*,57,Private,HS-grad,Divorced,Sales,Female,<=50K
*,18,Private,Some-college,Never-married,Other-service,Female,<=50K
*,32,Private,HS-grad,Married-civ-spouse,Prof-specialty,Male,<=50K
*,39,Private,HS-grad,Divorced,Other-service,Male,<=50K
*,37,Private,Bachelors,Divorced,Prof-specialty,Female,<=50K
*,51,Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
*,48,Private,Some-college,Married-civ-spouse,Adm-clerical,Male,>50K
*,39,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,>50K
*,35,Private,Bachelors,Married-civ-spouse,Sales,Male,<=50K
*,40,Private,5th-6th,Married-civ-spouse,Other-service,Male,<=50K
*,19,Private,HS-grad,Never-married,Sales,Male,<=50K
*,28,Private,HS-grad,Divorced,Adm-clerical,Male,<=50K
*,23,Private,Some-college,Never-married,Sales,Female,<=50K
*,18,Private,Some-college,Never-married,Sales,Male,<=50K
*,23,Local-gov,Bachelors,Never-married,Prof-specialty,Male,<=50K
*,47,Local-gov,11th,Married-civ-spouse,Transport-moving,Male,<=50K
*,42,Federal-gov,Bachelors,Divorced,Adm-clerical,Male,<=50K
*,25,Private,Some-college,Never-married,Sales,Male,<=50K
*,17,Private,10th,Never-married,Sales,Female,<=50K
*,34,Private,Bachelors,Never-married,Exec-managerial,Female,<=50K
*,30,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
*,29,Private,Assoc-acdm,Never-married,Exec-managerial,Male,<=50K
*,22,Private,Some-college,Married-civ-spouse,Adm-clerical,Female,<=50K
*,46,Federal-gov,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
*,69,Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
*,50,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
*,59,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,<=50K
*,45,Federal-gov,Some-college,Married-civ-spouse,Prof-specialty,Male,>50K
*,41,State-gov,Masters,Never-married,Adm-clerical,Female,<=50K
*,47,Federal-gov,Bachelors,Divorced,Prof-specialty,Male,<=50K
*,64,Private,11th,Widowed,Farming-fishing,Female,<=50K
*,29,Private,Some-college,Married-civ-spouse,Other-service,Male,<=50K
*,29,Private,Prof-school,Divorced,Prof-specialty,Female,<=50K
*,17,Private,11th,Never-married,Prof-specialty,Female,<=50K
*,24,Private,HS-grad,Never-married,Adm-clerical,Male,<=50K
*,28,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,35,Private,HS-grad,Never-married,Other-service,Male,<=50K
*,48,Private,Bachelors,Married-civ-spouse,Sales,Male,<=50K
*,36,Private,Assoc-voc,Never-married,Prof-specialty,Female,<=50K
*,38,Private,Assoc-voc,Never-married,Craft-repair,Female,<=50K
*,49,Private,HS-grad,Divorced,Craft-repair,Male,<=50K
*,42,Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
*,36,Self-emp-inc,Assoc-voc,Married-civ-spouse,Sales,Male,<=50K
*,25,Private,10th,Never-married,Machine-op-inspct,Female,<=50K
*,41,Private,Masters,Married-civ-spouse,Machine-op-inspct,Male,<=50K
*,35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,<=50K
*,32,Private,Assoc-voc,Divorced,Exec-managerial,Female,<=50K
*,41,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
*,48,Private,Some-college,Married-civ-spouse,Transport-moving,Male,<=50K
*,56,Private,HS-grad,Married-civ-spouse,Sales,Female,<=50K
*,47,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Male,<=50K
*,30,State-gov,HS-grad,Never-married,Sales,Female,<=50K
*,51,Private,11th,Married-civ-spouse,Craft-repair,Male,>50K
*,22,Self-emp-inc,Bachelors,Never-married,Adm-clerical,Male,<=50K
*,49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
*,26,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,<=50K
*,35,Private,Bachelors,Married-spouse-absent,Craft-repair,Male,<=50K
*,34,Private,Some-college,Never-married,Adm-clerical,Male,<=50K
*,51,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Male,<=50K
*,26,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,<=50K
*,28,Federal-gov,Some-college,Never-married,Adm-clerical,Female,<=50K
*,32,Private,7th-8th,Married-civ-spouse,Craft-repair,Male,<=50K
*,55,Private,11th,Separated,Adm-clerical,Female,<=50K
*,17,Private,11th,Never-married,Sales,Female,<=50K
*,40,Private,Some-college,Separated,Exec-managerial,Female,<=50K
*,38,Private,Bachelors,Divorced,Sales,Male,<=50K
*,67,Self-emp-inc,HS-grad,Widowed,Exec-managerial,Female,>50K
*,44,Private,HS-grad,Divorced,Machine-op-inspct,Male,<=50K
*,26,Private,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
*,25,Private,HS-grad,Divorced,Handlers-cleaners,Female,<=50K
*,45,Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
*,38,Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,>50K
*,62,Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
*,20,Private,HS-grad,Never-married,Other-service,Male,<=50K
*,45,State-gov,Some-college,Married-spouse-absent,Other-service,Male,<=50K
*,47,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Female,>50K
*,49,Private,Bachelors,Divorced,Adm-clerical,Male,<=50K
*,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
*,29,Private,HS-grad,Separated,Other-service,Female,<=50K
*,23,Private,11th,Never-married,Farming-fishing,Female,<=50K
*,50,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
*,44,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
*,32,Private,HS-grad,Married-civ-spouse,Tech-support,Female,<=50K
*,73,Private,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
*,24,Private,Masters,Never-married,Prof-specialty,Female,<=50K
*,46,State-gov,HS-grad,Married-civ-spouse,Other-service,Female,<=50K
*,61,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Male,>50K
*,37,Federal-gov,Masters,Never-married,Exec-managerial,Female,<=50K
*,29,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,>50K
*,40,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Male,>50K
*,17,Private,11th,Never-married,Machine-op-inspct,Male,<=50K
*,30,Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
*,19,Private,HS-grad,Never-married,Other-service,Female,<=50K
*,30,Private,Doctorate,Never-married,Prof-specialty,Male,<=50K
*,47,Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
*,25,Private,Some-college,Never-married,Adm-clerical,Male,<=50K
*,41,Private,Bachelors,Divorced,Prof-specialty,Female,<=50K
*,47,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
*,27,Local-gov,Assoc-acdm,Never-married,Adm-clerical,Female,<=50K
*,42,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,49,Private,HS-grad,Divorced,Other-service,Female,<=50K
*,37,Private,Bachelors,Married-civ-spouse,Sales,Male,>50K
*,19,State-gov,Some-college,Never-married,Adm-clerical,Male,<=50K
*,24,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,34,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
*,33,Private,Bachelors,Never-married,Adm-clerical,Male,<=50K
*,44,Self-emp-not-inc,Some-college,Divorced,Exec-managerial,Female,<=50K
*,37,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Male,>50K
*,45,Private,HS-grad,Never-married,Craft-repair,Male,<=50K
*,35,Private,Bachelors,Never-married,Handlers-cleaners,Male,<=50K
*,58,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Male,<=50K
*,45,Private,Some-college,Divorced,Other-service,Female,<=50K
*,54,Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
*,45,Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
*,69,Private,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
*,24,Private,HS-grad,Never-married,Craft-repair,Male,<=50K
*,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,61,State-gov,10th,Never-married,Other-service,Female,<=50K
*,57,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
*,56,Private,HS-grad,Divorced,Craft-repair,Male,<=50K
*,35,Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
*,51,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
*,50,Private,11th,Never-married,Machine-op-inspct,Female,<=50K
*,25,Private,Some-college,Never-married,Tech-support,Female,<=50K
*,46,Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
*,23,Private,Bachelors,Never-married,Adm-clerical,Female,<=50K
*,44,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
*,38,State-gov,HS-grad,Divorced,Adm-clerical,Female,<=50K
*,25,Private,Some-college,Never-married,Tech-support,Female,<=50K
*,18,Private,10th,Never-married,Other-service,Female,<=50K
*,40,Private,HS-grad,Married-spouse-absent,Handlers-cleaners,Male,<=50K
*,31,State-gov,12th,Married-civ-spouse,Other-service,Female,<=50K
*,33,Private,HS-grad,Married-civ-spouse,Farming-fishing,Male,<=50K
*,35,Private,Assoc-voc,Divorced,Prof-specialty,Female,<=50K
*,55,State-gov,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
*,19,Private,HS-grad,Never-married,Adm-clerical,Male,<=50K
*,31,Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
*,43,State-gov,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
*,49,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
*,48,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
*,27,Private,HS-grad,Never-married,Machine-op-inspct,Female,<=50K
*,38,State-gov,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
*,35,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,>50K
*,29,Private,HS-grad,Never-married,Machine-op-inspct,Male,<=50K
*,27,Private,Bachelors,Never-married,Sales,Male,<=50K
*,31,Private,9th,Married-civ-spouse,Craft-repair,Male,<=50K
*,26,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,<=50K
*,53,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Male,<=50K
*,23,Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
*,32,Federal-gov,HS-grad,Separated,Machine-op-inspct,Male,<=50K
*,36,Private,Bachelors,Divorced,Sales,Female,<=50K
*,22,Private,HS-grad,Never-married,Farming-fishing,Male,<=50K
*,62,Private,Some-college,Married-civ-spouse,Adm-clerical,Female,<=50K
*,41,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
*,59,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
*,43,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,>50K
*,34,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
*,27,Private,Some-college,Never-married,Adm-clerical,Female,<=50K
*,35,Private,Some-college,Married-civ-spouse,Prof-specialty,Male,<=50K
*,41,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
*,42,Private,Bachelors,Never-married,Prof-specialty,Male,<=50K
*,24,Private,Some-college,Divorced,Craft-repair,Male,<=50K
*,35,Private,HS-grad,Never-married,Transport-moving,Male,<=50K
*,40,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Female,>50K
*,46,Private,7th-8th,Married-civ-spouse,Prof-specialty,Female,<=50K
*,45,Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
*,33,Private,HS-grad,Never-married,Craft-repair,Male,<=50K
*,68,Private,HS-grad,Widowed,Other-service,Female,<=50K
*,33,Private,Bachelors,Separated,Exec-managerial,Female,<=50K
*,23,Private,Some-college,Married-civ-spouse,Other-service,Male,<=50K
*,42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Male,>50K
*,30,Private,Some-college,Never-married,Sales,Male,>50K
*,35,State-gov,Some-college,Divorced,Adm-clerical,Female,<=50K
*,40,Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
*,36,State-gov,Masters,Divorced,Prof-specialty,Male,<=50K
*,46,Self-emp-inc,9th,Married-civ-spouse,Adm-clerical,Female,<=50K
*,49,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
*,41,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,<=50K
*,26,Private,Masters,Never-married,Exec-managerial,Male,<=50K
*,37,Private,HS-grad,Divorced,Other-service,Female,<=50K
*,50,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,>50K
*,20,Private,Some-college,Never-married,Other-service,Male,<=50K
*,59,State-gov,Doctorate,Divorced,Prof-specialty,Male,>50K
*,30,Private,Some-college,Married-civ-spouse,Sales,Male,<=50K
*,23,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,44,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Male,>50K
*,28,Private,Bachelors,Never-married,Adm-clerical,Male,<=50K
*,48,Private,Some-college,Never-married,Exec-managerial,Female,>50K
*,34,Private,HS-grad,Separated,Handlers-cleaners,Female,<=50K
*,58,Private,Bachelors,Never-married,Prof-specialty,Male,<=50K
*,33,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,<=50K
*,38,Private,Bachelors,Married-spouse-absent,Transport-moving,Male,<=50K
*,49,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
*,67,Self-emp-not-inc,1st-4th,Widowed,Other-service,Female,<=50K
*,23,Private,10th,Never-married,Machine-op-inspct,Female,<=50K
*,42,Private,Some-college,Married-civ-spouse,Prof-specialty,Male,>50K
*,54,Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,<=50K
*,49,Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
*,35,Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
*,26,Private,HS-grad,Never-married,Craft-repair,Male,<=50K
*,31,Private,HS-grad,Never-married,Exec-managerial,Male,<=50K
*,36,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,<=50K
*,25,Private,10th,Married-civ-spouse,Machine-op-inspct,Male,<=50K
*,35,Local-gov,Masters,Never-married,Prof-specialty,Male,>50K
*,40,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Male,<=50K
*,52,Private,Assoc-acdm,Separated,Prof-specialty,Female,<=50K
*,42,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
*,50,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Female,>50K
*,52,Private,Some-college,Married-civ-spouse,Tech-support,Male,>50K
*,51,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Male,<=50K
*,19,Private,Some-college,Never-married,Handlers-cleaners,Male,<=50K
*,43,Private,Assoc-voc,Married-civ-spouse,Farming-fishing,Male,>50K
*,57,Private,12th,Married-civ-spouse,Transport-moving,Male,>50K
*,35,Private,HS-grad,Divorced,Exec-managerial,Male,<=50K
*,30,Private,Bachelors,Never-married,Sales,Female,<=50K
*,38,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,45,State-gov,Some-college,Divorced,Adm-clerical,Female,<=50K
*,23,Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
*,22,Private,Some-college,Separated,Other-service,Female,<=50K
*,60,Private,Some-college,Married-civ-spouse,Protective-serv,Male,<=50K
*,45,Private,Bachelors,Divorced,Prof-specialty,Female,>50K
*,26,Private,HS-grad,Never-married,Machine-op-inspct,Male,<=50K
*,49,State-gov,10th,Married-civ-spouse,Other-service,Male,<=50K
*,29,Private,Some-college,Divorced,Other-service,Female,<=50K
*,47,Private,Some-college,Married-civ-spouse,Tech-support,Male,>50K
*,40,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
*,34,Private,HS-grad,Separated,Adm-clerical,Female,<=50K
*,42,Private,Masters,Married-civ-spouse,Prof-specialty,Male,<=50K
*,33,Private,1st-4th,Married-civ-spouse,Craft-repair,Male,<=50K
*,63,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,53,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,38,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,>50K
*,44,Private,Some-college,Married-civ-spouse,Sales,Male,>50K
*,43,Private,10th,Married-civ-spouse,Transport-moving,Male,<=50K
*,26,Private,Masters,Never-married,Exec-managerial,Male,<=50K
*,56,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
*,39,Private,Assoc-voc,Divorced,Adm-clerical,Female,<=50K
*,44,Private,7th-8th,Divorced,Handlers-cleaners,Male,<=50K
*,34,Private,HS-grad,Separated,Adm-clerical,Male,>50K
*,40,Private,Assoc-acdm,Never-married,Adm-clerical,Female,<=50K
*,38,Federal-gov,Some-college,Married-civ-spouse,Other-service,Male,<=50K
*,44,Private,Some-college,Divorced,Adm-clerical,Female,<=50K
*,34,Federal-gov,Some-college,Divorced,Protective-serv,Male,<=50K
*,22,Private,Bachelors,Never-married,Prof-specialty,Male,<=50K
*,58,Self-emp-inc,Some-college,Widowed,Sales,Female,>50K
*,43,Private,Some-college,Divorced,Tech-support,Female,<=50K
*,23,Private,HS-grad,Never-married,Craft-repair,Male,<=50K
*,41,Private,Some-college,Separated,Exec-managerial,Female,<=50K
*,44,Private,Some-college,Never-married,Other-service,Male,<=50K
*,32,Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,<=50K
*,38,Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Male,>50K
*,47,Private,Some-college,Married-civ-spouse,Sales,Male,>50K
*,24,Private,HS-grad,Never-married,Other-service,Female,<=50K
*,39,Private,Masters,Married-civ-spouse,Exec-managerial,Male,<=50K
*,32,Private,12th,Divorced,Protective-serv,Male,<=50K
*,40,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,<=50K
*,34,Private,HS-grad,Divorced,Other-service,Female,<=50K
*,34,Private,HS-grad,Never-married,Craft-repair,Male,<=50K
*,57,Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
*,71,Private,5th-6th,Married-civ-spouse,Transport-moving,Male,<=50K
*,45,Local-gov,Masters,Never-married,Prof-specialty,Male,>50K
*,54,Private,HS-grad,Divorced,Transport-moving,Male,<=50K
*,26,Private,Assoc-voc,Never-married,Sales,Female,<=50K
*,37,Private,Some-college,Married-civ-spouse,Exec-managerial,Female,>50K
*,28,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Male,<=50K
*,42,Private,Bachelors,Divorced,Prof-specialty,Female,<=50K
*,45,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
*,37,Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
*,57,Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
*,39,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,<=50K
*,45,State-gov,Some-college,Married-civ-spouse,Adm-clerical,Female,>50K
*,30,Private,Assoc-voc,Divorced,Adm-clerical,Female,<=50K
*,27,Private,HS-grad,Married-AF-spouse,Craft-repair,Male,>50K
*,44,Private,Doctorate,Married-civ-spouse,Prof-specialty,Male,>50K
*,44,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Male,>50K
*,38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Female,>50K
*,19,Private,HS-grad,Never-married,Farming-fishing,Male,<=50K
*,39,Private,Some-college,Divorced,Sales,Female,<=50K
*,55,Self-emp-inc,10th,Widowed,Transport-moving,Male,<=50K
