level_0,index,age,workclass,education,marital_status,occupation,sex,income
19664,19664,"[50, 55[",Private,HS-grad,Divorced,Exec-managerial,Male,<=50K
19665,19665,"[50, 55[",Private,HS-grad,Divorced,Sales,Female,<=50K
19666,19666,"[50, 55[",Private,Some-college,Never-married,Adm-clerical,Female,>50K
19667,19667,"[50, 55[",Private,Some-college,Married-civ-spouse,Sales,Male,<=50K
19668,19668,"[35, 40[",Private,HS-grad,Divorced,Machine-op-inspct,Male,<=50K
19669,19669,"[30, 35[",Private,Bachelors,Never-married,Tech-support,Female,<=50K
19670,19670,"[30, 35[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
19671,19671,"[50, 55[",Private,HS-grad,Married-civ-spouse,Sales,Male,>50K
19672,19672,"[75, 80[",Private,7th-8th,Widowed,Priv-house-serv,Female,<=50K
19673,19673,"[45, 50[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Male,>50K
19674,19674,"[20, 25[",Private,Some-college,Never-married,Handlers-cleaners,Male,<=50K
19675,19675,"[25, 30[",Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
19676,19676,"[55, 60[",Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
19677,19677,"[50, 55[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
19678,19678,"[20, 25[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
19679,19679,"[20, 25[",Local-gov,Bachelors,Never-married,Prof-specialty,Female,<=50K
19680,19680,"[50, 55[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,<=50K
19681,19681,"[55, 60[",Private,10th,Married-civ-spouse,Transport-moving,Male,<=50K
19682,19682,"[35, 40[",Private,9th,Married-civ-spouse,Other-service,Female,<=50K
19683,19683,"[45, 50[",Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,>50K
19685,19685,"[45, 50[",Private,Some-college,Married-civ-spouse,Sales,Male,>50K
19686,19686,"[40, 45[",Private,Some-college,Divorced,Machine-op-inspct,Male,<=50K
19687,19687,"[40, 45[",State-gov,Bachelors,Married-civ-spouse,Adm-clerical,Male,>50K
19688,19688,"[60, 65[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
19689,19689,"[25, 30[",Private,Some-college,Never-married,Sales,Male,<=50K
19690,19690,"[25, 30[",Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
19691,19691,"[40, 45[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
19693,19693,"[60, 65[",Private,7th-8th,Widowed,Other-service,Female,<=50K
19694,19694,"[45, 50[",Local-gov,Masters,Never-married,Prof-specialty,Female,<=50K
19695,19695,"[45, 50[",Private,Some-college,Married-civ-spouse,Exec-managerial,Male,<=50K
19696,19696,"[35, 40[",Private,Some-college,Divorced,Sales,Male,<=50K
19697,19697,"[40, 45[",Private,HS-grad,Separated,Exec-managerial,Female,<=50K
19698,19698,"[45, 50[",Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
19700,19700,"[50, 55[",Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Male,>50K
19701,19701,"[40, 45[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
19702,19702,"[50, 55[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,<=50K
19703,19703,"[20, 25[",Private,Some-college,Never-married,Prof-specialty,Female,<=50K
19704,19704,"[45, 50[",Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Male,>50K
19705,19705,"[15, 20[",Private,HS-grad,Never-married,Other-service,Female,<=50K
19706,19706,"[25, 30[",Private,10th,Married-civ-spouse,Craft-repair,Male,<=50K
19707,19707,"[20, 25[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
19708,19708,"[35, 40[",Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Male,>50K
19709,19709,"[50, 55[",Private,Some-college,Divorced,Adm-clerical,Female,>50K
19710,19710,"[35, 40[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
19711,19711,"[55, 60[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
19714,19714,"[15, 20[",Private,HS-grad,Never-married,Other-service,Male,<=50K
19715,19715,"[20, 25[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
19716,19716,"[40, 45[",Private,Bachelors,Married-civ-spouse,Craft-repair,Male,<=50K
19717,19717,"[30, 35[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,<=50K
19718,19718,"[25, 30[",Federal-gov,HS-grad,Never-married,Adm-clerical,Female,<=50K
19719,19719,"[20, 25[",Private,Some-college,Married-civ-spouse,Handlers-cleaners,Male,<=50K
19720,19720,"[25, 30[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Male,>50K
19721,19721,"[20, 25[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
19722,19722,"[30, 35[",Private,Assoc-acdm,Married-civ-spouse,Tech-support,Male,<=50K
19724,19724,"[20, 25[",Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,<=50K
19725,19725,"[25, 30[",Private,Bachelors,Never-married,Prof-specialty,Female,<=50K
19726,19726,"[55, 60[",Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,>50K
19727,19727,"[40, 45[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
19728,19728,"[55, 60[",Private,Some-college,Married-civ-spouse,Tech-support,Male,<=50K
19730,19730,"[40, 45[",Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
19731,19731,"[45, 50[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
19732,19732,"[40, 45[",Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,<=50K
19733,19733,"[45, 50[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
19734,19734,"[20, 25[",Private,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
19735,19735,"[20, 25[",Private,Some-college,Never-married,Craft-repair,Male,<=50K
19736,19736,"[50, 55[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
19737,19737,"[45, 50[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
19738,19738,"[20, 25[",Private,Some-college,Never-married,Craft-repair,Male,<=50K
19739,19739,"[20, 25[",Private,HS-grad,Never-married,Other-service,Female,<=50K
19740,19740,"[20, 25[",Local-gov,HS-grad,Never-married,Other-service,Female,<=50K
19741,19741,"[30, 35[",Private,Some-college,Divorced,Craft-repair,Male,<=50K
19742,19742,"[45, 50[",Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,>50K
19744,19744,"[15, 20[",Private,9th,Never-married,Other-service,Female,<=50K
19745,19745,"[20, 25[",Private,HS-grad,Never-married,Sales,Male,<=50K
19746,19746,"[25, 30[",Private,Bachelors,Never-married,Handlers-cleaners,Male,<=50K
19747,19747,"[50, 55[",Private,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
19748,19748,"[40, 45[",Private,Some-college,Married-civ-spouse,Tech-support,Female,>50K
19749,19749,"[55, 60[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,<=50K
19750,19750,"[30, 35[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
19751,19751,"[55, 60[",Private,10th,Married-civ-spouse,Handlers-cleaners,Male,<=50K
19752,19752,"[25, 30[",Private,Some-college,Never-married,Other-service,Female,<=50K
19753,19753,"[25, 30[",Private,Assoc-voc,Divorced,Prof-specialty,Female,<=50K
19755,19755,"[30, 35[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
19756,19756,"[20, 25[",Private,Some-college,Never-married,Sales,Male,<=50K
19757,19757,"[25, 30[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
19758,19758,"[40, 45[",Private,Some-college,Separated,Prof-specialty,Female,<=50K
19759,19759,"[35, 40[",Private,HS-grad,Divorced,Sales,Female,<=50K
19760,19760,"[40, 45[",Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Male,<=50K
19761,19761,"[15, 20[",Private,11th,Never-married,Adm-clerical,Female,<=50K
19762,19762,"[35, 40[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
19763,19763,"[30, 35[",Private,Assoc-voc,Married-civ-spouse,Tech-support,Male,<=50K
19765,19765,"[35, 40[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
19766,19766,"[35, 40[",Private,Some-college,Divorced,Craft-repair,Female,<=50K
19768,19768,"[20, 25[",State-gov,Some-college,Never-married,Adm-clerical,Female,<=50K
19769,19769,"[20, 25[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
19771,19771,"[35, 40[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Male,<=50K
19772,19772,"[25, 30[",Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
19774,19774,"[40, 45[",Private,HS-grad,Separated,Transport-moving,Female,<=50K
19775,19775,"[35, 40[",Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
19776,19776,"[25, 30[",Private,HS-grad,Married-civ-spouse,Farming-fishing,Male,<=50K
19777,19777,"[25, 30[",Private,Some-college,Never-married,Machine-op-inspct,Male,<=50K
19778,19778,"[45, 50[",Local-gov,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
19780,19780,"[45, 50[",Private,HS-grad,Divorced,Other-service,Male,<=50K
19781,19781,"[20, 25[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
19782,19782,"[15, 20[",Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
19783,19783,"[30, 35[",Private,Masters,Never-married,Prof-specialty,Male,<=50K
19784,19784,"[20, 25[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
19786,19786,"[25, 30[",Private,Bachelors,Never-married,Sales,Male,<=50K
19787,19787,"[20, 25[",Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
19788,19788,"[25, 30[",Private,HS-grad,Never-married,Machine-op-inspct,Male,<=50K
19789,19789,"[60, 65[",State-gov,Some-college,Married-civ-spouse,Protective-serv,Male,<=50K
19790,19790,"[25, 30[",Private,Bachelors,Never-married,Tech-support,Female,<=50K
19791,19791,"[25, 30[",Private,HS-grad,Never-married,Machine-op-inspct,Female,<=50K
19792,19792,"[35, 40[",Private,Masters,Never-married,Prof-specialty,Male,>50K
19793,19793,"[25, 30[",Private,Some-college,Never-married,Tech-support,Female,<=50K
19794,19794,"[30, 35[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
19797,19797,"[35, 40[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
19798,19798,"[45, 50[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
19799,19799,"[25, 30[",Private,9th,Never-married,Other-service,Male,<=50K
19800,19800,"[30, 35[",Federal-gov,Some-college,Married-civ-spouse,Tech-support,Female,<=50K
19801,19801,"[50, 55[",Private,HS-grad,Married-civ-spouse,Sales,Male,>50K
19802,19802,"[50, 55[",Private,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
19803,19803,"[20, 25[",Private,Some-college,Never-married,Adm-clerical,Male,<=50K
19804,19804,"[60, 65[",Private,HS-grad,Divorced,Adm-clerical,Female,<=50K
19805,19805,"[45, 50[",Private,11th,Married-civ-spouse,Other-service,Male,<=50K
19806,19806,"[50, 55[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,>50K
19807,19807,"[30, 35[",Local-gov,Masters,Never-married,Prof-specialty,Male,<=50K
19808,19808,"[60, 65[",Private,Some-college,Married-civ-spouse,Sales,Male,<=50K
19809,19809,"[20, 25[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
19810,19810,"[25, 30[",Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
19811,19811,"[35, 40[",Local-gov,HS-grad,Never-married,Other-service,Female,<=50K
19812,19812,"[35, 40[",Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
19814,19814,"[40, 45[",Private,Some-college,Married-civ-spouse,Adm-clerical,Male,<=50K
19815,19815,"[15, 20[",Private,11th,Never-married,Machine-op-inspct,Male,<=50K
19816,19816,"[40, 45[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,<=50K
19817,19817,"[30, 35[",Private,Some-college,Married-civ-spouse,Exec-managerial,Male,<=50K
19818,19818,"[45, 50[",Private,HS-grad,Married-civ-spouse,Other-service,Female,<=50K
19819,19819,"[50, 55[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
19820,19820,"[25, 30[",Private,Some-college,Never-married,Sales,Male,<=50K
19821,19821,"[60, 65[",Private,Some-college,Divorced,Adm-clerical,Female,<=50K
19822,19822,"[20, 25[",Private,Bachelors,Never-married,Prof-specialty,Female,<=50K
19823,19823,"[30, 35[",Private,9th,Married-civ-spouse,Craft-repair,Male,<=50K
19825,19825,"[20, 25[",Private,9th,Never-married,Handlers-cleaners,Male,<=50K
19826,19826,"[20, 25[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
19827,19827,"[35, 40[",Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
19828,19828,"[50, 55[",Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
19829,19829,"[40, 45[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Female,>50K
19830,19830,"[35, 40[",Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,>50K
19831,19831,"[30, 35[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Male,<=50K
19832,19832,"[20, 25[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
19833,19833,"[50, 55[",Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Male,>50K
19834,19834,"[30, 35[",Private,HS-grad,Never-married,Sales,Male,<=50K
19838,19838,"[40, 45[",Private,Bachelors,Never-married,Prof-specialty,Male,>50K
19839,19839,"[15, 20[",Private,HS-grad,Never-married,Other-service,Female,<=50K
19842,19842,"[30, 35[",Private,10th,Never-married,Other-service,Female,<=50K
19843,19843,"[45, 50[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
19844,19844,"[40, 45[",Private,5th-6th,Married-civ-spouse,Farming-fishing,Male,<=50K
19845,19845,"[20, 25[",Private,Some-college,Never-married,Other-service,Female,<=50K
19846,19846,"[25, 30[",Private,Bachelors,Never-married,Prof-specialty,Female,<=50K
19848,19848,"[40, 45[",Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
19849,19849,"[25, 30[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,<=50K
19850,19850,"[30, 35[",Private,Bachelors,Never-married,Exec-managerial,Male,<=50K
19851,19851,"[50, 55[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
19852,19852,"[30, 35[",Private,Bachelors,Married-civ-spouse,Craft-repair,Male,>50K
19853,19853,"[30, 35[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
19855,19855,"[25, 30[",Private,Bachelors,Never-married,Prof-specialty,Female,<=50K
19856,19856,"[25, 30[",Private,Some-college,Never-married,Craft-repair,Male,<=50K
19857,19857,"[60, 65[",Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
19858,19858,"[35, 40[",Self-emp-not-inc,Masters,Married-civ-spouse,Farming-fishing,Male,<=50K
19860,19860,"[55, 60[",Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Male,<=50K
19862,19862,"[60, 65[",Private,Some-college,Divorced,Craft-repair,Male,<=50K
19864,19864,"[30, 35[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,<=50K
19865,19865,"[25, 30[",Private,HS-grad,Never-married,Other-service,Male,<=50K
19866,19866,"[30, 35[",Private,Assoc-voc,Divorced,Tech-support,Female,<=50K
19867,19867,"[30, 35[",Private,Bachelors,Married-civ-spouse,Craft-repair,Male,<=50K
19868,19868,"[55, 60[",Private,Some-college,Divorced,Adm-clerical,Female,<=50K
19869,19869,"[60, 65[",Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
19870,19870,"[20, 25[",Private,HS-grad,Never-married,Sales,Female,<=50K
19871,19871,"[40, 45[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Male,>50K
19872,19872,"[35, 40[",Private,11th,Divorced,Transport-moving,Male,<=50K
19873,19873,"[40, 45[",Local-gov,Some-college,Divorced,Exec-managerial,Female,<=50K
19874,19874,"[35, 40[",Private,Some-college,Divorced,Exec-managerial,Female,<=50K
19875,19875,"[20, 25[",Private,Some-college,Never-married,Machine-op-inspct,Male,<=50K
19878,19878,"[30, 35[",Private,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
19880,19880,"[35, 40[",Private,Assoc-acdm,Married-civ-spouse,Other-service,Female,>50K
19881,19881,"[35, 40[",Federal-gov,Some-college,Divorced,Exec-managerial,Female,>50K
19882,19882,"[20, 25[",Private,12th,Never-married,Machine-op-inspct,Male,<=50K
19883,19883,"[20, 25[",Private,Some-college,Never-married,Adm-clerical,Male,<=50K
19884,19884,"[25, 30[",Local-gov,Bachelors,Never-married,Prof-specialty,Female,<=50K
19887,19887,"[15, 20[",Private,11th,Never-married,Handlers-cleaners,Male,<=50K
19888,19888,"[30, 35[",Private,HS-grad,Never-married,Machine-op-inspct,Female,<=50K
19890,19890,"[40, 45[",Private,HS-grad,Married-civ-spouse,Prof-specialty,Male,>50K
19891,19891,"[25, 30[",Private,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
19892,19892,"[45, 50[",Local-gov,Masters,Married-civ-spouse,Prof-specialty,Female,>50K
19893,19893,"[45, 50[",Private,Assoc-acdm,Married-civ-spouse,Transport-moving,Male,<=50K
19894,19894,"[35, 40[",Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
19895,19895,"[25, 30[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
19896,19896,"[35, 40[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
19898,19898,"[25, 30[",Private,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
19899,19899,"[40, 45[",Private,Some-college,Married-civ-spouse,Handlers-cleaners,Male,>50K
19901,19901,"[30, 35[",Private,HS-grad,Never-married,Machine-op-inspct,Male,<=50K
19902,19902,"[20, 25[",Private,Some-college,Married-civ-spouse,Transport-moving,Male,>50K
19904,19904,"[25, 30[",Private,HS-grad,Separated,Craft-repair,Male,<=50K
19905,19905,"[35, 40[",Private,Assoc-acdm,Never-married,Other-service,Female,<=50K
19906,19906,"[35, 40[",Local-gov,Bachelors,Divorced,Prof-specialty,Female,<=50K
19908,19908,"[60, 65[",Private,7th-8th,Divorced,Machine-op-inspct,Female,<=50K
19909,19909,"[50, 55[",Private,1st-4th,Married-civ-spouse,Craft-repair,Male,>50K
19910,19910,"[20, 25[",Private,Some-college,Never-married,Sales,Female,<=50K
19911,19911,"[20, 25[",Federal-gov,HS-grad,Never-married,Adm-clerical,Male,<=50K
19912,19912,"[20, 25[",Private,Bachelors,Never-married,Prof-specialty,Female,<=50K
19913,19913,"[40, 45[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
19914,19914,"[35, 40[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
19915,19915,"[20, 25[",Private,5th-6th,Never-married,Handlers-cleaners,Male,<=50K
19916,19916,"[50, 55[",State-gov,Doctorate,Married-civ-spouse,Exec-managerial,Male,>50K
19917,19917,"[15, 20[",Private,11th,Never-married,Handlers-cleaners,Male,<=50K
19918,19918,"[40, 45[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
19920,19920,"[30, 35[",Private,Prof-school,Never-married,Prof-specialty,Female,<=50K
19921,19921,"[35, 40[",Federal-gov,Some-college,Divorced,Adm-clerical,Male,>50K
19922,19922,"[50, 55[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
19923,19923,"[35, 40[",Private,HS-grad,Never-married,Machine-op-inspct,Female,<=50K
19926,19926,"[20, 25[",Private,Bachelors,Never-married,Exec-managerial,Male,<=50K
19927,19927,"[30, 35[",Private,HS-grad,Married-civ-spouse,Other-service,Male,>50K
19929,19929,"[20, 25[",Private,HS-grad,Never-married,Craft-repair,Male,<=50K
19931,19931,"[30, 35[",Private,Some-college,Never-married,Adm-clerical,Female,<=50K
19933,19933,"[25, 30[",Private,Some-college,Separated,Other-service,Female,<=50K
19934,19934,"[25, 30[",Private,Some-college,Married-civ-spouse,Transport-moving,Male,<=50K
19935,19935,"[50, 55[",Private,Some-college,Married-civ-spouse,Prof-specialty,Male,>50K
19937,19937,"[25, 30[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
19938,19938,"[30, 35[",Private,Masters,Married-civ-spouse,Prof-specialty,Male,>50K
19939,19939,"[30, 35[",Private,Some-college,Never-married,Other-service,Male,<=50K
19941,19941,"[55, 60[",Private,7th-8th,Widowed,Other-service,Female,<=50K
19942,19942,"[45, 50[",Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Male,>50K
19944,19944,"[40, 45[",Local-gov,Bachelors,Divorced,Prof-specialty,Male,<=50K
19946,19946,"[60, 65[",Private,HS-grad,Divorced,Exec-managerial,Female,<=50K
19947,19947,"[30, 35[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
19948,19948,"[25, 30[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
19949,19949,"[15, 20[",Private,HS-grad,Never-married,Machine-op-inspct,Female,<=50K
19950,19950,"[30, 35[",Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
19951,19951,"[30, 35[",Federal-gov,Some-college,Never-married,Exec-managerial,Male,<=50K
19953,19953,"[45, 50[",Private,HS-grad,Never-married,Adm-clerical,Female,<=50K
19955,19955,"[35, 40[",Private,Some-college,Married-civ-spouse,Farming-fishing,Male,>50K
19956,19956,"[55, 60[",Private,7th-8th,Divorced,Transport-moving,Male,<=50K
19957,19957,"[15, 20[",Private,Some-college,Never-married,Sales,Female,<=50K
19958,19958,"[40, 45[",Private,Some-college,Married-civ-spouse,Machine-op-inspct,Male,>50K
19960,19960,"[45, 50[",Private,Some-college,Divorced,Sales,Female,<=50K
19961,19961,"[20, 25[",Private,10th,Never-married,Machine-op-inspct,Male,<=50K
19963,19963,"[55, 60[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,>50K
19964,19964,"[55, 60[",Private,HS-grad,Never-married,Other-service,Male,<=50K
19965,19965,"[55, 60[",Private,Some-college,Married-civ-spouse,Transport-moving,Male,>50K
19966,19966,"[35, 40[",Private,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
19967,19967,"[25, 30[",Private,Masters,Married-civ-spouse,Exec-managerial,Male,<=50K
19969,19969,"[40, 45[",Private,Assoc-acdm,Married-civ-spouse,Sales,Male,>50K
19970,19970,"[40, 45[",Local-gov,Some-college,Married-civ-spouse,Transport-moving,Male,<=50K
19971,19971,"[45, 50[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,<=50K
19974,19974,"[40, 45[",Private,12th,Married-civ-spouse,Transport-moving,Male,<=50K
19975,19975,"[45, 50[",Private,HS-grad,Widowed,Adm-clerical,Female,<=50K
19976,19976,"[25, 30[",Private,HS-grad,Never-married,Handlers-cleaners,Male,<=50K
19977,19977,"[30, 35[",Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Female,<=50K
19978,19978,"[55, 60[",Private,Some-college,Married-civ-spouse,Sales,Male,>50K
19979,19979,"[40, 45[",Private,HS-grad,Divorced,Farming-fishing,Male,<=50K
19980,19980,"[50, 55[",Local-gov,HS-grad,Married-civ-spouse,Other-service,Male,<=50K
19982,19982,"[45, 50[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
19984,19984,"[35, 40[",Private,Some-college,Married-civ-spouse,Sales,Female,>50K
19985,19985,"[40, 45[",Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Male,>50K
19986,19986,"[20, 25[",Local-gov,Some-college,Never-married,Protective-serv,Male,<=50K
19987,19987,"[60, 65[",Private,HS-grad,Married-civ-spouse,Sales,Male,<=50K
19988,19988,"[25, 30[",Local-gov,Some-college,Never-married,Adm-clerical,Female,<=50K
19989,19989,"[35, 40[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
19990,19990,"[25, 30[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,<=50K
19991,19991,"[30, 35[",Private,Some-college,Married-civ-spouse,Other-service,Male,<=50K
19992,19992,"[45, 50[",Private,Prof-school,Married-civ-spouse,Prof-specialty,Male,>50K
19993,19993,"[40, 45[",Private,Bachelors,Divorced,Sales,Male,>50K
19994,19994,"[40, 45[",Local-gov,Masters,Never-married,Prof-specialty,Female,>50K
19996,19996,"[50, 55[",Private,Bachelors,Divorced,Sales,Male,<=50K
19997,19997,"[40, 45[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
19998,19998,"[25, 30[",Private,HS-grad,Never-married,Sales,Male,<=50K
20000,20000,"[15, 20[",Private,10th,Never-married,Other-service,Female,<=50K
20001,20001,"[25, 30[",Private,Some-college,Married-civ-spouse,Other-service,Male,<=50K
20002,20002,"[70, 75[",Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
20003,20003,"[35, 40[",Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,<=50K
20004,20004,"[15, 20[",Private,10th,Never-married,Other-service,Male,<=50K
20005,20005,"[25, 30[",Private,HS-grad,Married-civ-spouse,Transport-moving,Male,>50K
20006,20006,"[20, 25[",Private,Some-college,Never-married,Machine-op-inspct,Female,<=50K
20007,20007,"[50, 55[",Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
20008,20008,"[30, 35[",Private,Some-college,Married-civ-spouse,Craft-repair,Male,<=50K
20009,20009,"[40, 45[",Local-gov,Assoc-acdm,Married-civ-spouse,Exec-managerial,Male,>50K
20010,20010,"[50, 55[",Private,Masters,Married-civ-spouse,Exec-managerial,Male,>50K
20011,20011,"[25, 30[",Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,<=50K
20012,20012,"[20, 25[",Private,HS-grad,Never-married,Handlers-cleaners,Female,<=50K
20013,20013,"[50, 55[",Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,>50K
20014,20014,"[30, 35[",Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
20015,20015,"[15, 20[",Private,Some-college,Never-married,Sales,Female,<=50K
20016,20016,"[20, 25[",Private,Bachelors,Never-married,Adm-clerical,Female,<=50K
20017,20017,"[55, 60[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
20019,20019,"[50, 55[",Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Male,>50K
20020,20020,"[40, 45[",State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Male,>50K
20021,20021,"[25, 30[",Private,Bachelors,Never-married,Exec-managerial,Male,<=50K
20022,20022,"[25, 30[",Private,HS-grad,Married-civ-spouse,Adm-clerical,Female,<=50K
20023,20023,"[50, 55[",Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,>50K
20024,20024,"[20, 25[",Private,Some-college,Never-married,Other-service,Female,<=50K
20025,20025,"[45, 50[",Self-emp-not-inc,Some-college,Divorced,Other-service,Female,<=50K
20026,20026,"[60, 65[",Private,Some-college,Widowed,Sales,Female,<=50K
20027,20027,"[45, 50[",Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Female,>50K
20028,20028,"[55, 60[",Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Male,>50K
